config,split,n,days,total_pnl,mean_day,sd_day,t_stat,edge_per_contract,win_rate,mean_ask,mean_bid_move_c,max_drawdown,worst_window,positive_day_fraction
d3_move2c_ask0.80_widennone_vol2k,train,175,36,68.05449999999999,1.8904027777777772,12.845456432717725,0.8829905520349765,0.025925523809523805,0.8,0.7614285714285715,6.725714285714289,55.244800000000005,-12.168,0.5277777777777778
d3_move2c_ask0.82_widen0c_volall,train,398,36,86.13019999999992,2.392505555555553,21.65822897053146,0.6627981148811849,0.014427169179229466,0.7989949748743719,0.7723366834170854,7.477386934673369,97.6099,-12.454999999999998,0.5
d3_move2c_ask0.82_widen0c_vol2k,train,179,36,5.122099999999964,0.14228055555555427,14.259753397523484,0.05986662668946198,0.001907672253258832,0.7821229050279329,0.7678212290502793,7.240223463687153,82.69409999999999,-12.454999999999998,0.5277777777777778
d3_move2c_ask0.82_widen1c_volall,train,476,36,107.86919999999992,2.996366666666665,23.25217390631926,0.7731836202684705,0.015107731092436964,0.8004201680672269,0.773109243697479,7.403361344537817,125.75250000000004,-12.454999999999998,0.5833333333333334
d3_move2c_ask0.82_widen1c_vol2k,train,196,36,15.918499999999959,0.4421805555555544,15.402413831193,0.17225113949089568,0.005414455782312911,0.7857142857142857,0.7679081632653061,7.183673469387758,79.8621,-12.454999999999998,0.5
d3_move2c_ask0.82_widennone_volall,train,555,36,64.92009999999989,1.8033361111111073,25.415635668980876,0.42572284272520455,0.007798210210210197,0.7945945945945946,0.7746486486486487,7.221621621621624,155.94550000000007,-12.454999999999998,0.4166666666666667
d3_move2c_ask0.82_widennone_vol2k,train,199,36,24.84669999999997,0.6901861111111101,15.39445383714821,0.26900055763418973,0.008323852596314898,0.7889447236180904,0.7682412060301508,7.180904522613067,79.8621,-12.454999999999998,0.5277777777777778
d3_move2c_ask0.85_widen0c_volall,train,531,36,87.28600000000004,2.4246111111111115,22.101850757446638,0.6582103384154476,0.010958694287507852,0.8173258003766478,0.7950847457627118,9.35593220338983,146.40710000000007,-12.8839,0.5277777777777778
d3_move2c_ask0.85_widen0c_vol2k,train,260,36,22.207000000000015,0.6168611111111111,14.93299905802635,0.24785153017721,0.005694102564102568,0.8076923076923077,0.7905384615384616,8.661538461538461,103.89930000000005,-12.8839,0.5277777777777778
d3_move2c_ask0.85_widen1c_volall,train,617,36,134.69460000000004,3.741516666666667,25.395882086730968,0.88396614550866,0.01455371150729336,0.8217179902755267,0.7959157212317666,9.359805510534846,151.2214000000001,-12.8839,0.5555555555555556
