ticker,series,side,frontier_bid,distance_c,multiplier,pool_reward,target,cumulative_ahead,guaranteed_capacity,rest_fraction,min_qty_for_1usd,modeled_reward,worst_one_fill_loss,reward_to_loss,fits_frontier,arithmetic_cover,scalable_candidate,reward_day_if_repeated
KXCMGCC-26SEP07-T100.5,KXCMGCC,yes,0.2,0.0,1.0,100.0,1000.0,439.12,560,1.0,21,1.0390895596239484,4.2,0.2474022761009401,True,False,False,0.2031827649028611
KXLOW-26AUGCOMP-0.5,KXLOW,no,0.2,0.0,1.0,100.0,1000.0,929.13,70,1.0,21,1.0390895596239484,4.2,0.2474022761009401,True,False,False,0.2082235716508437
KXEURUSD-26AUG0710-B1.161,KXEURUSD,yes,0.05,0.0,1.0,25.0,1000.0,4.0,996,1.0,84,1.0076775431861804,4.2,0.2399232245681382,True,False,False,1.0494752623688088
KXALBUMRELEASEDATE-NEWFUTURE-27FEB01,KXALBUMRELEASEDATE,yes,0.28,0.0,1.0,135.0,1000.0,71.0,929,1.0,15,1.0049627791563276,4.2,0.239276852180078,True,False,False,0.24541776220810502
KXISMPMI-26AUG-55,KXISMPMI,yes,0.26,0.0,1.0,125.0,1000.0,146.55,853,1.0,17,1.0535448686167577,4.42,0.23835856756035242,True,False,False,0.1961539629198381
KXGPT-ASTRA-26AUG21,KXGPT,no,0.06,2.0000000000000004,0.2499999999999999,115.0,1000.0,868.62,131,1.0,71,1.0116466361045715,4.26,0.23747573617478204,True,False,False,0.2402105305381409
KXRAIN-26AUG07-OKC,KXRAIN,yes,0.21,0.0,1.0,100.0,1000.0,117.27,882,1.0,21,1.0390895596239484,4.41,0.23562121533422867,True,False,False,0.5746176341487036
KXTRUTHSOCIAL-26AUG08-B189,KXTRUTHSOCIAL,no,0.72,0.0,1.0,100.0,300.0,29.48,270,1.0,7,1.1532125205930808,5.04,0.2288120080541827,True,False,False,0.1684428862510968
KXPOKEMON-26AUGASCHERPO-426.2,KXPOKEMON,yes,0.38,1.0000000000000009,0.4999999999999996,345.0,1000.0,748.74,251,1.0,12,1.0319042871385835,4.5600000000000005,0.22629479981109285,True,False,False,0.1867751735702016
KXAPRPOTUS-26AUG07-39.6,KXAPRPOTUS,no,0.95,0.0,1.0,125.0,300.0,81.94,218,1.0,5,1.0330578512396693,4.75,0.21748586341887774,True,False,False,0.155050449414028
KXCBDECISIONINDIA-26OCT07-HOLD,KXCBDECISIONINDIA,no,0.47,0.0,1.0,200.0,1000.0,651.42,348,1.0,11,1.093983092988563,5.17,0.21160214564575686,True,False,False,0.21634804042687
KXSCRSENS1REXACT-26AUG11-GRA-NOR-FRY,KXSCRSENS1REXACT,yes,0.48,0.0,1.0,200.0,1000.0,30.0,970,1.0,11,1.093983092988563,5.279999999999999,0.2071937676114703,True,False,False,0.16918340291895678
KXPRIMARYPLACE-SCRSENS26-1-RFRY,KXPRIMARYPLACE,no,0.86,0.0,1.0,350.0,1000.0,28.0,972,1.0,6,1.0468594217347955,5.16,0.20287973289434022,True,False,False,0.1604655637293288
KXPOKEMON-26AUGCHAEX-368.43,KXPOKEMON,yes,0.43,1.0000000000000009,0.4999999999999996,345.0,1000.0,964.4,35,1.0,12,1.0319042871385835,5.16,0.19998145099584952,True,False,False,0.1867751735549844
KXTGTFT-26SEP07-T92,KXTGTFT,no,0.25,0.0,1.0,100.0,1000.0,964.0,36,1.0,21,1.0390895596239484,5.25,0.19792182088075208,True,False,False,0.1999579544818674
KXWTIMIN-26AUG31-T66.00,KXWTIMIN,yes,0.1,0.9999999999999996,0.5000000000000001,80.0,1000.0,825.0,175,1.0,51,1.0071587262404347,5.1000000000000005,0.19748210318439893,True,False,False,0.2400334325436579
KXALBUMRELEASEDATE-NEWFUTURE-27AUG01,KXALBUMRELEASEDATE,no,0.34,0.0,1.0,135.0,1000.0,58.0,942,1.0,15,1.0049627791563276,5.1000000000000005,0.1970515253247701,True,False,False,0.24541776221912698
KXVOTEPRIMARY-SCRSENS26RNORRNOR-30,KXVOTEPRIMARY,yes,0.26,0.0,1.0,100.0,1000.0,749.0,251,1.0,21,1.0390895596239484,5.46,0.19030944315456932,True,False,False,0.23769588057862712
KXUST10AM-26AUG31-T4.60,KXUST10AM,no,0.27,0.0,1.0,100.0,1000.0,963.0,37,1.0,21,1.0390895596239484,5.67,0.18326094525995565,True,False,False,0.196829235075102
KXWTIMIN-26AUG31-T73.00,KXWTIMIN,no,0.22,0.0,1.0,80.0,1000.0,371.0,629,1.0,26,1.0266535044422507,5.72,0.17948487839899488,True,False,False,0.2446788159706098
KXCOSTFT-26SEP07-T94,KXCOSTFT,no,0.28,0.0,1.0,100.0,1000.0,898.25,101,1.0,21,1.0390895596239484,5.880000000000001,0.17671591150067148,True,False,False,0.19995795461635768
KXALBUMRELEASEDATE-NEWTAT-27FEB01,KXALBUMRELEASEDATE,yes,0.39,0.0,1.0,135.0,1000.0,989.4,10,1.0,15,1.0049627791563276,5.8500000000000005,0.17178850925749187,False,False,False,0.2454177621715965
KXUST5AM-26AUG31-T4.50,KXUST5AM,yes,0.29,0.0,1.0,100.0,1000.0,629.0,371,1.0,21,1.0390895596239484,6.09,0.1706222593799587,True,False,False,0.1968292349909319
KXTRUTHSOCIAL-26AUG08-B169,KXTRUTHSOCIAL,no,0.97,0.0,1.0,100.0,300.0,113.73,186,1.0,7,1.1532125205930808,6.79,0.1698398410299088,True,False,False,0.1684428862510968
KXPOKEMON-26AUGSQU-26.82,KXPOKEMON,yes,0.52,1.0000000000000009,0.4999999999999996,345.0,1000.0,132.70000000000002,867,1.0,12,1.0319042871385835,6.24,0.1653692767850294,True,False,False,0.1867751735194752
KXCOMEYDISMISS-27-26OCT01,KXCOMEYDISMISS,no,0.35,1.0000000000000009,0.4999999999999996,230.0,1000.0,820.18,179,1.0,18,1.0303633648581374,6.3,0.1635497404536726,True,False,False,0.2321667552855438
KXALBUMRELEASEDATE-NEWTAT-26DEC01,KXALBUMRELEASEDATE,yes,0.21,1.0000000000000009,0.4999999999999996,135.0,1000.0,862.0,138,1.0,30,1.0049627791563267,6.3,0.1595179014533852,True,False,False,0.245479101254625
KXSHEINCC-26SEP07-T92,KXSHEINCC,no,0.35,0.0,1.0,110.0,1000.0,57.31,942,1.0,19,1.0351659237246162,6.6499999999999995,0.15566404868039344,True,False,False,0.2022152277970875
KXCHINADATACENTER-26AUG-27JAN01,KXCHINADATACENTER,yes,0.74,0.0,1.0,230.0,1000.0,0.01,999,1.0,9,1.0303633648581383,6.66,0.1547092139426634,True,False,False,0.2365380092282067
KXEARNINGSMENTIONNBIS-26AUG06-CASH,KXEARNINGSMENTIONNBIS,no,0.01,5.0,0.03125,100.0,1000.0,811.74,188,1.0,647,1.000819836960725,6.47,0.15468621900474885,False,False,False,0.22544947409963428
KXEARNINGSMENTIONNBIS-26AUG06-ROBO,KXEARNINGSMENTIONNBIS,yes,0.02,4.0,0.0625,100.0,1000.0,152.63,847,1.0,324,1.0023511941591388,6.48,0.15468382625912633,True,False,False,0.22579439970940562
KXCMGCC-26SEP07-T102.5,KXCMGCC,yes,0.02,4.0,0.0625,100.0,1000.0,345.0,655,1.0,324,1.0023511941591388,6.48,0.15468382625912633,True,False,False,0.19601807514716882
KXRAIN-26AUG06-CHI,KXRAIN,yes,0.02,4.0,0.0625,100.0,1000.0,371.1,628,1.0,324,1.0023511941591388,6.48,0.15468382625912633,True,False,False,0.5543552999710188
KXUST10AM-26AUG31-T4.76,KXUST10AM,yes,0.33,0.0,1.0,100.0,1000.0,913.0,87,1.0,21,1.0390895596239484,6.930000000000001,0.14994077339450915,True,False,False,0.1968292350917655
KXEURUSDAW-26AUG07-1.1590,KXEURUSDAW,yes,0.05,3.0,0.125,120.0,1000.0,741.16,258,1.0,135,1.004028509451503,6.75,0.14874496436318563,True,False,False,0.235987890139908
KXALBUMRELEASEDATE-NEWFUTURE-27JUN01,KXALBUMRELEASEDATE,no,0.48,0.0,1.0,135.0,1000.0,41.0,959,1.0,15,1.0049627791563276,7.199999999999999,0.13957816377171217,True,False,False,0.245417762214993
KXPOKEMON-26AUGMEGDRAEX-735.23,KXPOKEMON,yes,0.31,2.0000000000000018,0.2499999999999997,345.0,1000.0,15.0,985,1.0,24,1.031904287138583,7.4399999999999995,0.13869681278744397,True,False,False,0.18679851751768078
KXRACE-26NOVSHIP-3325,KXRACE,yes,0.36,0.0,1.0,100.0,1000.0,173.55,826,1.0,21,1.0390895596239484,7.56,0.13744570894496674,True,False,False,0.2082235713797253
KXCOSTFT-26SEP07-T95,KXCOSTFT,no,0.36,0.0,1.0,100.0,1000.0,550.13,449,1.0,21,1.0390895596239484,7.56,0.13744570894496674,True,False,False,0.19995795461856058
KXTGTFT-26SEP07-T95,KXTGTFT,yes,0.36,0.0,1.0,100.0,1000.0,987.74,12,1.0,21,1.0390895596239484,7.56,0.13744570894496674,False,False,False,0.19995795448936232
KXCOSTFT-26SEP07-T96,KXCOSTFT,no,0.37,0.0,1.0,100.0,1000.0,825.0,175,1.0,21,1.0390895596239484,7.77,0.13373096005456223,True,False,False,0.19995795462076563
KXDCGOLFVISITCOUNT-26AUG-2,KXDCGOLFVISITCOUNT,yes,0.19,1.9999999999999991,0.2500000000000001,200.0,1000.0,163.0,837,1.0,41,1.0197736599925387,7.79,0.13090804364474182,True,False,False,0.1878115556533128
KXHOODA-27FEBECVOL-65000000000,KXHOODA,yes,0.19,1.0000000000000009,0.4999999999999996,100.0,1000.0,923.0,77,1.0,41,1.0146003464488982,7.79,0.13024394691256716,True,False,False,0.2050103717726158
KXUST10AM-26AUG31-T4.74,KXUST10AM,yes,0.38,0.0,1.0,100.0,1000.0,400.0,600,1.0,21,1.0390895596239484,7.98,0.13021172426365268,True,False,False,0.1968292350900561
KXAMZNCC-26SEP07-T106,KXAMZNCC,no,0.4,0.0,1.0,100.0,1000.0,195.0,805,1.0,21,1.0390895596239484,8.4,0.12370113805047005,True,False,False,0.2031827649866343
KXUST10AM-26AUG31-T4.66,KXUST10AM,no,0.4,0.0,1.0,100.0,1000.0,893.0,107,1.0,21,1.0390895596239484,8.4,0.12370113805047005,True,False,False,0.1968292350810828
KXWTIMIN-26AUG31-T75.00,KXWTIMIN,no,0.08,2.0000000000000004,0.2499999999999999,80.0,1000.0,920.0,80,1.0,102,1.007158726240434,8.16,0.12342631449024927,False,False,False,0.2400634329085722
KXTRUMPACT-26AUG02-T7,KXTRUMPACT,yes,0.34,1.999999999999996,0.2500000000000006,100.0,300.0,103.11,196,1.0,25,1.0309278350515487,8.5,0.12128562765312338,True,False,False,0.15056873348997749
KXCOINBASE-26NOVMTU-7000000.0,KXCOINBASE,no,0.3,1.0000000000000009,0.4999999999999996,145.0,1000.0,939.75,60,1.0,28,1.0079443892750737,8.4,0.119993379675604,True,False,False,0.201333093841012
KXWTIMAX-26AUG31-T87.00,KXWTIMAX,yes,0.33,0.0,1.0,80.0,1000.0,514.0,486,1.0,26,1.0266535044422507,8.58,0.11965658559932991,True,False,False,0.2446788160439376
KXPOKEMON-26AUGMEGCHAYE-445.06,KXPOKEMON,no,0.72,1.0000000000000009,0.4999999999999996,345.0,1000.0,121.84,878,1.0,12,1.0319042871385835,8.64,0.11943336656696568,True,False,False,0.1867751735424972
KXGPT-ASTRA-26SEP01,KXGPT,no,0.06,3.0,0.125,115.0,1000.0,870.54,129,1.0,141,1.0045845982281147,8.459999999999999,0.11874522437684573,False,False,False,0.2385338136044718
KXCFILCC-26SEP07-T104,KXCFILCC,yes,0.42,0.0,1.0,100.0,1000.0,986.92,13,1.0,21,1.0390895596239484,8.82,0.11781060766711433,False,False,False,0.2031827649347307
KXWTIMIN-26AUG31-T73.50,KXWTIMIN,no,0.17,0.999999999999998,0.5000000000000007,80.0,1000.0,534.0,466,1.0,51,1.0071587262404358,8.67,0.11616594304964657,True,False,False,0.24003343249003647
KXSG-26NOVMARGIN-10,KXSG,yes,0.47,0.0,1.0,110.0,1000.0,100.0,900,1.0,19,1.0351659237246162,8.93,0.1159200362513568,True,False,False,0.2072320304570351
KXUST10AM-26AUG31-T4.72,KXUST10AM,yes,0.43,0.0,1.0,100.0,1000.0,457.0,543,1.0,21,1.0390895596239484,9.03,0.11507082609346052,True,False,False,0.1968292350879204
KXRAIN-26AUG07-PHIL,KXRAIN,no,0.22,1.0000000000000009,0.4999999999999996,100.0,1000.0,441.5,558,1.0,41,1.0146003464488982,9.02,0.1124834086972171,True,False,False,0.5741755222672895
KXAMZNCC-26SEP07-T111,KXAMZNCC,yes,0.22,1.0000000000000009,0.4999999999999996,100.0,1000.0,967.0,33,1.0,41,1.0146003464488982,9.02,0.1124834086972171,False,False,False,0.1983946539932268
KXUST5AM-26AUG31-T4.38,KXUST5AM,no,0.44,0.0,1.0,100.0,1000.0,610.0,390,1.0,21,1.0390895596239484,9.24,0.11245558004588187,True,False,False,0.1968292349785419
KXUST10AM-26AUG31-T4.68,KXUST10AM,no,0.45,0.0,1.0,100.0,1000.0,983.0,17,1.0,21,1.0390895596239484,9.450000000000001,0.10995656715597336,False,False,False,0.1968292350832206
KXGRAB-26NOVMTU-56000000.0,KXGRAB,no,0.46,0.0,1.0,100.0,1000.0,617.09,382,1.0,21,1.0390895596239484,9.66,0.10756620700040874,True,False,False,0.2082235713003516
KXANFCC-26SEP07-T102,KXANFCC,yes,0.51,0.0,1.0,110.0,1000.0,737.66,262,1.0,19,1.0351659237246162,9.69,0.10682826870223078,True,False,False,0.2022152279878513
KXWTIMAX-26AUG31-T86.00,KXWTIMAX,yes,0.37,0.0,1.0,80.0,1000.0,501.0,499,1.0,26,1.0266535044422507,9.62,0.10672073850751047,True,False,False,0.24467881603727118
KXDCGOLFVISITCOUNT-26AUG-1,KXDCGOLFVISITCOUNT,yes,0.03,5.0,0.03125,200.0,1000.0,877.4300000000001,122,1.0,322,1.001212648860421,9.66,0.10364520174538519,False,False,False,0.18439614421898037
KXCOINA-27FEBMTU-8000000.0,KXCOINA,no,0.7,0.0,1.0,145.0,1000.0,952.01,47,1.0,14,1.0079443892750746,9.799999999999999,0.10285146829337496,True,False,False,0.2029595434134464
KXWTIMAX-26AUG31-T85.50,KXWTIMAX,yes,0.39,0.0,1.0,80.0,1000.0,920.0,80,1.0,26,1.0266535044422507,10.14,0.10124788012250992,True,False,False,0.2446788160332698
KXALBUMRELEASEDATE-NEWFUTURE-26DEC01,KXALBUMRELEASEDATE,yes,0.17,1.9999999999999991,0.2500000000000001,135.0,1000.0,864.0,136,1.0,60,1.004962779156328,10.200000000000001,0.0985257626623851,True,False,False,0.245509782362274
KXCBDECISIONMEXICO-26DEC17-HOLD,KXCBDECISIONMEXICO,no,0.37,1.0000000000000009,0.4999999999999996,145.0,1000.0,25.01,974,1.0,28,1.0079443892750737,10.36,0.09729192946670596,True,False,False,0.22146799597991879
KXWENCC-26SEP07-T87,KXWENCC,yes,0.51,0.0,1.0,100.0,1000.0,869.0,131,1.0,21,1.0390895596239484,10.71,0.09702050043174121,True,False,False,0.20318276468067897
KXUST5AM-26AUG31-T4.44,KXUST5AM,no,0.54,0.0,1.0,100.0,1000.0,869.0,131,1.0,21,1.0390895596239484,11.34,0.09163047262997782,True,False,False,0.19682923498494898
KXALBUMRELEASEDATE-NEWFUTURE-27APR01,KXALBUMRELEASEDATE,yes,0.37,1.0000000000000009,0.4999999999999996,135.0,1000.0,995.0,5,1.0,30,1.0049627791563267,11.1,0.09053718731138079,False,False,False,0.24547910131732498
KXLULUCC-26SEP07-T84,KXLULUCC,yes,0.4,0.9999999999999952,0.5000000000000017,145.0,1000.0,873.79,126,1.0,28,1.0079443892750777,11.200000000000001,0.08999503475670335,True,False,False,0.1964590962317312
KXAPRPOTUS-26AUG07-39.2,KXAPRPOTUS,yes,0.29,3.0000000000000027,0.1249999999999997,125.0,300.0,269.41,30,1.0,39,1.00743955362678,11.309999999999999,0.08907511526319895,False,False,False,0.1513946046163434
KXSGFT-26SEP07-T110,KXSGFT,no,0.29,1.0000000000000009,0.4999999999999996,100.0,1000.0,989.0,11,1.0,41,1.0146003464488982,11.889999999999999,0.08533224108064746,False,False,False,0.19524583793424427
KXUST5AM-26AUG31-T4.46,KXUST5AM,no,0.58,0.0,1.0,100.0,1000.0,664.0,336,1.0,21,1.0390895596239484,12.18,0.08531112968997935,True,False,False,0.1968292349870868
KXANFCC-26SEP07-T98,KXANFCC,yes,0.64,0.0,1.0,110.0,1000.0,867.0,133,1.0,19,1.0351659237246162,12.16,0.08512877662209015,True,False,False,0.202215227983772
KXSGA-27FEBMARGIN-11,KXSGA,no,0.3,1.0000000000000009,0.4999999999999996,100.0,1000.0,598.19,401,1.0,41,1.0146003464488982,12.299999999999999,0.08248783304462587,True,False,False,0.2033166707966748
KXVOTEPRIMARY-SCRSENS26RNORRNOR-20,KXVOTEPRIMARY,yes,0.6,0.0,1.0,100.0,1000.0,506.27,493,1.0,21,1.0390895596239484,12.6,0.08246742536698004,True,False,False,0.2376958805723943
KXRT-CLA-80,KXRT,no,0.6,0.0,1.0,100.0,1000.0,778.02,221,1.0,21,1.0390895596239484,12.6,0.08246742536698004,True,False,False,0.2015557378560348
KXHOODA-27FEBECVOL-60000000000,KXHOODA,no,0.6,0.0,1.0,100.0,1000.0,946.01,53,1.0,21,1.0390895596239484,12.6,0.08246742536698004,True,False,False,0.20995814832130322
KXCOSTFT-26SEP07-T99,KXCOSTFT,no,0.61,0.0,1.0,100.0,1000.0,866.5,133,1.0,21,1.0390895596239484,12.81,0.08111550036096396,True,False,False,0.1999579546273806
KXWTIMIN-26AUG31-T70.00,KXWTIMIN,no,0.49,0.0,1.0,80.0,1000.0,192.0,808,1.0,26,1.0266535044422507,12.74,0.08058504744444668,True,False,False,0.2446788159919428
KXCBDECISIONMEXICO-26SEP24-HOLD,KXCBDECISIONMEXICO,yes,0.9,0.0,1.0,145.0,1000.0,25.0,975,1.0,14,1.0079443892750746,12.6,0.07999558645040275,True,False,False,0.2234509838562232
KXUST5AM-26AUG31-T4.48,KXUST5AM,no,0.62,0.0,1.0,100.0,1000.0,660.0,340,1.0,21,1.0390895596239484,13.02,0.07980718583901295,True,False,False,0.1968292349887962
KXCOSTFT-26SEP07-T100,KXCOSTFT,no,0.62,0.0,1.0,100.0,1000.0,889.0,111,1.0,21,1.0390895596239484,13.02,0.07980718583901295,True,False,False,0.1999579546291446
KXCOSTFT-26SEP07-T95,KXCOSTFT,yes,0.63,0.0,1.0,100.0,1000.0,959.0,41,1.0,21,1.0390895596239484,13.23,0.07854040511140956,True,False,False,0.19995795461856058
KXEURUSDAW-26AUG07-1.1490,KXEURUSDAW,yes,0.76,0.0,1.0,120.0,1000.0,414.0,586,1.0,17,1.0114030738720872,12.92,0.07828197166192626,True,False,False,0.23763199106805089
KXSGFT-26SEP07-T114,KXSGFT,no,0.64,0.0,1.0,100.0,1000.0,674.0,326,1.0,21,1.0390895596239484,13.44,0.07731321128154378,True,False,False,0.19995795455727
KXGRAB-26NOVMTU-56500000.0,KXGRAB,no,0.65,0.0,1.0,100.0,1000.0,582.2,417,1.0,21,1.0390895596239484,13.65,0.07612377726182773,True,False,False,0.20822357130274138
KXSG-26NOVMARGIN-11,KXSG,yes,0.36,1.0000000000000009,0.4999999999999996,110.0,1000.0,941.0,59,1.0,37,1.00817438692098,13.32,0.07568876778686036,True,False,False,0.201828988005087
KXURBNCC-26SEP07-T96,KXURBNCC,yes,0.72,0.0,1.0,110.0,1000.0,987.71,12,1.0,19,1.0351659237246162,13.68,0.07567002366408014,False,False,False,0.2022152277345566
KXEURUSD-26AUG0710-B1.147,KXEURUSD,yes,0.08,0.9999999999999996,0.5000000000000001,25.0,1000.0,104.0,896,1.0,167,1.0019198464122872,13.36,0.07499400047996162,True,False,False,1.0434891277180591
KXHUNGARYPRES-27JAN01-BOFUL,KXHUNGARYPRES,no,0.66,0.0,1.0,100.0,1000.0,37.81,962,1.0,21,1.0390895596239484,13.860000000000001,0.07497038669725457,True,False,False,0.2031827646096528
KXURBNCC-26SEP07-T106,KXURBNCC,no,0.73,0.0,1.0,110.0,1000.0,767.4,232,1.0,19,1.0351659237246162,13.87,0.0746334479974489,True,False,False,0.2022152277458844
KXRDDT-26OCTDAU-134000000,KXRDDT,yes,0.69,0.0,1.0,100.0,1000.0,967.17,32,1.0,21,1.0390895596239484,14.489999999999998,0.07171080466693917,True,False,False,0.20822357148396511
KXEURUSDAW-26AUG07-1.1530,KXEURUSDAW,yes,0.42,1.0000000000000009,0.4999999999999996,120.0,1000.0,221.0,779,1.0,34,1.0114030738720863,14.28,0.07082654578936179,True,False,False,0.2376913842252252
KXLOWCC-26SEP07-T102,KXLOWCC,no,0.77,0.0,1.0,110.0,1000.0,939.0,61,1.0,19,1.0351659237246162,14.63,0.07075638576381518,True,False,False,0.20221522788589918
KXCHINAAI-26AUG17-ZAI,KXCHINAAI,no,0.95,0.0,1.0,135.0,1000.0,849.55,150,1.0,15,1.0049627791563276,14.25,0.07052370380044404,True,False,False,0.1826691878647755
KXRUT-26AUG31-3200,KXRUT,no,0.85,0.0,1.0,120.0,1000.0,12.9,987,1.0,17,1.0114030738720872,14.45,0.069993292309487,True,False,False,0.1812882865119344
KXLOWCC-26SEP07-T94,KXLOWCC,yes,0.78,0.0,1.0,110.0,1000.0,577.28,422,1.0,19,1.0351659237246162,14.82,0.06984925261299704,True,False,False,0.2022152278677732
KXCOSTFT-26SEP07-T101,KXCOSTFT,no,0.71,0.0,1.0,100.0,1000.0,889.0,111,1.0,21,1.0390895596239484,14.91,0.06969078200026482,True,False,False,0.1999579546313496
KXWTIMIN-26AUG31-T69.00,KXWTIMIN,no,0.57,0.0,1.0,80.0,1000.0,100.0,900,1.0,26,1.0266535044422507,14.819999999999999,0.06927486534698049,True,False,False,0.2446788159986092
KXRDDT-26OCTDAU-137000000,KXRDDT,no,0.72,0.0,1.0,100.0,1000.0,922.11,77,1.0,21,1.0390895596239484,15.12,0.06872285447248337,True,False,False,0.2082235714906599
KXDCGOLFVISITCOUNT-26AUG-2,KXDCGOLFVISITCOUNT,no,0.73,1.0000000000000009,0.4999999999999996,200.0,1000.0,984.01,15,1.0,21,1.0445162894802278,15.33,0.06813543962689027,False,False,False,0.1923682822734876
KXLULUCC-26SEP07-T84,KXLULUCC,no,0.53,1.0000000000000009,0.4999999999999996,145.0,1000.0,907.69,92,1.0,28,1.0079443892750737,14.84,0.0679207809484551,True,False,False,0.1964590962317312
KXVOTEPRIMARY-SCRSENS26RNORRNOR-30,KXVOTEPRIMARY,no,0.73,0.0,1.0,100.0,1000.0,886.01,113,1.0,21,1.0390895596239484,15.33,0.06778144550710688,True,False,False,0.23769588057862712
KXPOKEMON-26AUGMEGCHAXE-34.66,KXPOKEMON,no,0.32,2.9999999999999973,0.1250000000000002,345.0,1000.0,995.15,4,1.0,47,1.0104692465881489,15.040000000000001,0.06718545522527584,False,False,False,0.1829183127082287
KXANFCC-26SEP07-T108,KXANFCC,no,0.82,0.0,1.0,110.0,1000.0,771.69,228,1.0,19,1.0351659237246162,15.579999999999998,0.0664419719977289,True,False,False,0.2022152279941954
KXWTIMAX-26AUG31-T87.50,KXWTIMAX,yes,0.3,1.0000000000000009,0.4999999999999996,80.0,1000.0,521.0,479,1.0,51,1.0071587262404336,15.299999999999999,0.06582736772813291,True,False,False,0.24003343256916299
KXURBNCC-26SEP07-T110,KXURBNCC,no,0.84,0.0,1.0,110.0,1000.0,73.94,926,1.0,19,1.0351659237246162,15.959999999999999,0.06486002028349726,True,False,False,0.20221522775041592
KXGPT-ASTRA-26DEC01,KXGPT,yes,0.88,0.0,1.0,115.0,1000.0,561.0,439,1.0,18,1.0257680872150645,15.84,0.06475808631408235,True,False,False,0.2435024754753822
KXRT-CLA-85,KXRT,no,0.77,0.0,1.0,100.0,1000.0,497.01,502,1.0,21,1.0390895596239484,16.17,0.06426033145478963,True,False,False,0.20155573785872277
KXALBUMRELEASEDATE-NEWPIT-27FEB01,KXALBUMRELEASEDATE,yes,0.54,1.0000000000000009,0.4999999999999996,135.0,1000.0,826.41,173,1.0,30,1.0049627791563267,16.200000000000003,0.06203473945409423,True,False,False,0.231453713097705
KXURBNCC-26SEP07-T102,KXURBNCC,no,0.44,1.0000000000000009,0.4999999999999996,110.0,1000.0,794.0,206,1.0,37,1.00817438692098,16.28,0.06192717364379484,True,False,False,0.1969429855205464
KXEURUSDAW-26AUG07-1.1630,KXEURUSDAW,no,0.97,0.0,1.0,120.0,1000.0,68.36,931,1.0,17,1.0114030738720872,16.49,0.06133432831243707,True,False,False,0.2376319910936937
KXEURUSDAW-26AUG07-1.1430,KXEURUSDAW,yes,0.97,0.0,1.0,120.0,1000.0,530.01,469,1.0,17,1.0114030738720872,16.49,0.06133432831243707,True,False,False,0.2376319910577931
KXWTIMIN-26AUG31-T68.50,KXWTIMIN,no,0.65,0.0,1.0,80.0,1000.0,125.0,875,1.0,26,1.0266535044422507,16.900000000000002,0.060748728073505946,True,False,False,0.244678816002608
KXAMZNCC-26SEP07-T109,KXAMZNCC,yes,0.41,1.0000000000000009,0.4999999999999996,100.0,1000.0,804.0,196,1.0,41,1.0146003464488982,16.81,0.060356951008262834,True,False,False,0.1983946539887783
KXCAVAFT-26SEP07-T96,KXCAVAFT,yes,0.82,0.0,1.0,100.0,1000.0,306.82,693,1.0,21,1.0390895596239484,17.22,0.060342018561204906,True,False,False,0.1999579546745634
KXFSLR-26OCTMWSOLD-4500,KXFSLR,no,0.83,0.0,1.0,100.0,1000.0,55.0,945,1.0,21,1.0390895596239484,17.43,0.05961500628938316,True,False,False,0.2082235715968107
KXTGT-26NOVCOMP-1.0,KXTGT,yes,0.83,0.0,1.0,100.0,1000.0,536.81,463,1.0,21,1.0390895596239484,17.43,0.05961500628938316,True,False,False,0.2082235712109357
KXCOSTFT-26SEP07-T102,KXCOSTFT,no,0.83,0.0,1.0,100.0,1000.0,889.0,111,1.0,21,1.0390895596239484,17.43,0.05961500628938316,True,False,False,0.1999579546335546
KXLOWA-27FEBCOMP-2.5,KXLOWA,no,0.93,0.0,1.0,110.0,1000.0,954.01,45,1.0,19,1.0351659237246162,17.67,0.058583244127029775,True,False,False,0.20723203035519508
KXSG-26NOVMARGIN-15,KXSG,no,0.95,0.0,1.0,110.0,1000.0,86.0,914,1.0,19,1.0351659237246162,18.05,0.05734991267172389,True,False,False,0.20723203046940789
KXCHINAAI-26AUG31-ALIB,KXCHINAAI,no,0.03,5.0,0.03125,110.0,1000.0,873.8,126,1.0,588,1.0014244132036911,17.64,0.05677009145145641,False,False,False,0.18380077133539802
KXFSLR-26OCTMWSOLD-4600,KXFSLR,no,0.88,0.0,1.0,100.0,1000.0,972.33,27,1.0,21,1.0390895596239484,18.48,0.056227790022940934,True,False,False,0.2082235715992026
KXWTIMIN-26AUG31-T72.50,KXWTIMIN,yes,0.71,0.0,1.0,80.0,1000.0,25.0,975,1.0,26,1.0266535044422507,18.46,0.05561503274335052,True,False,False,0.244678815973943
KXHDCC-26SEP07-T92,KXHDCC,yes,0.89,0.0,1.0,100.0,1000.0,911.15,88,1.0,21,1.0390895596239484,18.69,0.055596017101334855,True,False,False,0.203182764867348
KXCHINAAI-26AUG31-MOON,KXCHINAAI,no,0.98,0.0,1.0,110.0,1000.0,73.0,927,1.0,19,1.0351659237246162,18.62,0.055594303100140505,True,False,False,0.18996048757607711
KXWTIMIN-26AUG31-T71.50,KXWTIMIN,no,0.36,1.0000000000000009,0.4999999999999996,80.0,1000.0,125.0,875,1.0,51,1.0071587262404336,18.36,0.0548561397734441,True,False,False,0.24003343250442363
KXISLEMINISTER-26SEP24-LHOO,KXISLEMINISTER,no,0.91,0.0,1.0,100.0,1000.0,134.84,865,1.0,21,1.0390895596239484,19.11,0.05437412661559123,True,False,False,0.2031827645554749
