ticker,series,coin,wkey,a0,a1,ret,result,volume,oi
KXBNB15M-26AUG010530-30,KXBNB15M,BNB,26AUG010530,584.98,584.51,-0.000803446271667454,no,11389.08,6141.19
KXBNB15M-26AUG010515-15,KXBNB15M,BNB,26AUG010515,585.34,584.98,-0.0006150271636997534,no,12551.21,5905.38
KXBNB15M-26AUG010500-00,KXBNB15M,BNB,26AUG010500,586.2,585.34,-0.0014670760832480613,no,10404.47,5913.37
KXBNB15M-26AUG010445-45,KXBNB15M,BNB,26AUG010445,586.36,586.2,-0.00027286990927070085,no,13430.55,6948.79
KXBNB15M-26AUG010430-30,KXBNB15M,BNB,26AUG010430,589.55,586.36,-0.0054109066236959396,no,13486.37,9303.49
KXBNB15M-26AUG010415-15,KXBNB15M,BNB,26AUG010415,589.73,589.55,-0.00030522442473685185,no,18847.7,7304.28
KXBNB15M-26AUG010400-00,KXBNB15M,BNB,26AUG010400,590.08,589.73,-0.0005931399132321426,no,13155.79,6582.08
KXBNB15M-26AUG010345-45,KXBNB15M,BNB,26AUG010345,590.49,590.08,-0.0006943386001455878,no,11773.73,6612.91
KXBNB15M-26AUG010330-30,KXBNB15M,BNB,26AUG010330,591.13,590.49,-0.0010826721702501757,no,21788.64,8924.9
KXBNB15M-26AUG010315-15,KXBNB15M,BNB,26AUG010315,590.74,591.13,0.0006601889155973633,yes,19293.13,9288.97
KXBNB15M-26AUG010300-00,KXBNB15M,BNB,26AUG010300,591.04,590.74,-0.0005075798592311088,no,29170.38,7678.29
KXBNB15M-26AUG010245-45,KXBNB15M,BNB,26AUG010245,591.41,591.04,-0.0006256235099169858,no,16593.52,7108.61
KXBNB15M-26AUG010230-30,KXBNB15M,BNB,26AUG010230,591.85,591.41,-0.0007434316127398066,no,29691.44,12245.05
KXBNB15M-26AUG010215-15,KXBNB15M,BNB,26AUG010215,590.37,591.85,0.0025069024510053326,yes,18560.78,7657.2
KXBNB15M-26AUG010200-00,KXBNB15M,BNB,26AUG010200,590.06,590.37,0.0005253703013253892,yes,17548.63,8254.54
KXBNB15M-26AUG010145-45,KXBNB15M,BNB,26AUG010145,590.77,590.06,-0.0012018213517951764,no,38981.84,11754.6
KXBNB15M-26AUG010130-30,KXBNB15M,BNB,26AUG010130,591.02,590.77,-0.0004229975296944266,no,31971.83,14827.96
KXBNB15M-26AUG010115-15,KXBNB15M,BNB,26AUG010115,591.46,591.02,-0.000743921820579675,no,16774.99,6057.02
KXBNB15M-26AUG010100-00,KXBNB15M,BNB,26AUG010100,591.66,591.46,-0.00033803197782498697,no,33837.49,12188.87
KXBNB15M-26AUG010045-45,KXBNB15M,BNB,26AUG010045,589.25,591.66,0.004089944845142076,yes,28075.58,9935.51
KXBNB15M-26AUG010030-30,KXBNB15M,BNB,26AUG010030,588.51,589.25,0.0012574127882279131,yes,15160.1,10162.91
KXBNB15M-26AUG010015-15,KXBNB15M,BNB,26AUG010015,588.95,588.51,-0.0007470922828763979,no,39653.82,19799.75
KXBNB15M-26AUG010000-00,KXBNB15M,BNB,26AUG010000,588.64,588.95,0.0005266376732808832,yes,26296.26,8005.4
KXBNB15M-26JUL312345-45,KXBNB15M,BNB,26JUL312345,589.21,588.64,-0.000967397023132754,no,20423.81,8122.23
KXBNB15M-26JUL312330-30,KXBNB15M,BNB,26JUL312330,589.5,589.21,-0.000491942324003331,no,28341.34,9921.41
KXBNB15M-26JUL312315-15,KXBNB15M,BNB,26JUL312315,590.13,589.5,-0.001067561384779617,no,19256.01,8170.56
KXBNB15M-26JUL312300-00,KXBNB15M,BNB,26JUL312300,589.82,590.13,0.000525584076497822,yes,15577.71,6620.64
KXBNB15M-26JUL312245-45,KXBNB15M,BNB,26JUL312245,589.84,589.82,-3.390750033904416e-05,no,55202.41,17319.89
KXBNB15M-26JUL312230-30,KXBNB15M,BNB,26JUL312230,589.28,589.84,0.0009503122454521775,yes,12893.71,8064.98
KXBNB15M-26JUL312215-15,KXBNB15M,BNB,26JUL312215,589.48,589.28,-0.000339282079120658,no,17758.45,8123.36
KXBNB15M-26JUL312200-00,KXBNB15M,BNB,26JUL312200,588.44,589.48,0.001767384950037325,yes,19366.65,8595.46
KXBNB15M-26JUL312145-45,KXBNB15M,BNB,26JUL312145,588.03,588.44,0.000697243337925075,yes,16881.03,6292.06
KXBNB15M-26JUL312130-30,KXBNB15M,BNB,26JUL312130,588.64,588.03,-0.0010362870345202732,no,19096.23,9347.93
KXBNB15M-26JUL312115-15,KXBNB15M,BNB,26JUL312115,588.09,588.64,0.0009352310020574308,yes,13823.73,7644.76
KXBNB15M-26JUL312100-00,KXBNB15M,BNB,26JUL312100,588.03,588.09,0.00010203561042813993,yes,47316.31,18760.17
KXBNB15M-26JUL312045-45,KXBNB15M,BNB,26JUL312045,587.9,588.03,0.00022112604184384326,yes,25014.72,10058.41
KXBNB15M-26JUL312030-30,KXBNB15M,BNB,26JUL312030,587.47,587.9,0.0007319522699030588,yes,19218.38,7137.64
KXBNB15M-26JUL312015-15,KXBNB15M,BNB,26JUL312015,586.48,587.47,0.0016880371027145156,yes,13537.67,7959.08
KXBNB15M-26JUL312000-00,KXBNB15M,BNB,26JUL312000,586.42,586.48,0.00010231574639347075,yes,71634.66,19706.81
KXBNB15M-26JUL311945-45,KXBNB15M,BNB,26JUL311945,586.82,586.42,-0.0006816400259024759,no,27597.26,9382.34
KXBNB15M-26JUL311930-30,KXBNB15M,BNB,26JUL311930,586.64,586.82,0.0003068321287332328,yes,19693.11,7425.12
KXBNB15M-26JUL311915-15,KXBNB15M,BNB,26JUL311915,586.33,586.64,0.0005287124997867163,yes,15797.2,8725.07
KXBNB15M-26JUL311900-00,KXBNB15M,BNB,26JUL311900,586.75,586.33,-0.0007158074137195723,no,16970.03,10119.59
KXBNB15M-26JUL311845-45,KXBNB15M,BNB,26JUL311845,586.93,586.75,-0.00030668052408285484,no,30093.86,9113.08
KXBNB15M-26JUL311830-30,KXBNB15M,BNB,26JUL311830,587.04,586.93,-0.00018738075769966894,no,25174.08,11476.23
KXBNB15M-26JUL311815-15,KXBNB15M,BNB,26JUL311815,586.51,587.04,0.0009036504066426364,yes,19095.48,8174.04
KXBNB15M-26JUL311800-00,KXBNB15M,BNB,26JUL311800,587.37,586.51,-0.0014641537701959814,no,23375.3,11748.89
KXBNB15M-26JUL311745-45,KXBNB15M,BNB,26JUL311745,587.48,587.37,-0.00018724041669505965,no,42422.61,9165.2
KXBNB15M-26JUL311730-30,KXBNB15M,BNB,26JUL311730,587.08,587.48,0.0006813381481228746,yes,18179.81,8762.44
KXBNB15M-26JUL311715-15,KXBNB15M,BNB,26JUL311715,586.19,587.08,0.0015182790562786575,yes,19745.61,9907.33
KXBNB15M-26JUL311700-00,KXBNB15M,BNB,26JUL311700,587.05,586.19,-0.0014649518780340688,no,28593.27,7961.06
KXBNB15M-26JUL311645-45,KXBNB15M,BNB,26JUL311645,587.53,587.05,-0.0008169795584906613,no,28003.46,8292.78
KXBNB15M-26JUL311630-30,KXBNB15M,BNB,26JUL311630,587.93,587.53,-0.0006803531032605536,no,29705.25,12372.31
KXBNB15M-26JUL311615-15,KXBNB15M,BNB,26JUL311615,587.83,587.93,0.00017011721075805766,yes,35034.1,8915.2
KXBNB15M-26JUL311600-00,KXBNB15M,BNB,26JUL311600,588.01,587.83,-0.0003061172429039472,no,42334.0,12218.08
KXBNB15M-26JUL311545-45,KXBNB15M,BNB,26JUL311545,588.21,588.01,-0.00034001462062876434,no,19486.74,9375.15
KXBNB15M-26JUL311530-30,KXBNB15M,BNB,26JUL311530,587.96,588.21,0.00042519899312878424,yes,28216.19,9701.5
KXBNB15M-26JUL311515-15,KXBNB15M,BNB,26JUL311515,588.62,587.96,-0.0011212666915836503,no,11940.84,6327.28
KXBNB15M-26JUL311500-00,KXBNB15M,BNB,26JUL311500,588.05,588.62,0.0009693053311794067,yes,17366.61,8465.66
KXBNB15M-26JUL311445-45,KXBNB15M,BNB,26JUL311445,587.47,588.05,0.0009872844570785353,yes,53516.19,15028.03
KXBNB15M-26JUL311430-30,KXBNB15M,BNB,26JUL311430,588.57,587.47,-0.001868936575088813,no,24286.95,8940.15
KXBNB15M-26JUL311415-15,KXBNB15M,BNB,26JUL311415,588.62,588.57,-8.494444633202155e-05,no,51643.59,20939.16
KXBNB15M-26JUL311400-00,KXBNB15M,BNB,26JUL311400,588.61,588.62,1.6989177893666272e-05,yes,32378.17,16737.07
KXBNB15M-26JUL311345-45,KXBNB15M,BNB,26JUL311345,588.08,588.61,0.0009012379268126321,yes,18864.14,8470.54
KXBNB15M-26JUL311330-30,KXBNB15M,BNB,26JUL311330,587.17,588.08,0.0015498066999337192,yes,24316.83,9869.08
KXBNB15M-26JUL311315-15,KXBNB15M,BNB,26JUL311315,586.89,587.17,0.00047709110736249164,yes,23333.32,7818.99
KXBNB15M-26JUL311300-00,KXBNB15M,BNB,26JUL311300,586.5,586.89,0.0006649616368286212,yes,24352.98,8874.3
KXBNB15M-26JUL311245-45,KXBNB15M,BNB,26JUL311245,586.3,586.5,0.0003411222923418821,yes,51206.88,19134.54
KXBNB15M-26JUL311230-30,KXBNB15M,BNB,26JUL311230,585.68,586.3,0.0010585985521103752,yes,17037.34,7356.05
KXBNB15M-26JUL311215-15,KXBNB15M,BNB,26JUL311215,584.76,585.68,0.001573295027019562,yes,13596.77,6924.13
KXBNB15M-26JUL311200-00,KXBNB15M,BNB,26JUL311200,584.34,584.76,0.0007187596262449243,yes,16198.81,7559.25
KXBNB15M-26JUL311145-45,KXBNB15M,BNB,26JUL311145,583.73,584.34,0.0010450036832097265,yes,10685.77,6037.65
KXBNB15M-26JUL311130-30,KXBNB15M,BNB,26JUL311130,584.55,583.73,-0.0014027884697629567,no,15635.44,7937.69
KXBNB15M-26JUL311115-15,KXBNB15M,BNB,26JUL311115,585.82,584.55,-0.0021679014031615435,no,10047.92,6062.21
KXBNB15M-26JUL311100-00,KXBNB15M,BNB,26JUL311100,585.58,585.82,0.0004098500631852336,yes,19664.49,6714.08
KXBNB15M-26JUL311045-45,KXBNB15M,BNB,26JUL311045,585.37,585.58,0.0003587474588722285,yes,18095.83,7633.72
KXBNB15M-26JUL311030-30,KXBNB15M,BNB,26JUL311030,586.86,585.37,-0.002538936032443869,no,16898.92,7510.17
KXBNB15M-26JUL311015-15,KXBNB15M,BNB,26JUL311015,587.8,586.86,-0.001599183395712727,no,21522.77,6726.25
KXBNB15M-26JUL311000-00,KXBNB15M,BNB,26JUL311000,591.06,587.8,-0.005515514499373991,no,11762.56,6762.48
KXBNB15M-26JUL310945-45,KXBNB15M,BNB,26JUL310945,593.71,591.06,-0.004463458590894698,no,15581.12,9505.68
KXBNB15M-26JUL310930-30,KXBNB15M,BNB,26JUL310930,593.72,593.71,-1.684295627567019e-05,no,35461.06,12670.17
KXBNB15M-26JUL310915-15,KXBNB15M,BNB,26JUL310915,592.06,593.72,0.0028037698881871465,yes,22927.02,13835.59
KXBNB15M-26JUL310900-00,KXBNB15M,BNB,26JUL310900,589.88,592.06,0.003695666915304723,yes,22581.61,6457.01
KXBNB15M-26JUL310845-45,KXBNB15M,BNB,26JUL310845,590.6,589.88,-0.0012190992211310993,no,10535.24,4899.42
KXBNB15M-26JUL310830-30,KXBNB15M,BNB,26JUL310830,590.97,590.6,-0.0006260893107941258,no,27888.0,9608.57
KXBNB15M-26JUL310815-15,KXBNB15M,BNB,26JUL310815,591.56,590.97,-0.0009973629048615833,no,23978.08,6799.55
KXBNB15M-26JUL310800-00,KXBNB15M,BNB,26JUL310800,591.2,591.56,0.0006089309878212109,yes,17789.93,6487.18
KXBNB15M-26JUL310745-45,KXBNB15M,BNB,26JUL310745,593.04,591.2,-0.0031026574935922,no,11490.39,8024.38
KXBNB15M-26JUL310730-30,KXBNB15M,BNB,26JUL310730,592.0,593.04,0.0017567567567566952,yes,15746.33,7699.99
KXBNB15M-26JUL310715-15,KXBNB15M,BNB,26JUL310715,592.05,592.0,-8.445232666152273e-05,no,30220.04,8699.64
KXBNB15M-26JUL310700-00,KXBNB15M,BNB,26JUL310700,590.67,592.05,0.0023363299304179925,yes,12218.72,5552.41
KXBNB15M-26JUL310645-45,KXBNB15M,BNB,26JUL310645,589.81,590.67,0.0014580966752005115,yes,22643.84,8543.0
KXBNB15M-26JUL310630-30,KXBNB15M,BNB,26JUL310630,589.6,589.81,0.00035617367706906834,yes,20510.36,8943.43
KXBNB15M-26JUL310615-15,KXBNB15M,BNB,26JUL310615,589.82,589.6,-0.0003729951510630824,no,19856.81,7826.57
KXBNB15M-26JUL310600-00,KXBNB15M,BNB,26JUL310600,590.18,589.82,-0.0006099833948963028,no,14621.63,5606.59
KXBNB15M-26JUL310545-45,KXBNB15M,BNB,26JUL310545,590.28,590.18,-0.00016941112692285483,no,19277.16,7055.21
KXBNB15M-26JUL310530-30,KXBNB15M,BNB,26JUL310530,591.22,590.28,-0.0015899326815737873,no,20490.97,11663.47
KXBNB15M-26JUL310515-15,KXBNB15M,BNB,26JUL310515,592.25,591.22,-0.0017391304347825626,no,13551.2,7071.96
KXBNB15M-26JUL310500-00,KXBNB15M,BNB,26JUL310500,591.54,592.25,0.0012002569564189005,yes,14034.42,5664.1
KXBNB15M-26JUL310445-45,KXBNB15M,BNB,26JUL310445,592.05,591.54,-0.0008614137319482999,no,24100.06,7077.78
KXBNB15M-26JUL310430-30,KXBNB15M,BNB,26JUL310430,591.85,592.05,0.00033792346033611857,yes,21270.77,7516.84
KXBNB15M-26JUL310415-15,KXBNB15M,BNB,26JUL310415,589.52,591.85,0.003952368028226423,yes,13564.1,6571.03
KXBNB15M-26JUL310400-00,KXBNB15M,BNB,26JUL310400,589.82,589.52,-0.0005086297514497104,no,39147.62,13302.2
KXBNB15M-26JUL310345-45,KXBNB15M,BNB,26JUL310345,591.49,589.82,-0.0028233782481529002,no,13424.74,8383.03
KXBNB15M-26JUL310330-30,KXBNB15M,BNB,26JUL310330,591.85,591.49,-0.0006082622286052439,no,18907.27,7758.46
KXBNB15M-26JUL310315-15,KXBNB15M,BNB,26JUL310315,592.35,591.85,-0.000844095551616443,no,52450.64,16019.69
KXBNB15M-26JUL310300-00,KXBNB15M,BNB,26JUL310300,590.96,592.35,0.0023521050494111043,yes,14728.57,6112.03
KXBNB15M-26JUL310245-45,KXBNB15M,BNB,26JUL310245,592.06,590.96,-0.0018579198054249724,no,12489.58,7349.28
KXBNB15M-26JUL310230-30,KXBNB15M,BNB,26JUL310230,590.46,592.06,0.0027097517189985927,yes,14967.0,6310.01
KXBNB15M-26JUL310215-15,KXBNB15M,BNB,26JUL310215,589.82,590.46,0.0010850768030924458,yes,15130.83,6060.28
KXBNB15M-26JUL310200-00,KXBNB15M,BNB,26JUL310200,589.7,589.82,0.00020349330167882744,yes,35053.37,6896.53
KXBNB15M-26JUL310145-45,KXBNB15M,BNB,26JUL310145,590.07,589.7,-0.000627044248987416,no,21753.28,8294.32
KXBNB15M-26JUL310130-30,KXBNB15M,BNB,26JUL310130,590.03,590.07,6.779316305963648e-05,yes,38107.86,11571.9
KXBNB15M-26JUL310115-15,KXBNB15M,BNB,26JUL310115,588.91,590.03,0.0019018186140496928,yes,17406.53,7080.46
KXBNB15M-26JUL310100-00,KXBNB15M,BNB,26JUL310100,588.84,588.91,0.00011887779362804214,yes,24518.27,9326.56
KXBNB15M-26JUL310045-45,KXBNB15M,BNB,26JUL310045,589.12,588.84,-0.0004752851711026153,no,23856.19,7084.69
KXBNB15M-26JUL310030-30,KXBNB15M,BNB,26JUL310030,588.84,589.12,0.0004755111745125547,yes,28248.02,9122.91
KXBNB15M-26JUL310015-15,KXBNB15M,BNB,26JUL310015,589.11,588.84,-0.0004583184804195851,no,27422.49,10243.0
KXBNB15M-26JUL310000-00,KXBNB15M,BNB,26JUL310000,589.22,589.11,-0.0001866874851498823,no,40237.87,8201.02
KXBNB15M-26JUL302345-45,KXBNB15M,BNB,26JUL302345,588.26,589.22,0.001631931458878789,yes,24465.8,12171.03
KXBNB15M-26JUL302330-30,KXBNB15M,BNB,26JUL302330,586.32,588.26,0.0033087733660798553,yes,11517.68,7689.97
KXBNB15M-26JUL302315-15,KXBNB15M,BNB,26JUL302315,587.63,586.32,-0.0022292939434677356,no,23442.73,11938.1
KXBNB15M-26JUL302300-00,KXBNB15M,BNB,26JUL302300,587.49,587.63,0.00023830192854344134,yes,22299.14,6427.12
KXBNB15M-26JUL302245-45,KXBNB15M,BNB,26JUL302245,588.15,587.49,-0.001122162713593417,no,15341.69,8527.64
KXBNB15M-26JUL302230-30,KXBNB15M,BNB,26JUL302230,589.18,588.15,-0.0017481924030007345,no,16614.09,8946.61
KXBNB15M-26JUL302215-15,KXBNB15M,BNB,26JUL302215,589.17,589.18,1.697302985554408e-05,yes,28327.56,7560.76
KXBNB15M-26JUL302200-00,KXBNB15M,BNB,26JUL302200,591.18,589.17,-0.003399979701613707,no,13454.69,7580.35
KXBNB15M-26JUL302145-45,KXBNB15M,BNB,26JUL302145,592.55,591.18,-0.002312041177959674,no,30222.65,14363.24
KXBNB15M-26JUL302130-30,KXBNB15M,BNB,26JUL302130,593.63,592.55,-0.0018193150615704074,no,18741.29,12015.56
KXBNB15M-26JUL302115-15,KXBNB15M,BNB,26JUL302115,590.23,593.63,0.005760466258915977,yes,14634.44,9608.48
KXBNB15M-26JUL302100-00,KXBNB15M,BNB,26JUL302100,591.41,590.23,-0.0019952317343297373,no,14169.94,6927.27
KXBNB15M-26JUL302045-45,KXBNB15M,BNB,26JUL302045,591.91,591.41,-0.0008447230153232755,no,20073.65,8924.34
KXBNB15M-26JUL302030-30,KXBNB15M,BNB,26JUL302030,592.21,591.91,-0.0005065770588137116,no,26437.84,10856.63
KXBNB15M-26JUL302015-15,KXBNB15M,BNB,26JUL302015,591.87,592.21,0.0005744504705425716,yes,30857.52,9407.7
KXBNB15M-26JUL302000-00,KXBNB15M,BNB,26JUL302000,592.16,591.87,-0.0004897325047283904,no,34153.32,9113.62
KXBNB15M-26JUL301945-45,KXBNB15M,BNB,26JUL301945,592.74,592.16,-0.0009785065964841935,no,41820.87,14028.3
KXBNB15M-26JUL301930-30,KXBNB15M,BNB,26JUL301930,592.88,592.74,-0.00023613547429494392,no,34585.37,13435.09
KXBNB15M-26JUL301915-15,KXBNB15M,BNB,26JUL301915,592.26,592.88,0.0010468375375679677,yes,24538.27,10713.59
KXBNB15M-26JUL301900-00,KXBNB15M,BNB,26JUL301900,592.04,592.26,0.0003715965137491171,yes,43457.55,18952.57
KXBNB15M-26JUL301845-45,KXBNB15M,BNB,26JUL301845,592.76,592.04,-0.001214656859437255,no,11223.19,6827.5
KXBNB15M-26JUL301830-30,KXBNB15M,BNB,26JUL301830,591.68,592.76,0.0018253109789075868,yes,9142.64,4702.48
KXBNB15M-26JUL301815-15,KXBNB15M,BNB,26JUL301815,591.03,591.68,0.0010997749691216644,yes,11698.01,5753.43
KXBNB15M-26JUL301800-00,KXBNB15M,BNB,26JUL301800,591.35,591.03,-0.0005411346918069672,no,20874.72,10506.88
KXBNB15M-26JUL301745-45,KXBNB15M,BNB,26JUL301745,591.16,591.35,0.00032140198930924723,yes,14399.38,5529.94
KXBNB15M-26JUL301730-30,KXBNB15M,BNB,26JUL301730,591.63,591.16,-0.0007944154285618162,no,19824.79,10238.29
KXBNB15M-26JUL301715-15,KXBNB15M,BNB,26JUL301715,592.41,591.63,-0.0013166556945358328,no,17420.97,6916.87
KXBNB15M-26JUL301700-00,KXBNB15M,BNB,26JUL301700,592.96,592.41,-0.0009275499190503039,no,23539.74,11069.74
KXBNB15M-26JUL301645-45,KXBNB15M,BNB,26JUL301645,592.71,592.96,0.00042179143257242154,yes,26633.27,7419.93
KXBNB15M-26JUL301630-30,KXBNB15M,BNB,26JUL301630,592.82,592.71,-0.00018555379373167848,no,34973.12,10765.18
KXBNB15M-26JUL301615-15,KXBNB15M,BNB,26JUL301615,594.29,592.82,-0.002473539854279752,no,24789.63,12620.59
KXBNB15M-26JUL301600-00,KXBNB15M,BNB,26JUL301600,594.37,594.29,-0.00013459629523704245,no,36971.87,12277.62
KXBNB15M-26JUL301545-45,KXBNB15M,BNB,26JUL301545,594.28,594.37,0.0001514437638823986,yes,39261.66,14699.51
KXBNB15M-26JUL301530-30,KXBNB15M,BNB,26JUL301530,595.51,594.28,-0.0020654564994710724,no,24602.86,15015.87
KXBNB15M-26JUL301515-15,KXBNB15M,BNB,26JUL301515,595.3,595.51,0.00035276331261554914,yes,66822.14,19973.42
KXBNB15M-26JUL301500-00,KXBNB15M,BNB,26JUL301500,594.91,595.3,0.0006555613454135691,yes,28949.27,9533.78
KXBNB15M-26JUL301445-45,KXBNB15M,BNB,26JUL301445,594.49,594.91,0.0007064879140102593,yes,32727.12,10347.93
KXBNB15M-26JUL301430-30,KXBNB15M,BNB,26JUL301430,594.11,594.49,0.0006396121930282194,yes,27694.68,7144.23
KXBNB15M-26JUL301415-15,KXBNB15M,BNB,26JUL301415,593.64,594.11,0.0007917256249579329,yes,17303.6,10470.07
KXBNB15M-26JUL301400-00,KXBNB15M,BNB,26JUL301400,594.8,593.64,-0.0019502353732346474,no,23462.21,11280.17
KXBNB15M-26JUL301345-45,KXBNB15M,BNB,26JUL301345,592.7,594.8,0.003543107811708974,yes,22248.9,8269.91
KXBNB15M-26JUL301330-30,KXBNB15M,BNB,26JUL301330,591.95,592.7,0.001266998901934285,yes,19217.74,8430.09
KXBNB15M-26JUL301315-15,KXBNB15M,BNB,26JUL301315,592.91,591.95,-0.0016191327520195691,no,16042.82,7089.76
KXBNB15M-26JUL301300-00,KXBNB15M,BNB,26JUL301300,591.91,592.91,0.001689446030646551,yes,12561.58,6093.7
KXBNB15M-26JUL301245-45,KXBNB15M,BNB,26JUL301245,592.08,591.91,-0.00028712336170800016,no,27830.46,9658.79
KXBNB15M-26JUL301230-30,KXBNB15M,BNB,26JUL301230,592.58,592.08,-0.0008437679300685139,no,18503.01,9548.25
KXBNB15M-26JUL301215-15,KXBNB15M,BNB,26JUL301215,590.41,592.58,0.0036754120018293607,yes,15292.1,10804.44
KXBNB15M-26JUL301200-00,KXBNB15M,BNB,26JUL301200,589.53,590.41,0.00149271453530778,yes,13801.48,8511.64
KXBNB15M-26JUL301145-45,KXBNB15M,BNB,26JUL301145,589.37,589.53,0.00027147632217447133,yes,26412.58,6676.94
KXBNB15M-26JUL301130-30,KXBNB15M,BNB,26JUL301130,588.71,589.37,0.0011210952761121233,yes,12885.49,5727.1
KXBNB15M-26JUL301115-15,KXBNB15M,BNB,26JUL301115,587.46,588.71,0.002127804446260171,yes,19741.64,10018.29
KXBNB15M-26JUL301100-00,KXBNB15M,BNB,26JUL301100,588.01,587.46,-0.0009353582422066878,no,13579.65,7213.6
KXBNB15M-26JUL301045-45,KXBNB15M,BNB,26JUL301045,587.74,588.01,0.00045938680368867496,yes,27912.67,8403.78
KXBNB15M-26JUL301030-30,KXBNB15M,BNB,26JUL301030,586.17,587.74,0.002678403876008752,yes,15622.52,5838.72
KXBNB15M-26JUL301015-15,KXBNB15M,BNB,26JUL301015,587.57,586.17,-0.0023826948278504534,no,20435.31,9147.38
KXBNB15M-26JUL301000-00,KXBNB15M,BNB,26JUL301000,586.72,587.57,0.0014487319334606332,yes,16750.54,5851.31
KXBNB15M-26JUL300945-45,KXBNB15M,BNB,26JUL300945,585.37,586.72,0.002306233664178251,yes,25323.93,8644.97
KXBNB15M-26JUL300930-30,KXBNB15M,BNB,26JUL300930,585.57,585.37,-0.000341547551957999,no,23745.19,9769.83
KXBNB15M-26JUL300915-15,KXBNB15M,BNB,26JUL300915,586.25,585.57,-0.0011599147121534327,no,20984.9,9020.44
KXBNB15M-26JUL300900-00,KXBNB15M,BNB,26JUL300900,585.84,586.25,0.0006998497883380585,yes,19841.54,9307.33
KXBNB15M-26JUL300845-45,KXBNB15M,BNB,26JUL300845,587.81,585.84,-0.003351423078885888,no,16295.57,8337.71
KXBNB15M-26JUL300830-30,KXBNB15M,BNB,26JUL300830,587.16,587.81,0.0011070236392124418,yes,25435.14,8327.3
KXBNB15M-26JUL300815-15,KXBNB15M,BNB,26JUL300815,588.25,587.16,-0.0018529536761581502,no,18245.03,9360.25
KXBNB15M-26JUL300800-00,KXBNB15M,BNB,26JUL300800,588.68,588.25,-0.0007304477814771183,no,29952.55,10712.21
KXBNB15M-26JUL300745-45,KXBNB15M,BNB,26JUL300745,587.41,588.68,0.0021620333327658395,yes,17241.14,5292.26
KXBNB15M-26JUL300730-30,KXBNB15M,BNB,26JUL300730,589.48,587.41,-0.0035115695188980963,no,6380.87,3658.76
KXBNB15M-26JUL300715-15,KXBNB15M,BNB,26JUL300715,586.9,589.48,0.004395978872039599,yes,14221.38,5775.54
KXBNB15M-26JUL300700-00,KXBNB15M,BNB,26JUL300700,586.06,586.9,0.0014333003446746612,yes,19155.89,6513.84
KXBNB15M-26JUL300645-45,KXBNB15M,BNB,26JUL300645,581.21,586.06,0.008344660277696373,yes,0.0,0.0
KXBNB15M-26JUL300630-30,KXBNB15M,BNB,26JUL300630,580.41,581.21,0.0013783360038594585,yes,0.0,0.0
KXBNB15M-26JUL300615-15,KXBNB15M,BNB,26JUL300615,579.12,580.41,0.0022275176129299,yes,0.0,0.0
KXBNB15M-26JUL300600-00,KXBNB15M,BNB,26JUL300600,578.29,579.12,0.0014352660429888828,yes,0.0,0.0
KXBNB15M-26JUL300545-45,KXBNB15M,BNB,26JUL300545,578.1,578.29,0.0003286628610965938,yes,0.0,0.0
KXBNB15M-26JUL300530-30,KXBNB15M,BNB,26JUL300530,578.49,578.1,-0.0006741689571124589,no,0.0,0.0
KXBNB15M-26JUL300515-15,KXBNB15M,BNB,26JUL300515,578.3,578.49,0.00032854919591916753,yes,2126.38,532.78
KXBNB15M-26JUL300245-45,KXBNB15M,BNB,26JUL300245,572.76,572.62,-0.0002444304769885927,no,13993.12,6780.27
KXBNB15M-26JUL300230-30,KXBNB15M,BNB,26JUL300230,572.77,572.76,-1.7459014962359944e-05,no,39743.09,17258.28
KXBNB15M-26JUL300215-15,KXBNB15M,BNB,26JUL300215,572.59,572.77,0.00031436106114313904,yes,18954.17,6456.11
KXBNB15M-26JUL300200-00,KXBNB15M,BNB,26JUL300200,572.42,572.59,0.0002969847314909905,yes,33998.44,9532.56
KXBNB15M-26JUL300145-45,KXBNB15M,BNB,26JUL300145,571.79,572.42,0.0011018031095332123,yes,30480.17,19196.66
KXBNB15M-26JUL300130-30,KXBNB15M,BNB,26JUL300130,571.43,571.79,0.0006299984250039614,yes,38744.03,12790.31
KXBNB15M-26JUL300115-15,KXBNB15M,BNB,26JUL300115,571.44,571.43,-1.749965000718289e-05,no,50592.05,13880.36
KXBNB15M-26JUL300100-00,KXBNB15M,BNB,26JUL300100,571.7,571.44,-0.00045478397761061903,no,29201.08,10190.5
KXBNB15M-26JUL300045-45,KXBNB15M,BNB,26JUL300045,571.97,571.7,-0.0004720527300382569,no,25647.85,10462.44
KXBNB15M-26JUL300030-30,KXBNB15M,BNB,26JUL300030,572.44,571.97,-0.0008210467472574021,no,19087.15,9550.47
KXBNB15M-26JUL300015-15,KXBNB15M,BNB,26JUL300015,573.0,572.44,-0.0009773123909248612,no,19449.05,11204.75
KXBNB15M-26JUL300000-00,KXBNB15M,BNB,26JUL300000,573.31,573.0,-0.0005407196804520163,no,29695.24,9959.2
KXBNB15M-26JUL292345-45,KXBNB15M,BNB,26JUL292345,574.27,573.31,-0.0016716875337385488,no,12703.95,8123.93
KXBNB15M-26JUL292330-30,KXBNB15M,BNB,26JUL292330,573.1,574.27,0.0020415285290524498,yes,12946.41,8310.32
KXBNB15M-26JUL292315-15,KXBNB15M,BNB,26JUL292315,574.27,573.1,-0.002037369181743708,no,29087.21,16307.15
