coin,wkey,ticker,day,hour,minute,secs,px,vol,frac_long,won,edge
DOGE,26JUL290745,KXDOGE15M-26JUL290745-45,2026-07-29,11,4,297.18631505966187,0.928,7565.6000000000095,0.4819274082690067,1,0.07199999999999995
DOGE,26JUL290745,KXDOGE15M-26JUL290745-45,2026-07-29,11,3,234.40312910079956,0.943,9263.770000000015,0.4749804885052194,1,0.05700000000000005
DOGE,26JUL290800,KXDOGE15M-26JUL290800-00,2026-07-29,12,14,882.2622680664062,0.51,0.0,0.0,1,0.49
DOGE,26JUL290800,KXDOGE15M-26JUL290800-00,2026-07-29,12,13,837.0244610309601,0.59,391.43,0.4921186419027668,1,0.41000000000000003
DOGE,26JUL290800,KXDOGE15M-26JUL290800-00,2026-07-29,12,12,778.4365410804749,0.73,721.9599999999999,0.3991356861876004,1,0.27
DOGE,26JUL290800,KXDOGE15M-26JUL290800-00,2026-07-29,12,11,719.0403640270233,0.74,1749.68,0.6337387407983175,1,0.26
DOGE,26JUL290800,KXDOGE15M-26JUL290800-00,2026-07-29,12,10,651.259635925293,0.83,2126.39,0.5886502476027448,1,0.17000000000000004
DOGE,26JUL290800,KXDOGE15M-26JUL290800-00,2026-07-29,12,9,587.9247360229492,0.89,2592.850000000001,0.5046223267832693,1,0.10999999999999999
DOGE,26JUL290800,KXDOGE15M-26JUL290800-00,2026-07-29,12,8,538.4647679328918,0.921,2750.940000000002,0.4843508037252719,1,0.07899999999999996
DOGE,26JUL290800,KXDOGE15M-26JUL290800-00,2026-07-29,12,7,468.72727608680725,0.936,3399.0800000000036,0.4519281687986157,1,0.06399999999999995
DOGE,26JUL290800,KXDOGE15M-26JUL290800-00,2026-07-29,12,6,419.2508978843689,0.87,4299.300000000006,0.4010397041378824,1,0.13
DOGE,26JUL290800,KXDOGE15M-26JUL290800-00,2026-07-29,12,5,359.3249890804291,0.87,4933.820000000007,0.4248979492563566,1,0.13
DOGE,26JUL290800,KXDOGE15M-26JUL290800-00,2026-07-29,12,4,296.21438908576965,0.905,5727.970000000008,0.436215622637688,1,0.09499999999999997
DOGE,26JUL290815,KXDOGE15M-26JUL290815-15,2026-07-29,12,3,203.48730897903442,0.77,0.0,0.0,1,0.22999999999999998
DOGE,26JUL290815,KXDOGE15M-26JUL290815-15,2026-07-29,12,2,179.7311520576477,0.84,1113.7600000000002,0.09735490590432408,1,0.16000000000000003
DOGE,26JUL290830,KXDOGE15M-26JUL290830-30,2026-07-29,12,3,204.47039699554443,0.66,0.0,0.0,1,0.33999999999999997
DOGE,26JUL290830,KXDOGE15M-26JUL290830-30,2026-07-29,12,2,179.5619339942932,0.67,1962.0599999999995,0.43680621387725155,1,0.32999999999999996
DOGE,26JUL290845,KXDOGE15M-26JUL290845-45,2026-07-29,12,10,601.879921913147,0.56,17.22,0.0,1,0.43999999999999995
DOGE,26JUL290845,KXDOGE15M-26JUL290845-45,2026-07-29,12,9,599.6085450649261,0.64,143.21,0.08372320368689337,1,0.36
DOGE,26JUL290845,KXDOGE15M-26JUL290845-45,2026-07-29,12,8,539.4463911056519,0.63,2469.6300000000006,0.2517057210999218,1,0.37
DOGE,26JUL290845,KXDOGE15M-26JUL290845-45,2026-07-29,12,7,474.0082199573517,0.51,3606.200000000003,0.4427319616216513,1,0.49
DOGE,26JUL290845,KXDOGE15M-26JUL290845-45,2026-07-29,12,6,414.5642321109772,0.54,5121.690000000005,0.46496371314937024,1,0.45999999999999996
DOGE,26JUL290845,KXDOGE15M-26JUL290845-45,2026-07-29,12,5,357.40822291374207,0.56,6159.390000000009,0.4845885712708561,1,0.43999999999999995
DOGE,26JUL290845,KXDOGE15M-26JUL290845-45,2026-07-29,12,4,297.56490302085876,0.66,7012.410000000013,0.48115269928597965,1,0.33999999999999997
DOGE,26JUL290845,KXDOGE15M-26JUL290845-45,2026-07-29,12,3,239.11716508865356,0.66,8293.160000000013,0.48659015381350385,1,0.33999999999999997
DOGE,26JUL290845,KXDOGE15M-26JUL290845-45,2026-07-29,12,2,178.98697209358215,0.59,10686.910000000013,0.4763210319914736,1,0.41000000000000003
DOGE,26JUL290900,KXDOGE15M-26JUL290900-00,2026-07-29,13,11,686.1194989681244,0.61,0.0,0.0,0,-0.61
DOGE,26JUL290900,KXDOGE15M-26JUL290900-00,2026-07-29,13,10,655.1654500961304,0.7,159.16000000000003,0.295300326715255,0,-0.7
DOGE,26JUL290900,KXDOGE15M-26JUL290900-00,2026-07-29,13,9,588.7945799827576,0.66,1736.25,0.7619985601151907,0,-0.66
DOGE,26JUL290900,KXDOGE15M-26JUL290900-00,2026-07-29,13,8,538.1347899436951,0.65,2412.590000000001,0.7559925225587435,0,-0.65
DOGE,26JUL290900,KXDOGE15M-26JUL290900-00,2026-07-29,13,7,479.75284004211426,0.63,3894.6600000000058,0.6266914185063645,1,0.37
DOGE,26JUL290900,KXDOGE15M-26JUL290900-00,2026-07-29,13,6,411.0744149684906,0.6799999999999999,5290.190000000008,0.6517988956918365,1,0.32000000000000006
DOGE,26JUL290900,KXDOGE15M-26JUL290900-00,2026-07-29,13,5,357.46148800849915,0.78,6390.840000000007,0.5883279819241284,1,0.21999999999999997
DOGE,26JUL290900,KXDOGE15M-26JUL290900-00,2026-07-29,13,4,298.1317811012268,0.78,8251.550000000008,0.5731662536129574,1,0.21999999999999997
DOGE,26JUL290900,KXDOGE15M-26JUL290900-00,2026-07-29,13,3,238.41582489013672,0.74,9534.390000000016,0.5881624309473386,1,0.26
DOGE,26JUL290900,KXDOGE15M-26JUL290900-00,2026-07-29,13,2,179.58689308166504,0.6,11707.120000000023,0.558340565399517,0,-0.6
DOGE,26JUL290915,KXDOGE15M-26JUL290915-15,2026-07-29,13,12,723.8573870658875,0.51,0.0,0.0,1,0.49
DOGE,26JUL290915,KXDOGE15M-26JUL290915-15,2026-07-29,13,11,719.9136769771576,0.56,43.849999999999994,1.0,1,0.43999999999999995
DOGE,26JUL290915,KXDOGE15M-26JUL290915-15,2026-07-29,13,10,658.5349380970001,0.7,1855.7400000000002,0.6785648851671032,1,0.30000000000000004
DOGE,26JUL290915,KXDOGE15M-26JUL290915-15,2026-07-29,13,9,598.1782650947571,0.55,3480.0100000000016,0.5713891626748195,1,0.44999999999999996
DOGE,26JUL290915,KXDOGE15M-26JUL290915-15,2026-07-29,13,8,535.3363180160522,0.54,4067.890000000004,0.5466445749516329,1,0.45999999999999996
DOGE,26JUL290915,KXDOGE15M-26JUL290915-15,2026-07-29,13,7,476.2722370624542,0.5700000000000001,4970.550000000006,0.5172566416191363,1,0.42999999999999994
DOGE,26JUL290915,KXDOGE15M-26JUL290915-15,2026-07-29,13,6,408.506019115448,0.63,5201.930000000009,0.5038802905844556,1,0.37
DOGE,26JUL290915,KXDOGE15M-26JUL290915-15,2026-07-29,13,5,357.66917991638184,0.5700000000000001,6409.7300000000105,0.47152532165941424,1,0.42999999999999994
DOGE,26JUL290915,KXDOGE15M-26JUL290915-15,2026-07-29,13,4,295.42318201065063,0.61,7350.830000000013,0.453558305660721,1,0.39
DOGE,26JUL290915,KXDOGE15M-26JUL290915-15,2026-07-29,13,3,239.41674089431763,0.5700000000000001,8663.080000000018,0.5079682976493344,1,0.42999999999999994
DOGE,26JUL290915,KXDOGE15M-26JUL290915-15,2026-07-29,13,2,176.61401796340942,0.6799999999999999,10755.920000000022,0.5235721351590562,1,0.32000000000000006
DOGE,26JUL290930,KXDOGE15M-26JUL290930-30,2026-07-29,13,12,777.3785600662231,0.71,0.0,0.0,1,0.29000000000000004
DOGE,26JUL290930,KXDOGE15M-26JUL290930-30,2026-07-29,13,11,712.4348740577698,0.83,522.9499999999999,0.7501099531503969,1,0.17000000000000004
DOGE,26JUL290930,KXDOGE15M-26JUL290930-30,2026-07-29,13,10,656.326849937439,0.85,2246.0600000000004,0.8307614222238051,1,0.15000000000000002
DOGE,26JUL290930,KXDOGE15M-26JUL290930-30,2026-07-29,13,9,587.7812600135803,0.87,3022.1200000000017,0.6580678464124519,1,0.13
DOGE,26JUL290930,KXDOGE15M-26JUL290930-30,2026-07-29,13,8,533.6187460422516,0.917,4442.250000000002,0.5985817997636331,1,0.08299999999999996
DOGE,26JUL290930,KXDOGE15M-26JUL290930-30,2026-07-29,13,7,478.2505030632019,0.78,6097.170000000001,0.6395737694700984,1,0.21999999999999997
DOGE,26JUL290930,KXDOGE15M-26JUL290930-30,2026-07-29,13,6,419.7956359386444,0.8200000000000001,7231.480000000001,0.5693371204787955,1,0.17999999999999994
DOGE,26JUL290930,KXDOGE15M-26JUL290930-30,2026-07-29,13,5,355.60291600227356,0.86,8248.290000000006,0.5367354930537114,1,0.14
DOGE,26JUL290930,KXDOGE15M-26JUL290930-30,2026-07-29,13,4,294.36354899406433,0.935,9618.38000000001,0.5021999546701207,1,0.06499999999999995
DOGE,26JUL290930,KXDOGE15M-26JUL290930-30,2026-07-29,13,3,233.99908804893494,0.914,12412.040000000014,0.4566920506218152,1,0.08599999999999997
DOGE,26JUL290930,KXDOGE15M-26JUL290930-30,2026-07-29,13,2,179.15346002578735,0.88,14037.310000000018,0.4441784074014176,1,0.12
DOGE,26JUL290945,KXDOGE15M-26JUL290945-45,2026-07-29,13,13,836.5865049362183,0.57,0.0,0.0,1,0.43000000000000005
DOGE,26JUL290945,KXDOGE15M-26JUL290945-45,2026-07-29,13,12,779.8484590053558,0.66,2649.07,0.26609715862547983,1,0.33999999999999997
DOGE,26JUL290945,KXDOGE15M-26JUL290945-45,2026-07-29,13,11,711.9352259635925,0.77,4850.5199999999995,0.5180454879064514,1,0.22999999999999998
DOGE,26JUL290945,KXDOGE15M-26JUL290945-45,2026-07-29,13,10,651.7711730003357,0.81,5151.29,0.5307156071585953,1,0.18999999999999995
DOGE,26JUL290945,KXDOGE15M-26JUL290945-45,2026-07-29,13,9,597.5629460811615,0.86,6957.700000000001,0.5682783103611826,1,0.14
DOGE,26JUL290945,KXDOGE15M-26JUL290945-45,2026-07-29,13,8,539.0899670124054,0.87,7188.310000000002,0.5606811614969305,1,0.13
DOGE,26JUL290945,KXDOGE15M-26JUL290945-45,2026-07-29,13,7,477.48939299583435,0.89,8577.510000000002,0.550393995460221,1,0.10999999999999999
DOGE,26JUL290945,KXDOGE15M-26JUL290945-45,2026-07-29,13,6,419.7902920246124,0.85,10099.340000000004,0.602026469056394,1,0.15000000000000002
DOGE,26JUL290945,KXDOGE15M-26JUL290945-45,2026-07-29,13,5,359.2711489200592,0.66,11075.810000000005,0.6113530297106942,1,0.33999999999999997
DOGE,26JUL290945,KXDOGE15M-26JUL290945-45,2026-07-29,13,4,298.72949290275574,0.89,12407.910000000013,0.6163036321185437,1,0.10999999999999999
DOGE,26JUL290945,KXDOGE15M-26JUL290945-45,2026-07-29,13,3,234.0072910785675,0.913,13521.310000000009,0.6190472668698523,1,0.08699999999999997
DOGE,26JUL290945,KXDOGE15M-26JUL290945-45,2026-07-29,13,2,177.71264100074768,0.944,14280.940000000013,0.6018294313959729,1,0.05600000000000005
DOGE,26JUL291000,KXDOGE15M-26JUL291000-00,2026-07-29,14,14,861.6934878826141,0.63,5.0,0.0,1,0.37
DOGE,26JUL291000,KXDOGE15M-26JUL291000-00,2026-07-29,14,13,839.3524339199066,0.61,1190.7,0.15011337868480726,1,0.39
DOGE,26JUL291000,KXDOGE15M-26JUL291000-00,2026-07-29,14,12,764.8787848949432,0.78,3446.560000000001,0.5189841465113039,1,0.21999999999999997
DOGE,26JUL291000,KXDOGE15M-26JUL291000-00,2026-07-29,14,11,715.1884670257568,0.72,3849.0700000000015,0.5361243105477425,1,0.28
DOGE,26JUL291000,KXDOGE15M-26JUL291000-00,2026-07-29,14,10,657.1337330341339,0.5900000000000001,5618.430000000002,0.6332213803500264,1,0.4099999999999999
DOGE,26JUL291000,KXDOGE15M-26JUL291000-00,2026-07-29,14,9,599.6345460414886,0.59,6873.280000000005,0.5631808976209317,0,-0.59
DOGE,26JUL291000,KXDOGE15M-26JUL291000-00,2026-07-29,14,8,534.3127529621124,0.78,8832.360000000011,0.5382593100824689,1,0.21999999999999997
DOGE,26JUL291000,KXDOGE15M-26JUL291000-00,2026-07-29,14,7,473.9657049179077,0.8,10538.020000000015,0.5622450896847787,1,0.19999999999999996
DOGE,26JUL291000,KXDOGE15M-26JUL291000-00,2026-07-29,14,6,413.70033407211304,0.906,11401.36000000002,0.5537023653318541,1,0.09399999999999997
DOGE,26JUL291000,KXDOGE15M-26JUL291000-00,2026-07-29,14,5,351.0825951099396,0.87,12242.170000000027,0.5765587310092888,1,0.13
DOGE,26JUL291000,KXDOGE15M-26JUL291000-00,2026-07-29,14,4,280.3343210220337,0.94,13172.470000000032,0.553508187910087,1,0.06000000000000005
DOGE,26JUL291015,KXDOGE15M-26JUL291015-15,2026-07-29,14,13,804.6767480373383,0.54,0.0,0.0,0,-0.54
DOGE,26JUL291015,KXDOGE15M-26JUL291015-15,2026-07-29,14,12,779.931734085083,0.5,427.98,0.8669563998317679,1,0.5
DOGE,26JUL291015,KXDOGE15M-26JUL291015-15,2026-07-29,14,11,719.573618888855,0.53,739.81,0.6221462267338912,1,0.47
DOGE,26JUL291015,KXDOGE15M-26JUL291015-15,2026-07-29,14,10,652.0597190856934,0.63,1275.1599999999999,0.42011198594686155,1,0.37
DOGE,26JUL291015,KXDOGE15M-26JUL291015-15,2026-07-29,14,9,599.4459829330444,0.52,2160.1100000000006,0.5609992083736475,1,0.48
DOGE,26JUL291015,KXDOGE15M-26JUL291015-15,2026-07-29,14,8,539.6506159305573,0.56,3914.0300000000034,0.4944417901753431,0,-0.56
DOGE,26JUL291015,KXDOGE15M-26JUL291015-15,2026-07-29,14,7,478.9420049190521,0.61,5420.830000000006,0.5132553501954494,1,0.39
DOGE,26JUL291015,KXDOGE15M-26JUL291015-15,2026-07-29,14,6,412.8774390220642,0.8,6474.680000000013,0.5531856400625197,1,0.19999999999999996
DOGE,26JUL291015,KXDOGE15M-26JUL291015-15,2026-07-29,14,5,355.6205360889435,0.83,7032.520000000019,0.5355661981764707,1,0.17000000000000004
DOGE,26JUL291015,KXDOGE15M-26JUL291015-15,2026-07-29,14,4,298.4395749568939,0.89,7499.900000000025,0.5400445339271178,1,0.10999999999999999
DOGE,26JUL291015,KXDOGE15M-26JUL291015-15,2026-07-29,14,3,211.01864409446716,0.945,10966.870000000032,0.541823692630622,1,0.05500000000000005
DOGE,26JUL291015,KXDOGE15M-26JUL291015-15,2026-07-29,14,2,141.77786993980408,0.943,15188.790000000035,0.5749240064547596,1,0.05700000000000005
DOGE,26JUL291030,KXDOGE15M-26JUL291030-30,2026-07-29,14,8,487.75372791290283,0.81,35.0,0.0,0,-0.81
DOGE,26JUL291030,KXDOGE15M-26JUL291030-30,2026-07-29,14,7,476.3695418834686,0.84,90.94,0.3477017813943259,0,-0.84
DOGE,26JUL291030,KXDOGE15M-26JUL291030-30,2026-07-29,14,6,419.3377149105072,0.73,1673.8300000000004,0.2177222298560785,0,-0.73
DOGE,26JUL291030,KXDOGE15M-26JUL291030-30,2026-07-29,14,5,358.8670859336853,0.59,3437.900000000003,0.16948718694551887,0,-0.59
DOGE,26JUL291030,KXDOGE15M-26JUL291030-30,2026-07-29,14,4,299.7203390598297,0.63,4494.410000000009,0.22007783001550763,1,0.37
DOGE,26JUL291030,KXDOGE15M-26JUL291030-30,2026-07-29,14,3,239.03224897384644,0.81,7623.690000000012,0.3721832865712006,1,0.18999999999999995
DOGE,26JUL291030,KXDOGE15M-26JUL291030-30,2026-07-29,14,2,178.87998294830322,0.83,9334.050000000014,0.41044455515022915,1,0.17000000000000004
DOGE,26JUL291045,KXDOGE15M-26JUL291045-45,2026-07-29,14,12,778.6693689823151,0.57,0.0,0.0,0,-0.57
DOGE,26JUL291045,KXDOGE15M-26JUL291045-45,2026-07-29,14,11,719.2968349456787,0.77,1077.5499999999997,0.7394923669435295,0,-0.77
DOGE,26JUL291045,KXDOGE15M-26JUL291045-45,2026-07-29,14,10,655.2817969322205,0.76,1579.759999999999,0.6857244138350133,0,-0.76
DOGE,26JUL291045,KXDOGE15M-26JUL291045-45,2026-07-29,14,9,598.5242071151733,0.51,2006.149999999999,0.7179024499663538,0,-0.51
DOGE,26JUL291045,KXDOGE15M-26JUL291045-45,2026-07-29,14,8,538.4998879432678,0.5,3099.4400000000014,0.6873693312340289,1,0.5
DOGE,26JUL291045,KXDOGE15M-26JUL291045-45,2026-07-29,14,7,461.25399589538574,0.5700000000000001,3376.3800000000037,0.6397887678519592,1,0.42999999999999994
DOGE,26JUL291045,KXDOGE15M-26JUL291045-45,2026-07-29,14,6,418.8662109375,0.6599999999999999,3935.5400000000054,0.6448873598032284,1,0.3400000000000001
DOGE,26JUL291045,KXDOGE15M-26JUL291045-45,2026-07-29,14,5,354.5695140361786,0.6599999999999999,4402.10000000001,0.6493060130392303,1,0.3400000000000001
DOGE,26JUL291045,KXDOGE15M-26JUL291045-45,2026-07-29,14,4,299.2384760379791,0.83,5681.980000000018,0.5673638414777938,1,0.17000000000000004
DOGE,26JUL291045,KXDOGE15M-26JUL291045-45,2026-07-29,14,3,239.67806196212769,0.87,8530.940000000026,0.4205480287049253,1,0.13
DOGE,26JUL291045,KXDOGE15M-26JUL291045-45,2026-07-29,14,2,176.1412000656128,0.938,10522.760000000038,0.4226324652467596,1,0.062000000000000055
DOGE,26JUL291100,KXDOGE15M-26JUL291100-00,2026-07-29,15,11,663.3437299728394,0.56,0.0,0.0,0,-0.56
DOGE,26JUL291100,KXDOGE15M-26JUL291100-00,2026-07-29,15,10,648.936350107193,0.61,274.12,0.3292718517437619,1,0.39
DOGE,26JUL291100,KXDOGE15M-26JUL291100-00,2026-07-29,15,9,598.6440949440002,0.7,1261.9299999999998,0.714350241297061,1,0.30000000000000004
DOGE,26JUL291100,KXDOGE15M-26JUL291100-00,2026-07-29,15,8,534.9392321109772,0.74,2223.0400000000004,0.5935430761479775,1,0.26
DOGE,26JUL291100,KXDOGE15M-26JUL291100-00,2026-07-29,15,7,473.9728100299835,0.76,2494.050000000002,0.5927266895210598,1,0.24
DOGE,26JUL291100,KXDOGE15M-26JUL291100-00,2026-07-29,15,6,419.8061819076538,0.87,3083.1100000000038,0.5066312911313571,1,0.13
DOGE,26JUL291100,KXDOGE15M-26JUL291100-00,2026-07-29,15,5,357.49443101882935,0.88,4574.060000000006,0.4534789661700979,1,0.12
DOGE,26JUL291100,KXDOGE15M-26JUL291100-00,2026-07-29,15,4,246.63938188552856,0.943,9637.950000000012,0.3946139998651166,1,0.05700000000000005
DOGE,26JUL291100,KXDOGE15M-26JUL291100-00,2026-07-29,15,3,239.43982601165771,0.84,10533.030000000012,0.41320968420293125,1,0.16000000000000003
DOGE,26JUL291100,KXDOGE15M-26JUL291100-00,2026-07-29,15,2,178.19046902656555,0.86,13112.080000000013,0.41904030481815246,1,0.14
DOGE,26JUL291115,KXDOGE15M-26JUL291115-15,2026-07-29,15,5,313.34174704551697,0.62,25.860000000000003,0.0,0,-0.62
DOGE,26JUL291115,KXDOGE15M-26JUL291115-15,2026-07-29,15,4,295.0942370891571,0.66,163.99,0.25245441795231416,0,-0.66
DOGE,26JUL291115,KXDOGE15M-26JUL291115-15,2026-07-29,15,3,238.7764129638672,0.53,1056.8300000000002,0.49891657125554717,1,0.47
DOGE,26JUL291115,KXDOGE15M-26JUL291115-15,2026-07-29,15,2,179.7862949371338,0.76,2773.0400000000013,0.47169892969448657,1,0.24
DOGE,26JUL291130,KXDOGE15M-26JUL291130-30,2026-07-29,15,2,179.10667300224304,0.84,71.24,0.0,0,-0.84
DOGE,26JUL291145,KXDOGE15M-26JUL291145-45,2026-07-29,15,8,518.9037799835205,0.8,0.0,0.0,0,-0.8
DOGE,26JUL291145,KXDOGE15M-26JUL291145-45,2026-07-29,15,7,476.9994978904724,0.904,1073.42,0.26715544707570194,0,-0.904
DOGE,26JUL291145,KXDOGE15M-26JUL291145-45,2026-07-29,15,6,412.3467309474945,0.8,2627.640000000001,0.5662762022194819,0,-0.8
DOGE,26JUL291145,KXDOGE15M-26JUL291145-45,2026-07-29,15,5,350.00086402893066,0.64,3016.880000000003,0.5329214287608386,0,-0.64
DOGE,26JUL291145,KXDOGE15M-26JUL291145-45,2026-07-29,15,4,294.09001898765564,0.72,6321.160000000007,0.4373770004239724,1,0.28
DOGE,26JUL291145,KXDOGE15M-26JUL291145-45,2026-07-29,15,3,238.01764297485352,0.83,8173.560000000015,0.4650849813300441,1,0.17000000000000004
DOGE,26JUL291145,KXDOGE15M-26JUL291145-45,2026-07-29,15,2,175.35830211639404,0.79,12865.460000000014,0.5040744753782609,1,0.20999999999999996
DOGE,26JUL291200,KXDOGE15M-26JUL291200-00,2026-07-29,16,2,168.99525594711304,0.53,45.010000000000005,0.0,1,0.47
DOGE,26JUL291215,KXDOGE15M-26JUL291215-15,2026-07-29,16,5,355.0410659313202,0.75,0.0,0.0,0,-0.75
DOGE,26JUL291215,KXDOGE15M-26JUL291215-15,2026-07-29,16,4,299.2627921104431,0.79,1695.4500000000005,0.18077206641304666,0,-0.79
DOGE,26JUL291215,KXDOGE15M-26JUL291215-15,2026-07-29,16,3,237.25987911224365,0.74,3269.9200000000014,0.48339714733082134,0,-0.74
DOGE,26JUL291215,KXDOGE15M-26JUL291215-15,2026-07-29,16,2,173.26784801483154,0.76,6124.140000000008,0.49129837005685634,0,-0.76
DOGE,26JUL291230,KXDOGE15M-26JUL291230-30,2026-07-29,16,9,581.4433529376984,0.71,0.0,0.0,0,-0.71
DOGE,26JUL291230,KXDOGE15M-26JUL291230-30,2026-07-29,16,8,537.970447063446,0.6,594.73,0.49509861617877016,0,-0.6
DOGE,26JUL291230,KXDOGE15M-26JUL291230-30,2026-07-29,16,7,476.8441619873047,0.56,1141.19,0.35206232091062833,1,0.43999999999999995
DOGE,26JUL291230,KXDOGE15M-26JUL291230-30,2026-07-29,16,6,415.87760305404663,0.88,5924.9800000000105,0.6660056236476739,1,0.12
DOGE,26JUL291230,KXDOGE15M-26JUL291230-30,2026-07-29,16,5,359.2786591053009,0.87,7561.140000000011,0.6251107637208139,1,0.13
DOGE,26JUL291230,KXDOGE15M-26JUL291230-30,2026-07-29,16,4,297.26205110549927,0.92,10110.880000000016,0.6458626746633321,1,0.07999999999999996
DOGE,26JUL291230,KXDOGE15M-26JUL291230-30,2026-07-29,16,3,234.84112906455994,0.947,13569.200000000019,0.5481480116734953,1,0.05300000000000005
DOGE,26JUL291245,KXDOGE15M-26JUL291245-45,2026-07-29,16,11,706.641175031662,0.72,0.0,0.0,1,0.28
DOGE,26JUL291245,KXDOGE15M-26JUL291245-45,2026-07-29,16,10,659.4011940956116,0.73,722.7499999999998,0.6766516776202008,1,0.27
DOGE,26JUL291245,KXDOGE15M-26JUL291245-45,2026-07-29,16,9,599.2478759288788,0.81,1152.3199999999993,0.7516662038322691,1,0.18999999999999995
DOGE,26JUL291245,KXDOGE15M-26JUL291245-45,2026-07-29,16,8,531.4423389434814,0.86,2413.47,0.8249159923264014,1,0.14
DOGE,26JUL291245,KXDOGE15M-26JUL291245-45,2026-07-29,16,7,479.9669859409332,0.92,4247.220000000004,0.7222394884183061,1,0.07999999999999996
DOGE,26JUL291245,KXDOGE15M-26JUL291245-45,2026-07-29,16,6,413.56986808776855,0.933,6297.920000000006,0.7483137289771856,1,0.06699999999999995
DOGE,26JUL291245,KXDOGE15M-26JUL291245-45,2026-07-29,16,5,357.7785470485687,0.918,8449.490000000009,0.5945506770231103,1,0.08199999999999996
DOGE,26JUL291245,KXDOGE15M-26JUL291245-45,2026-07-29,16,4,298.7186191082001,0.9319999999999999,8966.780000000019,0.5823182904007905,1,0.06800000000000006
DOGE,26JUL291245,KXDOGE15M-26JUL291245-45,2026-07-29,16,3,236.05182099342346,0.938,11909.000000000031,0.49205726761273016,1,0.062000000000000055
DOGE,26JUL291300,KXDOGE15M-26JUL291300-00,2026-07-29,17,14,883.4697530269623,0.57,11.67,0.0,1,0.43000000000000005
DOGE,26JUL291300,KXDOGE15M-26JUL291300-00,2026-07-29,17,13,837.2584710121155,0.58,579.8499999999999,0.2646891437440718,1,0.42000000000000004
DOGE,26JUL291300,KXDOGE15M-26JUL291300-00,2026-07-29,17,12,779.4574179649353,0.72,2295.500000000001,0.6980832062731428,1,0.28
DOGE,26JUL291300,KXDOGE15M-26JUL291300-00,2026-07-29,17,11,715.9353361129761,0.908,4791.4000000000015,0.7294924239262008,1,0.09199999999999997
DOGE,26JUL291300,KXDOGE15M-26JUL291300-00,2026-07-29,17,10,659.9173789024353,0.81,5656.840000000003,0.7290359988969101,1,0.18999999999999995
DOGE,26JUL291300,KXDOGE15M-26JUL291300-00,2026-07-29,17,9,585.6171410083771,0.88,6237.110000000003,0.7493550698961532,1,0.12
DOGE,26JUL291300,KXDOGE15M-26JUL291300-00,2026-07-29,17,8,538.936949968338,0.93,6925.560000000004,0.768869232235371,1,0.06999999999999995
DOGE,26JUL291300,KXDOGE15M-26JUL291300-00,2026-07-29,17,7,478.0893568992615,0.903,7928.590000000006,0.7309887382245767,1,0.09699999999999998
DOGE,26JUL291300,KXDOGE15M-26JUL291300-00,2026-07-29,17,6,412.0927860736847,0.949,8542.660000000003,0.729464827114739,1,0.051000000000000045
DOGE,26JUL291300,KXDOGE15M-26JUL291300-00,2026-07-29,17,5,358.9089529514313,0.945,9939.370000000004,0.6855474743369043,1,0.05500000000000005
DOGE,26JUL291315,KXDOGE15M-26JUL291315-15,2026-07-29,17,12,747.414813041687,0.6,1.0,0.0,1,0.4
DOGE,26JUL291315,KXDOGE15M-26JUL291315-15,2026-07-29,17,11,707.5151510238647,0.7,1612.05,0.9037871033776869,1,0.30000000000000004
DOGE,26JUL291315,KXDOGE15M-26JUL291315-15,2026-07-29,17,10,656.8319120407104,0.78,1870.4700000000003,0.8510107085384957,1,0.21999999999999997
DOGE,26JUL291315,KXDOGE15M-26JUL291315-15,2026-07-29,17,9,599.5389819145203,0.67,2126.9800000000005,0.835903487573931,1,0.32999999999999996
DOGE,26JUL291315,KXDOGE15M-26JUL291315-15,2026-07-29,17,8,537.658401966095,0.54,2998.6000000000026,0.6471520042686582,0,-0.54
DOGE,26JUL291315,KXDOGE15M-26JUL291315-15,2026-07-29,17,7,473.6688930988312,0.55,4524.640000000007,0.5968253827928847,1,0.44999999999999996
DOGE,26JUL291315,KXDOGE15M-26JUL291315-15,2026-07-29,17,6,413.44016003608704,0.56,5641.580000000007,0.5053531102988876,0,-0.56
DOGE,26JUL291315,KXDOGE15M-26JUL291315-15,2026-07-29,17,5,358.30150389671326,0.67,6614.4200000000055,0.506057976360739,1,0.32999999999999996
DOGE,26JUL291315,KXDOGE15M-26JUL291315-15,2026-07-29,17,4,299.40017199516296,0.62,7845.720000000006,0.52497157685974,1,0.38
DOGE,26JUL291315,KXDOGE15M-26JUL291315-15,2026-07-29,17,3,239.23198699951172,0.89,12522.860000000002,0.5609605154094194,1,0.10999999999999999
DOGE,26JUL291315,KXDOGE15M-26JUL291315-15,2026-07-29,17,2,178.1694929599762,0.941,17889.68,0.4585476095715521,1,0.05900000000000005
DOGE,26JUL291330,KXDOGE15M-26JUL291330-30,2026-07-29,17,11,694.1969120502472,0.71,37.0,0.0,1,0.29000000000000004
DOGE,26JUL291330,KXDOGE15M-26JUL291330-30,2026-07-29,17,10,658.4488110542297,0.71,639.25,0.6097927258506063,1,0.29000000000000004
DOGE,26JUL291330,KXDOGE15M-26JUL291330-30,2026-07-29,17,9,588.588133096695,0.6799999999999999,1291.3999999999999,0.743038562800062,1,0.32000000000000006
DOGE,26JUL291330,KXDOGE15M-26JUL291330-30,2026-07-29,17,8,527.0658349990845,0.6,1833.97,0.5944426571863225,1,0.4
