coin,wkey,day,px,maker_yes,vol,frac_long,won,edge
DOGE,26AUG040900,2026-08-04,0.71,False,961.4300000000002,0.6749737370375377,0,-0.71
DOGE,26AUG040845,2026-08-04,0.6599999999999999,False,1257.7299999999998,0.5588957884442608,0,-0.6599999999999999
DOGE,26AUG040830,2026-08-04,0.76,False,1218.1200000000003,0.2580944406134042,1,0.24
DOGE,26AUG040815,2026-08-04,0.65,False,2045.2200000000003,0.6627844437273251,1,0.35
DOGE,26AUG040800,2026-08-04,0.71,True,1395.6699999999998,0.438033345991531,1,0.29000000000000004
DOGE,26AUG040745,2026-08-04,0.6599999999999999,False,1757.3899999999996,0.3597835426399378,0,-0.6599999999999999
DOGE,26AUG040730,2026-08-04,0.6699999999999999,False,1970.98,0.41074998224233633,1,0.33000000000000007
DOGE,26AUG040715,2026-08-04,0.68,True,2603.7000000000003,0.09379728847409455,0,-0.68
DOGE,26AUG040700,2026-08-04,0.83,True,2651.7400000000007,0.30969853756401444,1,0.17000000000000004
DOGE,26AUG040645,2026-08-04,0.69,True,2691.5900000000006,0.8026110960436021,1,0.31000000000000005
DOGE,26AUG040630,2026-08-04,0.65,False,1135.39,0.7119756207118259,1,0.35
DOGE,26AUG040615,2026-08-04,0.6599999999999999,False,1565.6799999999996,0.24547161616677743,1,0.3400000000000001
DOGE,26AUG040600,2026-08-04,0.6699999999999999,False,2169.84,0.37426261844191283,0,-0.6699999999999999
DOGE,26AUG040545,2026-08-04,0.6699999999999999,False,3610.05,0.5096411407044222,0,-0.6699999999999999
DOGE,26AUG040530,2026-08-04,0.69,False,4406.969999999999,0.19684272867752675,0,-0.69
DOGE,26AUG040515,2026-08-04,0.65,False,5764.150000000005,0.3937128631281278,1,0.35
DOGE,26AUG040500,2026-08-04,0.6699999999999999,False,914.5699999999999,0.35752320762762835,1,0.33000000000000007
DOGE,26AUG040445,2026-08-04,0.6599999999999999,False,1305.7700000000002,0.8252065830889054,1,0.3400000000000001
DOGE,26AUG040430,2026-08-04,0.65,False,3466.8000000000006,0.3000519210799584,1,0.35
DOGE,26AUG040415,2026-08-04,0.65,False,3440.9600000000005,0.4275754440621221,1,0.35
DOGE,26AUG040400,2026-08-04,0.77,True,2325.7000000000003,0.38452508922044965,1,0.22999999999999998
DOGE,26AUG040345,2026-08-04,0.76,True,670.3799999999998,0.45598019033980747,1,0.24
DOGE,26AUG040330,2026-08-04,0.6599999999999999,False,2513.6299999999997,0.4761440625708638,0,-0.6599999999999999
DOGE,26AUG040315,2026-08-04,0.65,False,2661.8800000000006,0.4013967571791366,1,0.35
DOGE,26AUG040300,2026-08-04,0.67,True,2041.12,0.12346162890961826,1,0.32999999999999996
DOGE,26AUG040245,2026-08-04,0.6799999999999999,False,2999.150000000001,0.8597602654085323,1,0.32000000000000006
DOGE,26AUG040230,2026-08-04,0.73,True,7203.910000000001,0.1941778839546857,0,-0.73
DOGE,26AUG040215,2026-08-04,0.7,False,2398.8700000000003,0.09114291312159473,1,0.30000000000000004
DOGE,26AUG040200,2026-08-04,0.6799999999999999,False,7227.85,0.3677677317597903,0,-0.6799999999999999
DOGE,26AUG040145,2026-08-04,0.68,True,1575.6499999999999,0.07929425951194745,1,0.31999999999999995
DOGE,26AUG040130,2026-08-04,0.65,True,3577.47,0.3333417191478895,1,0.35
DOGE,26AUG040115,2026-08-04,0.65,False,1317.8500000000001,0.3721440224608261,1,0.35
DOGE,26AUG040100,2026-08-04,0.67,True,3565.430000000001,0.3768353326246763,0,-0.67
DOGE,26AUG040045,2026-08-04,0.66,True,5276.990000000002,0.3032126268952566,1,0.33999999999999997
DOGE,26AUG040030,2026-08-04,0.69,True,1827.3999999999992,0.6610430119295176,1,0.31000000000000005
DOGE,26AUG040015,2026-08-04,0.74,False,7224.490000000003,0.5050806354496994,1,0.26
DOGE,26AUG032330,2026-08-04,0.69,False,12608.020000000008,0.39891751440749595,0,-0.69
DOGE,26AUG032315,2026-08-04,0.66,True,9084.290000000006,0.15718674767097915,0,-0.66
DOGE,26AUG032300,2026-08-04,0.65,True,2481.6299999999997,0.33365167248945254,0,-0.65
DOGE,26AUG032245,2026-08-04,0.68,True,3855.9100000000017,0.41060605667663386,1,0.31999999999999995
DOGE,26AUG032230,2026-08-04,0.6699999999999999,False,3517.709999999999,0.23194350870310526,0,-0.6699999999999999
DOGE,26AUG032215,2026-08-04,0.66,True,2577.34,0.13077048429776436,0,-0.66
DOGE,26AUG032200,2026-08-04,0.65,False,5586.720000000006,0.21762859065784562,0,-0.65
DOGE,26AUG032145,2026-08-04,0.84,True,2729.5500000000006,0.4357897821985309,1,0.16000000000000003
DOGE,26AUG032130,2026-08-04,0.69,False,4130.469999999999,0.24439349517125175,0,-0.69
DOGE,26AUG032115,2026-08-04,0.66,True,1828.2900000000002,0.4205897313883464,1,0.33999999999999997
DOGE,26AUG032100,2026-08-04,0.65,True,5087.06,0.3157246032089262,0,-0.65
DOGE,26AUG032045,2026-08-04,0.6799999999999999,False,6878.990000000004,0.40101235791882206,1,0.32000000000000006
DOGE,26AUG032030,2026-08-04,0.6799999999999999,False,2105.05,0.4598655613880904,1,0.32000000000000006
DOGE,26AUG032015,2026-08-04,0.6799999999999999,False,4694.180000000001,0.6091820083592874,1,0.32000000000000006
DOGE,26AUG032000,2026-08-04,0.7,True,3699.3800000000015,0.3544080359411576,1,0.30000000000000004
DOGE,26AUG031945,2026-08-03,0.65,False,4474.290000000001,0.0662943170871803,1,0.35
DOGE,26AUG031930,2026-08-03,0.7,True,1322.09,0.3968262372455732,1,0.30000000000000004
HYPE,26AUG051115,2026-08-05,0.65,True,2462.35,0.3551444758056329,0,-0.65
HYPE,26AUG051100,2026-08-05,0.67,True,494.9700000000001,0.7744711800715194,1,0.32999999999999996
HYPE,26AUG051045,2026-08-05,0.6599999999999999,False,2652.3900000000003,0.5804953268561561,0,-0.6599999999999999
HYPE,26AUG051015,2026-08-05,0.78,False,808.31,0.5994358600042062,0,-0.78
HYPE,26AUG051000,2026-08-05,0.75,False,395.89,0.41728763040238465,0,-0.75
HYPE,26AUG050945,2026-08-05,0.69,False,1510.56,0.1444696006778943,0,-0.69
HYPE,26AUG050930,2026-08-05,0.67,True,954.2100000000002,0.40989928841659584,1,0.32999999999999996
HYPE,26AUG050915,2026-08-05,0.69,False,634.7699999999999,0.29598122154481166,1,0.31000000000000005
HYPE,26AUG050900,2026-08-05,0.6599999999999999,False,2777.6400000000012,0.3264857936953671,1,0.3400000000000001
HYPE,26AUG050845,2026-08-05,0.6599999999999999,False,2277.9399999999996,0.4243351449116307,0,-0.6599999999999999
HYPE,26AUG050830,2026-08-05,0.68,True,3871.670000000001,0.3025180348531769,1,0.31999999999999995
HYPE,26AUG050815,2026-08-05,0.6799999999999999,False,3010.4600000000005,0.2826279040412429,0,-0.6799999999999999
HYPE,26AUG050800,2026-08-05,0.6699999999999999,False,647.43,0.6495374017268276,1,0.33000000000000007
HYPE,26AUG050745,2026-08-05,0.68,True,1234.7999999999997,0.419744088111435,0,-0.68
HYPE,26AUG050730,2026-08-05,0.69,False,449.96999999999997,0.3664910994066271,1,0.31000000000000005
HYPE,26AUG050715,2026-08-05,0.65,False,3497.8700000000003,0.33931506888477836,1,0.35
HYPE,26AUG050700,2026-08-05,0.6599999999999999,False,1011.93,0.10883163855207376,0,-0.6599999999999999
HYPE,26AUG050645,2026-08-05,0.65,False,802.2400000000001,0.5361612485041881,0,-0.65
HYPE,26AUG050630,2026-08-05,0.65,False,941.24,0.34119884407802464,0,-0.65
HYPE,26AUG050615,2026-08-05,0.65,False,1640.8100000000002,0.1413813908983977,1,0.35
HYPE,26AUG050600,2026-08-05,0.68,True,862.35,0.28817765408476836,0,-0.68
HYPE,26AUG050545,2026-08-05,0.65,False,827.1999999999999,0.4186411992263057,1,0.35
HYPE,26AUG050530,2026-08-05,0.73,False,767.0799999999999,0.6596965114460029,1,0.27
HYPE,26AUG050515,2026-08-05,0.69,False,109.74,0.3738837251685803,0,-0.69
HYPE,26AUG050500,2026-08-05,0.65,True,552.4200000000001,0.7662285941855833,1,0.35
HYPE,26AUG050445,2026-08-05,0.65,False,1199.3099999999995,0.5572204017309955,1,0.35
HYPE,26AUG050430,2026-08-05,0.74,True,1424.09,0.09956533646047654,1,0.26
HYPE,26AUG050415,2026-08-05,0.65,True,226.20000000000005,0.6897877984084879,1,0.35
HYPE,26AUG050400,2026-08-05,0.66,True,719.85,0.5140932138639995,1,0.33999999999999997
HYPE,26AUG050345,2026-08-05,0.67,True,798.9300000000002,0.4566232335749064,0,-0.67
HYPE,26AUG050330,2026-08-05,0.66,True,584.8,0.3446990424076608,0,-0.66
HYPE,26AUG050315,2026-08-05,0.68,True,1186.22,0.3809580010453373,0,-0.68
HYPE,26AUG050300,2026-08-05,0.65,True,1535.73,0.7144680380014716,1,0.35
HYPE,26AUG050245,2026-08-05,0.66,True,6529.120000000003,0.4410257431323055,1,0.33999999999999997
HYPE,26AUG050230,2026-08-05,0.66,True,1154.1100000000001,0.6185285631352296,1,0.33999999999999997
HYPE,26AUG050215,2026-08-05,0.6699999999999999,False,3611.4000000000005,0.3948357977515644,1,0.33000000000000007
HYPE,26AUG050200,2026-08-05,0.68,True,1561.4099999999999,0.040117586028013144,1,0.31999999999999995
HYPE,26AUG050145,2026-08-05,0.71,False,2175.7600000000007,0.3863707394197888,1,0.29000000000000004
HYPE,26AUG050130,2026-08-05,0.65,True,6667.300000000003,0.3235807598278162,1,0.35
HYPE,26AUG050115,2026-08-05,0.65,True,1258.56,0.08382595982710399,1,0.35
HYPE,26AUG050100,2026-08-05,0.65,False,7885.080000000005,0.5611154230521438,1,0.35
HYPE,26AUG050045,2026-08-05,0.68,True,3496.979999999999,0.21574329850328,1,0.31999999999999995
HYPE,26AUG050030,2026-08-05,0.7,False,1580.2199999999996,0.5452911619901029,0,-0.7
HYPE,26AUG050015,2026-08-05,0.65,True,5532.650000000002,0.5851698553134573,1,0.35
HYPE,26AUG050000,2026-08-05,0.68,True,2699.7000000000007,0.2950735266881504,1,0.31999999999999995
HYPE,26AUG042345,2026-08-05,0.65,True,2650.0300000000007,0.5149149254914095,1,0.35
HYPE,26AUG042330,2026-08-05,0.6599999999999999,False,3522.320000000001,0.26533648277271793,1,0.3400000000000001
HYPE,26AUG042315,2026-08-05,0.71,True,4536.870000000001,0.20000573082323272,0,-0.71
HYPE,26AUG042300,2026-08-05,0.65,True,2199.9999999999995,0.21380909090909095,1,0.35
HYPE,26AUG042245,2026-08-05,0.66,True,6417.960000000008,0.31847347132110465,1,0.33999999999999997
HYPE,26AUG042230,2026-08-05,0.67,True,2608.6199999999994,0.5631981660801497,1,0.32999999999999996
HYPE,26AUG042215,2026-08-05,0.67,True,763.29,0.49941699747147217,1,0.32999999999999996
HYPE,26AUG042200,2026-08-05,0.65,True,1172.9000000000003,0.29246312558615395,1,0.35
HYPE,26AUG042130,2026-08-05,0.71,False,2112.12,0.3330776660417021,0,-0.71
HYPE,26AUG042115,2026-08-05,0.65,False,2974.25,0.5381087669160292,0,-0.65
HYPE,26AUG042100,2026-08-05,0.6599999999999999,False,4352.080000000001,0.3289576478373558,1,0.3400000000000001
HYPE,26AUG042045,2026-08-05,0.67,True,16103.31,0.3874023415061875,0,-0.67
HYPE,26AUG042030,2026-08-05,0.69,False,1705.3300000000002,0.347563228231486,1,0.31000000000000005
HYPE,26AUG042015,2026-08-05,0.65,True,4331.64,0.29240426258876534,0,-0.65
HYPE,26AUG042000,2026-08-05,0.6699999999999999,False,1377.2799999999997,0.4010586082713755,1,0.33000000000000007
HYPE,26AUG041945,2026-08-04,0.65,False,455.41,0.7061329351573307,0,-0.65
HYPE,26AUG041930,2026-08-04,0.65,False,2003.1699999999996,0.6489164673991726,1,0.35
HYPE,26AUG041915,2026-08-04,0.69,False,2048.3400000000006,0.51974281613404,0,-0.69
HYPE,26AUG041900,2026-08-04,0.68,True,728.5700000000002,0.368283075064853,1,0.31999999999999995
HYPE,26AUG041845,2026-08-04,0.65,False,8223.949999999999,0.13815745475106248,1,0.35
HYPE,26AUG041830,2026-08-04,0.6599999999999999,False,3398.78,0.16791319238079547,1,0.3400000000000001
HYPE,26AUG041815,2026-08-04,0.69,False,1423.1,0.40136322113695455,0,-0.69
HYPE,26AUG041745,2026-08-04,0.6599999999999999,False,5134.860000000006,0.2114273806880808,1,0.3400000000000001
HYPE,26AUG041730,2026-08-04,0.6699999999999999,False,1449.6299999999994,0.2743389692542235,1,0.33000000000000007
HYPE,26AUG041715,2026-08-04,0.68,True,1422.12,0.10791635023767332,0,-0.68
HYPE,26AUG041700,2026-08-04,0.6599999999999999,False,2062.91,0.13229370161567883,1,0.3400000000000001
HYPE,26AUG041645,2026-08-04,0.69,True,889.49,0.045666617949611576,1,0.31000000000000005
HYPE,26AUG041630,2026-08-04,0.8,False,1147.44,0.5239402495991076,1,0.19999999999999996
HYPE,26AUG041615,2026-08-04,0.66,True,6088.009999999999,0.38516691004121234,1,0.33999999999999997
HYPE,26AUG041600,2026-08-04,0.6599999999999999,False,1677.9299999999998,0.43999451705375076,0,-0.6599999999999999
HYPE,26AUG041545,2026-08-04,0.65,True,1276.06,0.44842718994404657,0,-0.65
HYPE,26AUG041530,2026-08-04,0.65,True,6515.290000000003,0.26087710600756053,0,-0.65
HYPE,26AUG041515,2026-08-04,0.65,True,2240.6099999999997,0.21634733398494163,1,0.35
HYPE,26AUG041500,2026-08-04,0.65,True,748.7500000000001,0.5022103505843071,0,-0.65
HYPE,26AUG041445,2026-08-04,0.65,False,7113.700000000007,0.5833799569844101,1,0.35
HYPE,26AUG041430,2026-08-04,0.6599999999999999,False,3204.9,0.44077194296233896,1,0.3400000000000001
HYPE,26AUG041415,2026-08-04,0.71,True,2030.7699999999998,0.33187904095490867,1,0.29000000000000004
HYPE,26AUG041400,2026-08-04,0.6599999999999999,False,2543.0299999999997,0.441552006857961,1,0.3400000000000001
HYPE,26AUG041345,2026-08-04,0.65,True,2487.0299999999993,0.372906639646486,1,0.35
HYPE,26AUG041330,2026-08-04,0.6599999999999999,False,1338.77,0.44803065500422024,0,-0.6599999999999999
HYPE,26AUG041315,2026-08-04,0.69,True,8439.790000000003,0.23389681496814482,1,0.31000000000000005
HYPE,26AUG041300,2026-08-04,0.65,True,788.0599999999997,0.22576961145090488,0,-0.65
HYPE,26AUG041245,2026-08-04,0.6599999999999999,False,3790.400000000003,0.24659402701561817,1,0.3400000000000001
HYPE,26AUG041230,2026-08-04,0.65,True,1451.4599999999996,0.5099279346313368,1,0.35
HYPE,26AUG041215,2026-08-04,0.65,False,3642.389999999998,0.5800888976743295,1,0.35
HYPE,26AUG041200,2026-08-04,0.68,True,692.8599999999999,0.16866322200733194,1,0.31999999999999995
HYPE,26AUG041145,2026-08-04,0.6599999999999999,False,1488.0999999999997,0.5360795645453936,0,-0.6599999999999999
HYPE,26AUG041130,2026-08-04,0.7,False,2503.78,0.4331890182044747,1,0.30000000000000004
HYPE,26AUG041115,2026-08-04,0.68,True,689.13,0.1938095859997388,0,-0.68
HYPE,26AUG041100,2026-08-04,0.72,True,1252.13,0.06789231150120195,1,0.28
HYPE,26AUG041045,2026-08-04,0.65,True,2017.809999999999,0.27041198130646604,1,0.35
HYPE,26AUG041030,2026-08-04,0.6799999999999999,False,2311.0399999999995,0.17608955275546942,1,0.32000000000000006
HYPE,26AUG041015,2026-08-04,0.68,True,1111.6699999999998,0.435425980731692,1,0.31999999999999995
HYPE,26AUG041000,2026-08-04,0.6699999999999999,False,377.21,0.3852495957159142,1,0.33000000000000007
HYPE,26AUG040945,2026-08-04,0.74,True,1381.5199999999995,0.054222884938328816,1,0.26
HYPE,26AUG040930,2026-08-04,0.74,True,577.8,0.5314641744548286,1,0.26
HYPE,26AUG040915,2026-08-04,0.7,False,512.72,0.7558901544702762,1,0.30000000000000004
HYPE,26AUG040900,2026-08-04,0.7,False,179.93,0.7498471627855277,0,-0.7
HYPE,26AUG040845,2026-08-04,0.65,False,234.57000000000002,0.19716928848531357,0,-0.65
HYPE,26AUG040830,2026-08-04,0.6799999999999999,False,490.06999999999994,0.4235925480033465,1,0.32000000000000006
HYPE,26AUG040815,2026-08-04,0.6799999999999999,False,240.82999999999998,0.4827886891168044,0,-0.6799999999999999
HYPE,26AUG040800,2026-08-04,0.66,True,3432.0800000000013,0.4520757091909278,1,0.33999999999999997
HYPE,26AUG040745,2026-08-04,0.65,False,1225.2199999999998,0.34460749906139304,0,-0.65
HYPE,26AUG040730,2026-08-04,0.6599999999999999,False,275.68,0.4432312826465467,1,0.3400000000000001
HYPE,26AUG040715,2026-08-04,0.6599999999999999,False,966.5099999999998,0.1882132621493829,0,-0.6599999999999999
HYPE,26AUG040700,2026-08-04,0.78,True,1327.2799999999997,0.44736604182990786,1,0.21999999999999997
HYPE,26AUG040645,2026-08-04,0.6799999999999999,False,1623.6199999999997,0.5715992658380655,0,-0.6799999999999999
HYPE,26AUG040630,2026-08-04,0.65,True,2883.649999999999,0.4110138192915229,1,0.35
HYPE,26AUG040615,2026-08-04,0.6599999999999999,False,188.72,0.5941606612971598,0,-0.6599999999999999
HYPE,26AUG040600,2026-08-04,0.67,True,417.66,0.46851506009672933,1,0.32999999999999996
HYPE,26AUG040545,2026-08-04,0.6599999999999999,False,893.9799999999998,0.6475648224792502,1,0.3400000000000001
HYPE,26AUG040530,2026-08-04,0.65,True,2807.960000000001,0.3950875368594993,1,0.35
HYPE,26AUG040515,2026-08-04,0.65,False,624.31,0.42725569028207144,1,0.35
HYPE,26AUG040500,2026-08-04,0.6699999999999999,False,2519.5399999999995,0.6095676194860967,0,-0.6699999999999999
HYPE,26AUG040445,2026-08-04,0.65,True,547.8499999999999,0.08487724742173954,0,-0.65
HYPE,26AUG040430,2026-08-04,0.71,False,385.0399999999999,0.5819655100768752,1,0.29000000000000004
HYPE,26AUG040415,2026-08-04,0.67,True,1007.2599999999998,0.5118936520858567,0,-0.67
HYPE,26AUG040400,2026-08-04,0.65,True,3715.47,0.8112217296869575,0,-0.65
HYPE,26AUG040345,2026-08-04,0.65,True,4782.190000000002,0.8349145475190235,1,0.35
HYPE,26AUG040330,2026-08-04,0.65,True,1930.1400000000003,0.10176463883448866,1,0.35
HYPE,26AUG040315,2026-08-04,0.68,True,2173.14,0.7125771924496348,1,0.31999999999999995
HYPE,26AUG040300,2026-08-04,0.66,True,2515.0300000000007,0.192049399013133,1,0.33999999999999997
HYPE,26AUG040245,2026-08-04,0.65,False,2484.0200000000004,0.5903173082342331,1,0.35
HYPE,26AUG040230,2026-08-04,0.6699999999999999,False,6218.240000000001,0.19315915757513377,1,0.33000000000000007
HYPE,26AUG040215,2026-08-04,0.67,True,4840.190000000001,0.6966131494838012,0,-0.67
HYPE,26AUG040200,2026-08-04,0.65,False,1757.3100000000002,0.28457130500594646,1,0.35
HYPE,26AUG040145,2026-08-04,0.67,True,1074.79,0.2960764428399966,1,0.32999999999999996
HYPE,26AUG040130,2026-08-04,0.69,False,3170.4600000000014,0.3785160512985495,0,-0.69
HYPE,26AUG040115,2026-08-04,0.6599999999999999,False,1934.91,0.2520737398638696,1,0.3400000000000001
HYPE,26AUG040100,2026-08-04,0.65,True,4375.4000000000015,0.3074050372537366,1,0.35
HYPE,26AUG040030,2026-08-04,0.68,True,2190.5699999999993,0.595968172667388,1,0.31999999999999995
HYPE,26AUG040015,2026-08-04,0.65,True,5683.350000000003,0.33772862836179346,1,0.35
HYPE,26AUG040000,2026-08-04,0.6599999999999999,False,2036.62,0.3317850163506202,1,0.3400000000000001
HYPE,26AUG032345,2026-08-04,0.67,True,1605.6200000000001,0.2125347217897136,0,-0.67
HYPE,26AUG032330,2026-08-04,0.6599999999999999,False,3737.460000000001,0.2814531794320206,0,-0.6599999999999999
HYPE,26AUG032315,2026-08-04,0.6799999999999999,False,4075.2200000000003,0.47782451008779897,1,0.32000000000000006
HYPE,26AUG032300,2026-08-04,0.65,False,3644.1200000000013,0.5308496975950296,1,0.35
HYPE,26AUG032245,2026-08-04,0.65,True,3413.21,0.4107306611664679,1,0.35
HYPE,26AUG032230,2026-08-04,0.71,True,5288.430000000003,0.34424772569552764,0,-0.71
HYPE,26AUG032215,2026-08-04,0.6799999999999999,False,2385.53,0.48554828486751356,0,-0.6799999999999999
HYPE,26AUG032200,2026-08-04,0.74,True,2326.78,0.15477612838343116,1,0.26
HYPE,26AUG032145,2026-08-04,0.69,True,739.4899999999999,0.4505537600238003,1,0.31000000000000005
HYPE,26AUG032130,2026-08-04,0.65,True,1255.7399999999998,0.5610795228311592,1,0.35
HYPE,26AUG032115,2026-08-04,0.65,True,2815.3800000000006,0.5348691828456549,1,0.35
HYPE,26AUG032100,2026-08-04,0.7,True,5205.650000000005,0.2996474983911708,0,-0.7
HYPE,26AUG032045,2026-08-04,0.65,False,620.5999999999999,0.4173380599419917,1,0.35
HYPE,26AUG032030,2026-08-04,0.69,False,917.3699999999999,0.6040528903277851,1,0.31000000000000005
HYPE,26AUG032015,2026-08-04,0.71,False,1696.6099999999994,0.8516630221441581,1,0.29000000000000004
HYPE,26AUG032000,2026-08-04,0.72,True,1205.4399999999998,0.2652807273692594,1,0.28
HYPE,26AUG031945,2026-08-03,0.66,True,6187.040000000002,0.48296600636168496,0,-0.66
HYPE,26AUG031930,2026-08-03,0.7,False,2693.3900000000003,0.5850470967813796,0,-0.7
