coin,ts_utc,index_value,point,ret
BTC,2026-08-05 17:00:00+00:00,64615.89,window_close,-0.0004278849165926246
BTC,2026-08-05 17:15:00+00:00,64544.43,window_close,-0.0011059199215548432
BTC,2026-08-05 17:30:00+00:00,64545.25,window_close,1.2704427012621977e-05
BTC,2026-08-05 17:45:00+00:00,64647.65,window_close,0.001586483900829272
BTC,2026-08-05 18:00:00+00:00,64715.68,window_close,0.0010523197672305251
BTC,2026-08-05 18:15:00+00:00,64737.26,window_close,0.000333458599214298
BTC,2026-08-05 18:30:00+00:00,64671.04,window_close,-0.0010229039659694905
BTC,2026-08-05 18:45:00+00:00,64747.94,window_close,0.001189094840596372
BTC,2026-08-05 19:00:00+00:00,64747.27,window_close,-1.0347819560108107e-05
BTC,2026-08-05 19:15:00+00:00,64846.15,window_close,0.0015271686358360181
BTC,2026-08-05 19:30:00+00:00,64869.87,window_close,0.0003657888710433266
BTC,2026-08-05 19:45:00+00:00,64862.12,window_close,-0.00011946994806677491
BTC,2026-08-05 20:00:00+00:00,64833.72,window_close,-0.00043785186176459323
BTC,2026-08-05 20:15:00+00:00,64854.32,window_close,0.0003177358942230146
BTC,2026-08-05 20:30:00+00:00,64927.49,window_close,0.001128220911112754
BTC,2026-08-05 20:45:00+00:00,64930.45,window_close,4.558931817633116e-05
BTC,2026-08-05 21:00:00+00:00,64790.29,window_close,-0.002158617412939434
BTC,2026-08-05 21:15:00+00:00,64732.3,window_close,-0.0008950415255125632
BTC,2026-08-05 21:30:00+00:00,64615.3,window_close,-0.001807443888136251
BTC,2026-08-05 21:45:00+00:00,64662.12,window_close,0.0007245961869712936
DOGE,2026-05-24 23:45:00+00:00,0.102362,window_open,
DOGE,2026-05-25 00:00:00+00:00,0.1021765,window_close,-0.0018121959320840375
DOGE,2026-05-25 00:15:00+00:00,0.1024626,window_close,0.002800056764520109
DOGE,2026-05-25 00:30:00+00:00,0.1026362,window_close,0.0016942767409766635
DOGE,2026-05-25 00:45:00+00:00,0.1025091,window_close,-0.0012383544987050188
DOGE,2026-05-25 01:00:00+00:00,0.1024282,window_close,-0.0007891982272794085
DOGE,2026-05-25 01:15:00+00:00,0.102435,window_close,6.638796737612473e-05
DOGE,2026-05-25 01:30:00+00:00,0.1023577,window_close,-0.000754624884072852
DOGE,2026-05-25 01:45:00+00:00,0.1022197,window_close,-0.001348213177904567
DOGE,2026-05-25 02:00:00+00:00,0.1016575,window_close,-0.005499918313201846
DOGE,2026-05-25 02:15:00+00:00,0.1023803,window_close,0.007110149275754374
DOGE,2026-05-25 02:30:00+00:00,0.1021282,window_close,-0.0024623877835872054
DOGE,2026-05-25 02:45:00+00:00,0.1021057,window_close,-0.00022031133418598525
DOGE,2026-05-25 03:00:00+00:00,0.1020766,window_close,-0.00028499878067522744
DOGE,2026-05-25 03:15:00+00:00,0.1018674,window_close,-0.002049441301924304
DOGE,2026-05-25 03:30:00+00:00,0.1017496,window_close,-0.0011564052876582576
DOGE,2026-05-25 03:45:00+00:00,0.1018467,window_close,0.0009543035058614535
DOGE,2026-05-25 04:00:00+00:00,0.1019387,window_close,0.0009033184187607901
DOGE,2026-05-25 04:15:00+00:00,0.1018055,window_close,-0.001306667634568659
DOGE,2026-05-25 04:30:00+00:00,0.1020182,window_close,0.002089278084190127
DOGE,2026-05-25 04:45:00+00:00,0.1022881,window_close,0.002645606372196463
DOGE,2026-05-25 05:00:00+00:00,0.1024652,window_close,0.0017313841981618783
DOGE,2026-05-25 05:15:00+00:00,0.1026878,window_close,0.0021724448886060177
DOGE,2026-05-25 05:30:00+00:00,0.1025781,window_close,-0.0010682865929544372
DOGE,2026-05-25 05:45:00+00:00,0.1027914,window_close,0.0020793912150838256
DOGE,2026-05-25 06:00:00+00:00,0.1028483,window_close,0.0005535482540368619
DOGE,2026-05-25 06:15:00+00:00,0.1027072,window_close,-0.0013719235028678556
DOGE,2026-05-25 06:30:00+00:00,0.1024855,window_close,-0.002158563372382849
DOGE,2026-05-25 06:45:00+00:00,0.102698,window_close,0.0020734640510120528
DOGE,2026-05-25 07:00:00+00:00,0.1028368,window_close,0.0013515355703130894
DOGE,2026-05-25 07:15:00+00:00,0.1028503,window_close,0.00013127596346840242
DOGE,2026-05-25 07:30:00+00:00,0.1024369,window_close,-0.004019434070683392
DOGE,2026-05-25 07:45:00+00:00,0.1026099,window_close,0.0016888445472287295
DOGE,2026-05-25 08:00:00+00:00,0.1026529,window_close,0.00041906287794835073
DOGE,2026-05-25 08:15:00+00:00,0.1025748,window_close,-0.0007608163042642779
DOGE,2026-05-25 08:30:00+00:00,0.1025273,window_close,-0.0004630767011000181
DOGE,2026-05-25 08:45:00+00:00,0.1026576,window_close,0.0012708810238832857
DOGE,2026-05-25 09:00:00+00:00,0.1026586,window_close,9.741119995076986e-06
DOGE,2026-05-25 09:15:00+00:00,0.1024399,window_close,-0.002130362190795543
DOGE,2026-05-25 09:30:00+00:00,0.1025237,window_close,0.0008180406267479512
DOGE,2026-05-25 09:45:00+00:00,0.1024525,window_close,-0.0006944735705012306
DOGE,2026-05-25 10:00:00+00:00,0.1026458,window_close,0.0018867279959005057
DOGE,2026-05-25 10:15:00+00:00,0.1027613,window_close,0.0011252286990797167
DOGE,2026-05-25 10:30:00+00:00,0.1028343,window_close,0.0007103841621312057
DOGE,2026-05-25 10:45:00+00:00,0.1027891,window_close,-0.00043954205941021396
DOGE,2026-05-25 11:00:00+00:00,0.1028516,window_close,0.0006080411249831386
DOGE,2026-05-25 11:15:00+00:00,0.1026483,window_close,-0.001976634296403823
DOGE,2026-05-25 11:30:00+00:00,0.1027271,window_close,0.0007676698006688909
DOGE,2026-05-25 11:45:00+00:00,0.1028787,window_close,0.0014757546937469446
DOGE,2026-05-25 12:00:00+00:00,0.1027658,window_close,-0.001097408890275653
DOGE,2026-05-25 12:15:00+00:00,0.1027723,window_close,6.325061450396241e-05
DOGE,2026-05-25 12:30:00+00:00,0.1028937,window_close,0.0011812521467360337
DOGE,2026-05-25 12:45:00+00:00,0.1028947,window_close,9.718768010147372e-06
DOGE,2026-05-25 13:00:00+00:00,0.1027648,window_close,-0.0012624556949969445
DOGE,2026-05-25 13:15:00+00:00,0.1026758,window_close,-0.0008660553029832263
DOGE,2026-05-25 13:30:00+00:00,0.1027162,window_close,0.0003934714898738978
DOGE,2026-05-25 13:45:00+00:00,0.1027338,window_close,0.00017134590259382243
DOGE,2026-05-25 14:00:00+00:00,0.1028178,window_close,0.0008176471618883685
DOGE,2026-05-25 14:15:00+00:00,0.1029383,window_close,0.0011719760586201833
DOGE,2026-05-25 14:30:00+00:00,0.1031335,window_close,0.0018962815589533832
DOGE,2026-05-25 14:45:00+00:00,0.1029319,window_close,-0.00195474797228834
DOGE,2026-05-25 15:00:00+00:00,0.1031277,window_close,0.0019022285608252254
DOGE,2026-05-25 15:15:00+00:00,0.1032625,window_close,0.0013071172924441488
DOGE,2026-05-25 15:30:00+00:00,0.1028659,window_close,-0.0038406972521486393
DOGE,2026-05-25 15:45:00+00:00,0.103011,window_close,0.0014105743497117018
DOGE,2026-05-25 16:00:00+00:00,0.1029234,window_close,-0.0008503946180505872
DOGE,2026-05-25 16:15:00+00:00,0.1028056,window_close,-0.001144540502937108
DOGE,2026-05-25 16:30:00+00:00,0.1030146,window_close,0.002032963184884773
DOGE,2026-05-25 16:45:00+00:00,0.1032819,window_close,0.002594777827608974
DOGE,2026-05-25 17:00:00+00:00,0.1034416,window_close,0.0015462535061805394
DOGE,2026-05-25 17:15:00+00:00,0.1033673,window_close,-0.0007182796863157703
DOGE,2026-05-25 17:30:00+00:00,0.1033763,window_close,8.70681540487972e-05
DOGE,2026-05-25 17:45:00+00:00,0.1033317,window_close,-0.00043143351038876787
DOGE,2026-05-25 18:00:00+00:00,0.1032022,window_close,-0.001253245615817855
DOGE,2026-05-25 18:15:00+00:00,0.1032997,window_close,0.0009447473018986408
DOGE,2026-05-25 18:30:00+00:00,0.1031984,window_close,-0.0009806417637224785
DOGE,2026-05-25 18:45:00+00:00,0.103056,window_close,-0.0013798663545171452
DOGE,2026-05-25 19:00:00+00:00,0.1030308,window_close,-0.00024452724732171305
DOGE,2026-05-25 19:15:00+00:00,0.1030433,window_close,0.00012132294420696965
DOGE,2026-05-25 19:30:00+00:00,0.1029952,window_close,-0.0004667940564793138
DOGE,2026-05-25 19:45:00+00:00,0.1027966,window_close,-0.0019282451997761907
DOGE,2026-05-25 20:00:00+00:00,0.1026592,window_close,-0.0013366200827653607
DOGE,2026-05-25 20:15:00+00:00,0.1027052,window_close,0.00044808453601818954
DOGE,2026-05-25 20:30:00+00:00,0.1026843,window_close,-0.00020349505185701666
DOGE,2026-05-25 20:45:00+00:00,0.1023272,window_close,-0.0034776494556617576
DOGE,2026-05-25 21:00:00+00:00,0.1023095,window_close,-0.0001729745365846025
DOGE,2026-05-25 21:15:00+00:00,0.1025232,window_close,0.002088760085817931
DOGE,2026-05-25 21:30:00+00:00,0.1023876,window_close,-0.001322627463832604
DOGE,2026-05-25 21:45:00+00:00,0.1022538,window_close,-0.0013067988701755962
DOGE,2026-05-25 22:00:00+00:00,0.1022654,window_close,0.00011344321678019575
DOGE,2026-05-25 22:15:00+00:00,0.1023041,window_close,0.00037842711220004155
DOGE,2026-05-25 22:30:00+00:00,0.1020717,window_close,-0.0022716587116253795
DOGE,2026-05-25 22:45:00+00:00,0.1017833,window_close,-0.002825464844810166
DOGE,2026-05-25 23:00:00+00:00,0.1017022,window_close,-0.0007967908291437453
DOGE,2026-05-25 23:15:00+00:00,0.1018999,window_close,0.0019439107511931564
DOGE,2026-05-25 23:30:00+00:00,0.1020177,window_close,0.0011560364632350328
DOGE,2026-05-25 23:45:00+00:00,0.1020616,window_close,0.0004303174841229218
DOGE,2026-05-26 00:00:00+00:00,0.1020854,window_close,0.0002331925033509652
DOGE,2026-05-26 00:15:00+00:00,0.1018846,window_close,-0.001966980586841971
DOGE,2026-05-26 00:30:00+00:00,0.1017482,window_close,-0.0013387695490781892
DOGE,2026-05-26 00:45:00+00:00,0.1011411,window_close,-0.005966690319828771
DOGE,2026-05-26 01:00:00+00:00,0.1012493,window_close,0.0010697925966793864
DOGE,2026-05-26 01:15:00+00:00,0.1011562,window_close,-0.0009195125299631401
DOGE,2026-05-26 01:30:00+00:00,0.1009247,window_close,-0.002288539901657005
DOGE,2026-05-26 01:45:00+00:00,0.1004816,window_close,-0.0043904019531393335
DOGE,2026-05-26 02:00:00+00:00,0.1006466,window_close,0.0016420916864381407
DOGE,2026-05-26 02:15:00+00:00,0.1007658,window_close,0.0011843420443413688
DOGE,2026-05-26 02:30:00+00:00,0.1006708,window_close,-0.0009427801893102661
DOGE,2026-05-26 02:45:00+00:00,0.1006888,window_close,0.00017880060553787658
DOGE,2026-05-26 03:00:00+00:00,0.1007954,window_close,0.0010587076219004121
DOGE,2026-05-26 03:15:00+00:00,0.1005451,window_close,-0.0024832482434713476
DOGE,2026-05-26 03:30:00+00:00,0.1005737,window_close,0.00028444946596106746
DOGE,2026-05-26 03:45:00+00:00,0.1008848,window_close,0.003093254001791612
DOGE,2026-05-26 04:00:00+00:00,0.1010215,window_close,0.0013550108638764602
DOGE,2026-05-26 04:15:00+00:00,0.1010017,window_close,-0.00019599788163904286
DOGE,2026-05-26 04:30:00+00:00,0.1012841,window_close,0.002795992542699688
DOGE,2026-05-26 04:45:00+00:00,0.1012807,window_close,-3.356894122574783e-05
DOGE,2026-05-26 05:00:00+00:00,0.1013033,window_close,0.00022314221761887687
DOGE,2026-05-26 05:15:00+00:00,0.1013877,window_close,0.0008331416646840673
DOGE,2026-05-26 05:30:00+00:00,0.1016335,window_close,0.002424357195202287
DOGE,2026-05-26 05:45:00+00:00,0.1018018,window_close,0.0016559500558377405
DOGE,2026-05-26 06:00:00+00:00,0.1016897,window_close,-0.0011011593115249907
DOGE,2026-05-26 06:15:00+00:00,0.1015529,window_close,-0.001345268989877968
DOGE,2026-05-26 06:30:00+00:00,0.1013369,window_close,-0.002126970278544582
DOGE,2026-05-26 06:45:00+00:00,0.1015718,window_close,0.002318010517392999
DOGE,2026-05-26 07:00:00+00:00,0.1015015,window_close,-0.000692121238375254
DOGE,2026-05-26 07:15:00+00:00,0.101015,window_close,-0.004793032615281523
DOGE,2026-05-26 07:30:00+00:00,0.1011395,window_close,0.0012324902242242253
DOGE,2026-05-26 07:45:00+00:00,0.1010954,window_close,-0.0004360314219468142
DOGE,2026-05-26 08:00:00+00:00,0.1010661,window_close,-0.00028982525416587634
DOGE,2026-05-26 08:15:00+00:00,0.1012384,window_close,0.0017048248621447382
DOGE,2026-05-26 08:30:00+00:00,0.1011294,window_close,-0.0010766665613048954
DOGE,2026-05-26 08:45:00+00:00,0.1011376,window_close,8.108423465391645e-05
DOGE,2026-05-26 09:00:00+00:00,0.1011661,window_close,0.00028179430795272076
DOGE,2026-05-26 09:15:00+00:00,0.1012055,window_close,0.00038945852414995485
DOGE,2026-05-26 09:30:00+00:00,0.1012604,window_close,0.0005424606370207918
DOGE,2026-05-26 09:45:00+00:00,0.1010976,window_close,-0.0016077360942678975
DOGE,2026-05-26 10:00:00+00:00,0.101074,window_close,-0.00023343778685147587
DOGE,2026-05-26 10:15:00+00:00,0.1011722,window_close,0.0009715653877357955
DOGE,2026-05-26 10:30:00+00:00,0.1020561,window_close,0.008736589695588215
DOGE,2026-05-26 10:45:00+00:00,0.1023176,window_close,0.0025623162162771163
DOGE,2026-05-26 11:00:00+00:00,0.1022698,window_close,-0.0004671728031150346
DOGE,2026-05-26 11:15:00+00:00,0.102153,window_close,-0.0011420771332300017
DOGE,2026-05-26 11:30:00+00:00,0.1022002,window_close,0.0004620520200093736
DOGE,2026-05-26 11:45:00+00:00,0.1024352,window_close,0.0022994084160303796
DOGE,2026-05-26 12:00:00+00:00,0.1023562,window_close,-0.0007712192683766439
DOGE,2026-05-26 12:15:00+00:00,0.1024145,window_close,0.0005695795662599146
DOGE,2026-05-26 12:30:00+00:00,0.1025702,window_close,0.0015202925367012732
DOGE,2026-05-26 12:45:00+00:00,0.1025962,window_close,0.0002534849303208464
DOGE,2026-05-26 13:00:00+00:00,0.1026291,window_close,0.000320674644869845
DOGE,2026-05-26 13:15:00+00:00,0.1027813,window_close,0.0014830101793741335
DOGE,2026-05-26 13:30:00+00:00,0.1020871,window_close,-0.006754146911938319
DOGE,2026-05-26 13:45:00+00:00,0.1022305,window_close,0.0014046828639466824
DOGE,2026-05-26 14:00:00+00:00,0.1026046,window_close,0.0036593775830109365
DOGE,2026-05-26 14:15:00+00:00,0.102892,window_close,0.002801044007773479
DOGE,2026-05-26 14:30:00+00:00,0.1036408,window_close,0.007277533724682206
DOGE,2026-05-26 14:45:00+00:00,0.1025358,window_close,-0.010661824300854605
DOGE,2026-05-26 15:00:00+00:00,0.1028464,window_close,0.003029185903850262
DOGE,2026-05-26 15:15:00+00:00,0.1027342,window_close,-0.0010909472767156592
DOGE,2026-05-26 15:30:00+00:00,0.102293,window_close,-0.004294577657683596
DOGE,2026-05-26 15:45:00+00:00,0.1020528,window_close,-0.0023481567653700353
DOGE,2026-05-26 16:00:00+00:00,0.1019474,window_close,-0.0010327987081197865
DOGE,2026-05-26 16:15:00+00:00,0.1014603,window_close,-0.004777954121438999
DOGE,2026-05-26 16:30:00+00:00,0.1015789,window_close,0.0011689301135517915
DOGE,2026-05-26 16:45:00+00:00,0.1013322,window_close,-0.002428653982273876
DOGE,2026-05-26 17:00:00+00:00,0.101384,window_close,0.0005111899277820964
DOGE,2026-05-26 17:15:00+00:00,0.1014825,window_close,0.0009715536968357696
DOGE,2026-05-26 17:30:00+00:00,0.1006292,window_close,-0.0084083462665977
DOGE,2026-05-26 17:45:00+00:00,0.100884,window_close,0.0025320682267175876
DOGE,2026-05-26 18:00:00+00:00,0.1009493,window_close,0.0006472780619326546
DOGE,2026-05-26 18:15:00+00:00,0.1010503,window_close,0.00100050223230852
DOGE,2026-05-26 18:30:00+00:00,0.1011245,window_close,0.0007342877754941135
DOGE,2026-05-26 18:45:00+00:00,0.1006263,window_close,-0.004926600378741153
DOGE,2026-05-26 19:00:00+00:00,0.1007016,window_close,0.0007483133137162756
DOGE,2026-05-26 19:15:00+00:00,0.1004623,window_close,-0.0023763276849623205
DOGE,2026-05-26 19:30:00+00:00,0.1006652,window_close,0.002019663097500235
DOGE,2026-05-26 19:45:00+00:00,0.1011292,window_close,0.004609338679106623
DOGE,2026-05-26 20:00:00+00:00,0.101018,window_close,-0.0010995835030832568
DOGE,2026-05-26 20:15:00+00:00,0.1011635,window_close,0.001440337365617994
DOGE,2026-05-26 20:30:00+00:00,0.101108,window_close,-0.0005486168430313132
DOGE,2026-05-26 20:45:00+00:00,0.1010527,window_close,-0.0005469399058433133
DOGE,2026-05-26 21:00:00+00:00,0.1010989,window_close,0.0004571871904461844
DOGE,2026-05-26 21:15:00+00:00,0.1005624,window_close,-0.005306684840290177
DOGE,2026-05-26 21:30:00+00:00,0.1009205,window_close,0.0035609730873567003
DOGE,2026-05-26 21:45:00+00:00,0.1009705,window_close,0.0004954394795904093
DOGE,2026-05-26 22:00:00+00:00,0.1006376,window_close,-0.0032970025898654276
DOGE,2026-05-26 22:15:00+00:00,0.1007575,window_close,0.0011914036105789005
DOGE,2026-05-26 22:30:00+00:00,0.1009485,window_close,0.0018956405230379225
DOGE,2026-05-26 22:45:00+00:00,0.1008201,window_close,-0.001271935689980519
DOGE,2026-05-26 23:00:00+00:00,0.1008104,window_close,-9.621097380385635e-05
DOGE,2026-05-26 23:15:00+00:00,0.10106,window_close,0.002475935022577147
DOGE,2026-05-26 23:30:00+00:00,0.1009909,window_close,-0.0006837522264001583
DOGE,2026-05-26 23:45:00+00:00,0.1011169,window_close,0.001247637163348303
DOGE,2026-05-27 00:00:00+00:00,0.1009192,window_close,-0.0019551627868338306
DOGE,2026-05-27 00:15:00+00:00,0.1011935,window_close,0.0027180159969559803
DOGE,2026-05-27 00:30:00+00:00,0.1012513,window_close,0.0005711829317101014
DOGE,2026-05-27 00:45:00+00:00,0.1014018,window_close,0.001486400668435861
DOGE,2026-05-27 01:00:00+00:00,0.1017362,window_close,0.003297771834424923
DOGE,2026-05-27 01:15:00+00:00,0.1016903,window_close,-0.00045116684130130924
DOGE,2026-05-27 01:30:00+00:00,0.1014733,window_close,-0.0021339301781978515
DOGE,2026-05-27 01:45:00+00:00,0.1014992,window_close,0.00025523955562700706
DOGE,2026-05-27 02:00:00+00:00,0.1014356,window_close,-0.0006266059239875554
DOGE,2026-05-27 02:15:00+00:00,0.1012695,window_close,-0.001637492162514964
DOGE,2026-05-27 02:30:00+00:00,0.1012621,window_close,-7.307234656050987e-05
DOGE,2026-05-27 02:45:00+00:00,0.1010939,window_close,-0.0016610360638382726
DOGE,2026-05-27 03:00:00+00:00,0.1013767,window_close,0.0027973992496084232
DOGE,2026-05-27 03:15:00+00:00,0.1014296,window_close,0.0005218161569668922
DOGE,2026-05-27 03:30:00+00:00,0.1014335,window_close,3.845031430671497e-05
DOGE,2026-05-27 03:45:00+00:00,0.1012254,window_close,-0.0020515904508865423
DOGE,2026-05-27 04:00:00+00:00,0.1011057,window_close,-0.0011825095282408382
DOGE,2026-05-27 04:15:00+00:00,0.1011191,window_close,0.00013253456531137076
DOGE,2026-05-27 04:30:00+00:00,0.100706,window_close,-0.004085281613463776
DOGE,2026-05-27 04:45:00+00:00,0.1005473,window_close,-0.0015758743272495934
DOGE,2026-05-27 05:00:00+00:00,0.1014672,window_close,0.009148927917507432
DOGE,2026-05-27 05:15:00+00:00,0.1013743,window_close,-0.0009155668038537401
DOGE,2026-05-27 05:30:00+00:00,0.1015101,window_close,0.0013395900144317352
DOGE,2026-05-27 05:45:00+00:00,0.1013194,window_close,-0.001878630796344427
DOGE,2026-05-27 06:00:00+00:00,0.1016132,window_close,0.002899740819625851
DOGE,2026-05-27 06:15:00+00:00,0.1014546,window_close,-0.0015608208382374977
DOGE,2026-05-27 06:30:00+00:00,0.1015375,window_close,0.0008171142560318145
DOGE,2026-05-27 06:45:00+00:00,0.1018276,window_close,0.002857072510156433
DOGE,2026-05-27 07:00:00+00:00,0.1020656,window_close,0.0023372838012483133
DOGE,2026-05-27 07:15:00+00:00,0.1019039,window_close,-0.0015842752112367187
DOGE,2026-05-27 07:30:00+00:00,0.1020708,window_close,0.0016378175908871029
DOGE,2026-05-27 07:45:00+00:00,0.1019531,window_close,-0.0011531211668762698
DOGE,2026-05-27 08:00:00+00:00,0.1020595,window_close,0.0010436171141436912
DOGE,2026-05-27 08:15:00+00:00,0.1020648,window_close,5.193049152696361e-05
DOGE,2026-05-27 08:30:00+00:00,0.1023273,window_close,0.002571895501681354
DOGE,2026-05-27 08:45:00+00:00,0.102305,window_close,-0.0002179281579793857
DOGE,2026-05-27 09:00:00+00:00,0.1019987,window_close,-0.0029939885636087737
DOGE,2026-05-27 09:15:00+00:00,0.1017143,window_close,-0.002788270830902828
DOGE,2026-05-27 09:30:00+00:00,0.1017022,window_close,-0.00011896065744920747
DOGE,2026-05-27 09:45:00+00:00,0.1018417,window_close,0.0013716517440132137
DOGE,2026-05-27 10:00:00+00:00,0.1018373,window_close,-4.320430629090044e-05
DOGE,2026-05-27 10:15:00+00:00,0.1018559,window_close,0.00018264427670411365
DOGE,2026-05-27 10:30:00+00:00,0.1020276,window_close,0.001685714818680184
DOGE,2026-05-27 10:45:00+00:00,0.1016015,window_close,-0.004176320917085197
DOGE,2026-05-27 11:00:00+00:00,0.1016315,window_close,0.00029527123123185284
DOGE,2026-05-27 11:15:00+00:00,0.1016917,window_close,0.0005923360375472697
DOGE,2026-05-27 11:30:00+00:00,0.1017708,window_close,0.0007778412594143802
DOGE,2026-05-27 11:45:00+00:00,0.1016087,window_close,-0.001592794789861074
DOGE,2026-05-27 12:00:00+00:00,0.101573,window_close,-0.0003513478668657477
DOGE,2026-05-27 12:15:00+00:00,0.1012525,window_close,-0.003155366091382561
DOGE,2026-05-27 12:30:00+00:00,0.1019194,window_close,0.00658650403693728
DOGE,2026-05-27 12:45:00+00:00,0.1020353,window_close,0.0011371730995277662
DOGE,2026-05-27 13:00:00+00:00,0.1018941,window_close,-0.0013838348101097298
DOGE,2026-05-27 13:15:00+00:00,0.1016413,window_close,-0.0024810072418324225
DOGE,2026-05-27 13:30:00+00:00,0.1013912,window_close,-0.0024606139433478447
DOGE,2026-05-27 13:45:00+00:00,0.1006521,window_close,-0.00728958726201101
DOGE,2026-05-27 14:00:00+00:00,0.1011734,window_close,0.005179226265522585
DOGE,2026-05-27 14:15:00+00:00,0.1011582,window_close,-0.00015023711766126713
DOGE,2026-05-27 14:30:00+00:00,0.1008631,window_close,-0.0029172128408769815
DOGE,2026-05-27 14:45:00+00:00,0.1011083,window_close,0.0024310178846376207
DOGE,2026-05-27 15:00:00+00:00,0.1014664,window_close,0.003541746819994085
DOGE,2026-05-27 15:15:00+00:00,0.1019684,window_close,0.004947450584626978
DOGE,2026-05-27 15:30:00+00:00,0.1023654,window_close,0.0038933630418835907
DOGE,2026-05-27 15:45:00+00:00,0.1024711,window_close,0.0010325754600675197
DOGE,2026-05-27 16:00:00+00:00,0.1023913,window_close,-0.0007787561566138246
DOGE,2026-05-27 16:15:00+00:00,0.1023958,window_close,4.394904645210751e-05
DOGE,2026-05-27 16:30:00+00:00,0.1018857,window_close,-0.004981649637973429
DOGE,2026-05-27 16:45:00+00:00,0.1017885,window_close,-0.0009540102291095698
DOGE,2026-05-27 17:00:00+00:00,0.1018646,window_close,0.0007476286613909977
DOGE,2026-05-27 17:15:00+00:00,0.1010311,window_close,-0.00818243040271105
DOGE,2026-05-27 17:30:00+00:00,0.1012398,window_close,0.002065700561510342
DOGE,2026-05-27 17:45:00+00:00,0.1011256,window_close,-0.0011280148716217298
DOGE,2026-05-27 18:00:00+00:00,0.1011244,window_close,-1.186643144757138e-05
DOGE,2026-05-27 18:15:00+00:00,0.1009174,window_close,-0.0020469837151073644
DOGE,2026-05-27 18:30:00+00:00,0.1012186,window_close,0.002984619104336783
DOGE,2026-05-27 18:45:00+00:00,0.1012813,window_close,0.000619451365658108
DOGE,2026-05-27 19:00:00+00:00,0.1016351,window_close,0.0034932411017631892
DOGE,2026-05-27 19:15:00+00:00,0.1018016,window_close,0.0016382135699182232
DOGE,2026-05-27 19:30:00+00:00,0.101906,window_close,0.0010255241567911355
DOGE,2026-05-27 19:45:00+00:00,0.1018517,window_close,-0.0005328439934840778
DOGE,2026-05-27 20:00:00+00:00,0.1019867,window_close,0.001325456521589663
DOGE,2026-05-27 20:15:00+00:00,0.1019601,window_close,-0.0002608183223891114
DOGE,2026-05-27 20:30:00+00:00,0.1020054,window_close,0.0004442914434175105
DOGE,2026-05-27 20:45:00+00:00,0.1018848,window_close,-0.0011822903493344805
DOGE,2026-05-27 21:00:00+00:00,0.1019908,window_close,0.0010403907157889858
DOGE,2026-05-27 21:15:00+00:00,0.101864,window_close,-0.001243249391121637
DOGE,2026-05-27 21:30:00+00:00,0.1016695,window_close,-0.0019094086232623875
DOGE,2026-05-27 21:45:00+00:00,0.1005359,window_close,-0.01114985320081241
DOGE,2026-05-27 22:00:00+00:00,0.1002483,window_close,-0.0028606696712318858
DOGE,2026-05-27 22:15:00+00:00,0.1001981,window_close,-0.0005007566213093284
DOGE,2026-05-27 22:30:00+00:00,0.1006929,window_close,0.004938217391347699
DOGE,2026-05-27 22:45:00+00:00,0.1007192,window_close,0.00026119021301385104
DOGE,2026-05-27 23:00:00+00:00,0.1002898,window_close,-0.004263338072581946
DOGE,2026-05-27 23:15:00+00:00,0.1004059,window_close,0.0011576451443717772
DOGE,2026-05-27 23:30:00+00:00,0.099985,window_close,-0.004191984733964871
DOGE,2026-05-27 23:45:00+00:00,0.1001545,window_close,0.0016952542881432109
DOGE,2026-05-28 00:00:00+00:00,0.1003775,window_close,0.0022265599648543244
DOGE,2026-05-28 00:15:00+00:00,0.1004303,window_close,0.0005260142960326064
DOGE,2026-05-28 00:30:00+00:00,0.1004053,window_close,-0.0002489288591192018
DOGE,2026-05-28 00:45:00+00:00,0.1005057,window_close,0.0009999472139419208
DOGE,2026-05-28 01:00:00+00:00,0.1003891,window_close,-0.0011601332063754244
DOGE,2026-05-28 01:15:00+00:00,0.1002476,window_close,-0.0014095155748979904
DOGE,2026-05-28 01:30:00+00:00,0.0999834,window_close,-0.002635474564977147
DOGE,2026-05-28 01:45:00+00:00,0.1000052,window_close,0.00021803619400828644
DOGE,2026-05-28 02:00:00+00:00,0.1003518,window_close,0.0034658197773715926
DOGE,2026-05-28 02:15:00+00:00,0.100356,window_close,4.185276198320764e-05
DOGE,2026-05-28 02:30:00+00:00,0.1001697,window_close,-0.001856391247160083
DOGE,2026-05-28 02:45:00+00:00,0.1002763,window_close,0.0010641940626756607
DOGE,2026-05-28 03:00:00+00:00,0.1000555,window_close,-0.0022019161057995618
DOGE,2026-05-28 03:15:00+00:00,0.0998812,window_close,-0.0017420331715898296
DOGE,2026-05-28 03:30:00+00:00,0.0990915,window_close,-0.007906392794640116
DOGE,2026-05-28 03:45:00+00:00,0.0986032,window_close,-0.004927768779360409
DOGE,2026-05-28 04:00:00+00:00,0.0981187,window_close,-0.004913633634608172
DOGE,2026-05-28 04:15:00+00:00,0.0978266,window_close,-0.002977006421813644
DOGE,2026-05-28 04:30:00+00:00,0.0974839,window_close,-0.0035031371835472225
DOGE,2026-05-28 04:45:00+00:00,0.0981882,window_close,0.007224782758999293
DOGE,2026-05-28 05:00:00+00:00,0.0980476,window_close,-0.0014319439606796935
DOGE,2026-05-28 05:15:00+00:00,0.0975516,window_close,-0.005058767374214068
DOGE,2026-05-28 05:30:00+00:00,0.0971311,window_close,-0.004310539242821321
