ticker,coin,date,close,side,px,won,edge,vol,mins_left,a0,a1,ret
KXETH15M-26JUN260500-00,ETH,2026-06-26,2026-06-26T09:00:00+00:00,yes,0.74,0,-0.74,416.28,13.0,1565.0,1564.09,-0.0005814696485623526
KXETH15M-26JUN260800-00,ETH,2026-06-26,2026-06-26T12:00:00+00:00,yes,0.66,0,-0.66,1993.11,10.0,1544.73,1543.44,-0.0008350973956613542
KXETH15M-26JUN261100-00,ETH,2026-06-26,2026-06-26T15:00:00+00:00,yes,0.66,1,0.33999999999999997,1900.45,13.0,1555.73,1559.41,0.002365449017503078
KXETH15M-26JUN261400-00,ETH,2026-06-26,2026-06-26T18:00:00+00:00,no,0.65,1,0.35,1113.47,10.0,1582.3,1580.48,-0.0011502243569487052
KXETH15M-26JUN262000-00,ETH,2026-06-27,2026-06-27T00:00:00+00:00,no,0.72,1,0.28,2303.99,12.0,1578.28,1576.76,-0.0009630737258281051
KXETH15M-26JUN262300-00,ETH,2026-06-27,2026-06-27T03:00:00+00:00,no,0.65,1,0.35,1836.1,10.0,1581.96,1581.83,-8.217654049413963e-05
KXETH15M-26JUN270200-00,ETH,2026-06-27,2026-06-27T06:00:00+00:00,yes,0.73,1,0.27,1093.22,9.0,1576.72,1576.94,0.00013953016388453706
KXETH15M-26JUN270500-00,ETH,2026-06-27,2026-06-27T09:00:00+00:00,yes,0.67,1,0.32999999999999996,1082.98,13.0,1579.98,1582.09,0.0013354599425308548
KXETH15M-26JUN271100-00,ETH,2026-06-27,2026-06-27T15:00:00+00:00,yes,0.7,0,-0.7,594.41,11.0,1593.14,1592.3,-0.0005272606299510058
KXETH15M-26JUN271400-00,ETH,2026-06-27,2026-06-27T18:00:00+00:00,no,0.6599999999999999,1,0.3400000000000001,3366.06,12.0,1591.9,1590.38,-0.0009548338463471208
KXETH15M-26JUN271700-00,ETH,2026-06-27,2026-06-27T21:00:00+00:00,yes,0.72,0,-0.72,1827.2,13.0,1578.73,1578.43,-0.00019002616026803475
KXETH15M-26JUN272000-00,ETH,2026-06-28,2026-06-28T00:00:00+00:00,no,0.65,1,0.35,2615.24,13.0,1573.17,1572.01,-0.0007373646840456414
KXETH15M-26JUN272300-00,ETH,2026-06-28,2026-06-28T03:00:00+00:00,yes,0.72,1,0.28,2126.43,9.0,1569.83,1570.72,0.000566940369339419
KXETH15M-26JUN280200-00,ETH,2026-06-28,2026-06-28T06:00:00+00:00,yes,0.69,1,0.31000000000000005,2981.3,8.0,1566.87,1567.04,0.0001084965568299047
KXETH15M-26JUN281100-00,ETH,2026-06-28,2026-06-28T15:00:00+00:00,yes,0.66,0,-0.66,1873.42,12.0,1580.64,1579.85,-0.0004997975503594689
KXETH15M-26JUN281400-00,ETH,2026-06-28,2026-06-28T18:00:00+00:00,yes,0.66,1,0.33999999999999997,1043.0,8.0,1567.26,1570.29,0.0019333103633091973
KXETH15M-26JUN281700-00,ETH,2026-06-28,2026-06-28T21:00:00+00:00,yes,0.71,1,0.29000000000000004,1989.17,11.0,1570.71,1571.21,0.0003183273806113159
KXETH15M-26JUN282000-00,ETH,2026-06-29,2026-06-29T00:00:00+00:00,no,0.6799999999999999,1,0.32000000000000006,2059.55,14.0,1573.6,1569.81,-0.0024084900864260067
KXETH15M-26JUN282300-00,ETH,2026-06-29,2026-06-29T03:00:00+00:00,yes,0.79,1,0.20999999999999996,2498.12,10.0,1573.77,1574.3,0.0003367709385742343
KXETH15M-26JUN290200-00,ETH,2026-06-29,2026-06-29T06:00:00+00:00,yes,0.7,1,0.30000000000000004,1504.0,12.0,1575.37,1580.13,0.00302151240660938
KXETH15M-26JUN290500-00,ETH,2026-06-29,2026-06-29T09:00:00+00:00,yes,0.76,0,-0.76,721.55,11.0,1571.95,1571.16,-0.0005025605140112368
KXETH15M-26JUN290800-00,ETH,2026-06-29,2026-06-29T12:00:00+00:00,yes,0.69,1,0.31000000000000005,730.32,11.0,1570.4,1572.44,0.0012990320937340573
KXETH15M-26JUN291100-00,ETH,2026-06-29,2026-06-29T15:00:00+00:00,no,0.6799999999999999,0,-0.6799999999999999,1265.1,11.0,1566.12,1569.13,0.0019219472326515328
KXETH15M-26JUN291400-00,ETH,2026-06-29,2026-06-29T18:00:00+00:00,yes,0.73,0,-0.73,1571.08,12.0,1625.88,1625.85,-1.845154623969794e-05
KXETH15M-26JUN291700-00,ETH,2026-06-29,2026-06-29T21:00:00+00:00,no,0.74,1,0.26,2306.85,14.0,1620.2,1615.83,-0.0026971978768054058
KXETH15M-26JUN292000-00,ETH,2026-06-30,2026-06-30T00:00:00+00:00,yes,0.71,1,0.29000000000000004,2205.12,11.0,1609.53,1610.44,0.0005653824408368168
KXETH15M-26JUN292300-00,ETH,2026-06-30,2026-06-30T03:00:00+00:00,yes,0.73,0,-0.73,3961.12,13.0,1589.88,1588.73,-0.0007233250308199933
KXETH15M-26JUN300200-00,ETH,2026-06-30,2026-06-30T06:00:00+00:00,yes,0.72,1,0.28,2903.79,10.0,1587.57,1589.69,0.0013353741882248457
KXETH15M-26JUN300500-00,ETH,2026-06-30,2026-06-30T09:00:00+00:00,no,0.73,0,-0.73,4358.89,14.0,1580.74,1582.05,0.0008287257866568477
KXETH15M-26JUN300800-00,ETH,2026-06-30,2026-06-30T12:00:00+00:00,yes,0.66,0,-0.66,1451.96,11.0,1578.42,1576.09,-0.001476159704007903
KXETH15M-26JUN301100-00,ETH,2026-06-30,2026-06-30T15:00:00+00:00,no,0.6799999999999999,1,0.32000000000000006,885.52,14.0,1568.84,1561.5,-0.004678616047525509
KXETH15M-26JUN301400-00,ETH,2026-06-30,2026-06-30T18:00:00+00:00,no,0.7,0,-0.7,870.23,12.0,1568.36,1568.77,0.0002614195720370845
KXETH15M-26JUN301700-00,ETH,2026-06-30,2026-06-30T21:00:00+00:00,yes,0.74,1,0.26,3716.57,11.0,1572.63,1573.9,0.000807564398491687
KXETH15M-26JUN302000-00,ETH,2026-07-01,2026-07-01T00:00:00+00:00,yes,0.7,1,0.30000000000000004,2782.8,13.0,1567.85,1569.96,0.0013457920081641275
KXETH15M-26JUL010500-00,ETH,2026-07-01,2026-07-01T09:00:00+00:00,no,0.6699999999999999,0,-0.6699999999999999,2130.56,11.0,1573.57,1579.71,0.0039019554261965467
KXETH15M-26JUL010800-00,ETH,2026-07-01,2026-07-01T12:00:00+00:00,yes,0.68,0,-0.68,2191.47,13.0,1571.06,1568.25,-0.0017886013264929064
KXETH15M-26JUL011100-00,ETH,2026-07-01,2026-07-01T15:00:00+00:00,no,0.76,1,0.24,1227.9,14.0,1598.71,1598.63,-5.004034502813346e-05
KXETH15M-26JUL011400-00,ETH,2026-07-01,2026-07-01T18:00:00+00:00,yes,0.67,1,0.32999999999999996,1366.02,8.0,1619.97,1621.27,0.0008024839966171932
KXETH15M-26JUL011700-00,ETH,2026-07-01,2026-07-01T21:00:00+00:00,yes,0.65,1,0.35,2510.63,12.0,1614.42,1615.91,0.0009229320746769793
KXETH15M-26JUL012000-00,ETH,2026-07-02,2026-07-02T00:00:00+00:00,no,0.72,1,0.28,1828.79,13.0,1612.5,1608.11,-0.0027224806201551007
KXETH15M-26JUL012300-00,ETH,2026-07-02,2026-07-02T03:00:00+00:00,yes,0.7,0,-0.7,3845.72,12.0,1620.95,1619.46,-0.0009192140411487147
KXETH15M-26JUL020200-00,ETH,2026-07-02,2026-07-02T06:00:00+00:00,no,0.72,1,0.28,1285.5,11.0,1625.93,1625.1,-0.000510477080809232
KXETH15M-26JUL021100-00,ETH,2026-07-02,2026-07-02T15:00:00+00:00,yes,0.73,1,0.27,4474.84,10.0,1694.5,1698.59,0.002413691354381775
KXETH15M-26JUL021400-00,ETH,2026-07-02,2026-07-02T18:00:00+00:00,no,0.78,1,0.21999999999999997,2835.71,13.0,1698.94,1694.45,-0.002642824349300157
KXETH15M-26JUL021700-00,ETH,2026-07-02,2026-07-02T21:00:00+00:00,yes,0.65,1,0.35,1186.33,13.0,1696.34,1704.5,0.004810356414398105
KXETH15M-26JUL022000-00,ETH,2026-07-03,2026-07-03T00:00:00+00:00,yes,0.72,1,0.28,1926.57,14.0,1694.88,1698.51,0.0021417445482865343
KXETH15M-26JUL022300-00,ETH,2026-07-03,2026-07-03T03:00:00+00:00,yes,0.73,1,0.27,2149.15,10.0,1698.58,1703.18,0.002708144450070139
KXETH15M-26JUL030200-00,ETH,2026-07-03,2026-07-03T06:00:00+00:00,yes,0.77,0,-0.77,3040.08,10.0,1713.52,1713.12,-0.00023343760212900401
KXETH15M-26JUL030500-00,ETH,2026-07-03,2026-07-03T09:00:00+00:00,no,0.69,1,0.31000000000000005,2544.99,13.0,1728.66,1718.05,-0.006137702035102407
KXETH15M-26JUL030800-00,ETH,2026-07-03,2026-07-03T12:00:00+00:00,yes,0.68,1,0.31999999999999995,2560.8,12.0,1738.29,1741.09,0.0016107784086659617
KXETH15M-26JUL031400-00,ETH,2026-07-03,2026-07-03T18:00:00+00:00,no,0.72,1,0.28,2508.27,11.0,1739.2,1736.45,-0.0015811867525298987
KXETH15M-26JUL031700-00,ETH,2026-07-03,2026-07-03T21:00:00+00:00,yes,0.79,1,0.20999999999999996,3451.61,14.0,1763.53,1764.39,0.00048765827629817886
KXETH15M-26JUL040200-00,ETH,2026-07-04,2026-07-04T06:00:00+00:00,yes,0.74,0,-0.74,2993.01,10.0,1756.21,1754.15,-0.0011729804522237917
KXETH15M-26JUL040500-00,ETH,2026-07-04,2026-07-04T09:00:00+00:00,yes,0.72,1,0.28,608.76,13.0,1759.4,1760.67,0.0007218369898829043
KXETH15M-26JUL041100-00,ETH,2026-07-04,2026-07-04T15:00:00+00:00,yes,0.67,1,0.32999999999999996,1268.28,12.0,1769.33,1770.91,0.0008929933929793508
KXETH15M-26JUL041700-00,ETH,2026-07-04,2026-07-04T21:00:00+00:00,no,0.73,1,0.27,3424.51,8.0,1787.99,1786.01,-0.0011073887437849307
KXETH15M-26JUL042000-00,ETH,2026-07-05,2026-07-05T00:00:00+00:00,no,0.71,1,0.29000000000000004,2459.96,12.0,1780.89,1779.11,-0.0009995002498751748
KXETH15M-26JUL042300-00,ETH,2026-07-05,2026-07-05T03:00:00+00:00,no,0.6699999999999999,0,-0.6699999999999999,2624.31,11.0,1758.38,1759.1,0.00040946780559367136
KXETH15M-26JUL050200-00,ETH,2026-07-05,2026-07-05T06:00:00+00:00,yes,0.66,1,0.33999999999999997,2013.85,12.0,1760.29,1763.6,0.0018803719841616697
KXETH15M-26JUL050500-00,ETH,2026-07-05,2026-07-05T09:00:00+00:00,yes,0.66,1,0.33999999999999997,1402.86,14.0,1766.34,1766.43,5.095281769090069e-05
KXETH15M-26JUL050800-00,ETH,2026-07-05,2026-07-05T12:00:00+00:00,no,0.6699999999999999,1,0.33000000000000007,2474.67,10.0,1759.91,1758.99,-0.0005227540044661788
KXETH15M-26JUL051100-00,ETH,2026-07-05,2026-07-05T15:00:00+00:00,no,0.69,0,-0.69,1612.62,14.0,1767.3,1770.6,0.0018672551349515954
KXETH15M-26JUL051400-00,ETH,2026-07-05,2026-07-05T18:00:00+00:00,yes,0.72,1,0.28,1089.92,12.0,1777.02,1778.49,0.0008272276057669735
KXETH15M-26JUL051700-00,ETH,2026-07-05,2026-07-05T21:00:00+00:00,yes,0.67,1,0.32999999999999996,1504.78,11.0,1775.88,1776.07,0.00010698921098262674
KXETH15M-26JUL052000-00,ETH,2026-07-06,2026-07-06T00:00:00+00:00,no,0.6799999999999999,1,0.32000000000000006,2180.47,14.0,1788.78,1784.1,-0.002616308321873044
KXETH15M-26JUL052300-00,ETH,2026-07-06,2026-07-06T03:00:00+00:00,yes,0.66,1,0.33999999999999997,1925.73,14.0,1780.37,1782.34,0.0011065115678201877
KXETH15M-26JUL060200-00,ETH,2026-07-06,2026-07-06T06:00:00+00:00,no,0.6599999999999999,0,-0.6599999999999999,1143.31,13.0,1771.76,1772.62,0.00048539305549278683
KXETH15M-26JUL060500-00,ETH,2026-07-06,2026-07-06T09:00:00+00:00,no,0.65,1,0.35,2202.78,14.0,1765.03,1764.18,-0.00048157821680079604
KXETH15M-26JUL060800-00,ETH,2026-07-06,2026-07-06T12:00:00+00:00,yes,0.67,0,-0.67,1448.69,13.0,1771.05,1761.45,-0.005420513254848767
KXETH15M-26JUL061100-00,ETH,2026-07-06,2026-07-06T15:00:00+00:00,no,0.65,1,0.35,6507.66,13.0,1751.85,1749.4,-0.001398521562919096
KXETH15M-26JUL061400-00,ETH,2026-07-06,2026-07-06T18:00:00+00:00,yes,0.77,0,-0.77,1719.56,8.0,1788.4,1786.82,-0.0008834712592262103
KXETH15M-26JUL062300-00,ETH,2026-07-07,2026-07-07T03:00:00+00:00,no,0.72,1,0.28,3330.94,12.0,1782.73,1777.29,-0.0030514996662422546
KXETH15M-26JUL070200-00,ETH,2026-07-07,2026-07-07T06:00:00+00:00,yes,0.65,1,0.35,1156.73,9.0,1767.83,1769.44,0.0009107210534950348
KXETH15M-26JUL070500-00,ETH,2026-07-07,2026-07-07T09:00:00+00:00,yes,0.72,1,0.28,299.78,10.0,1768.15,1769.86,0.0009671125187341622
KXETH15M-26JUL070800-00,ETH,2026-07-07,2026-07-07T12:00:00+00:00,yes,0.74,1,0.26,2915.61,14.0,1777.64,1779.09,0.000815688215836625
KXETH15M-26JUL071100-00,ETH,2026-07-07,2026-07-07T15:00:00+00:00,yes,0.73,1,0.27,3824.38,13.0,1768.96,1788.32,0.01094428364688851
KXETH15M-26JUL071400-00,ETH,2026-07-07,2026-07-07T18:00:00+00:00,no,0.6799999999999999,0,-0.6799999999999999,2221.51,9.0,1805.92,1808.49,0.0014230973686541687
KXETH15M-26JUL071700-00,ETH,2026-07-07,2026-07-07T21:00:00+00:00,no,0.6599999999999999,1,0.3400000000000001,6200.3,13.0,1783.06,1782.71,-0.00019629176808402918
KXETH15M-26JUL072000-00,ETH,2026-07-08,2026-07-08T00:00:00+00:00,no,0.6599999999999999,1,0.3400000000000001,1033.37,12.0,1772.31,1767.72,-0.0025898403778119618
KXETH15M-26JUL072300-00,ETH,2026-07-08,2026-07-08T03:00:00+00:00,yes,0.73,1,0.27,2977.68,14.0,1753.28,1755.8,0.0014373060777514042
KXETH15M-26JUL080200-00,ETH,2026-07-08,2026-07-08T06:00:00+00:00,no,0.7,0,-0.7,1915.73,12.0,1751.49,1752.37,0.0005024293601447235
KXETH15M-26JUL080800-00,ETH,2026-07-08,2026-07-08T12:00:00+00:00,no,0.6699999999999999,0,-0.6699999999999999,2684.88,14.0,1745.25,1746.18,0.000532874946282804
KXETH15M-26JUL081100-00,ETH,2026-07-08,2026-07-08T15:00:00+00:00,no,0.76,1,0.24,3683.3,14.0,1728.1,1728.0,-5.7867021584346425e-05
KXETH15M-26JUL081400-00,ETH,2026-07-08,2026-07-08T18:00:00+00:00,no,0.74,1,0.26,1295.57,11.0,1739.58,1731.25,-0.0047885121696041155
KXETH15M-26JUL082000-00,ETH,2026-07-09,2026-07-09T00:00:00+00:00,yes,0.78,1,0.21999999999999997,5741.46,8.0,1740.52,1742.33,0.0010399191046353649
KXETH15M-26JUL082300-00,ETH,2026-07-09,2026-07-09T03:00:00+00:00,no,0.74,1,0.26,1690.51,11.0,1726.7,1726.03,-0.0003880233972317558
KXETH15M-26JUL090200-00,ETH,2026-07-09,2026-07-09T06:00:00+00:00,yes,0.78,1,0.21999999999999997,3661.49,12.0,1740.97,1747.5,0.00375078260969458
KXETH15M-26JUL090800-00,ETH,2026-07-09,2026-07-09T12:00:00+00:00,no,0.6699999999999999,0,-0.6699999999999999,690.63,14.0,1741.2,1742.56,0.0007810705260739145
KXETH15M-26JUL091100-00,ETH,2026-07-09,2026-07-09T15:00:00+00:00,yes,0.66,1,0.33999999999999997,1505.18,13.0,1740.22,1741.53,0.0007527783843421783
KXETH15M-26JUL091400-00,ETH,2026-07-09,2026-07-09T18:00:00+00:00,yes,0.67,0,-0.67,1853.24,12.0,1747.74,1746.97,-0.00044056896334694054
KXETH15M-26JUL091700-00,ETH,2026-07-09,2026-07-09T21:00:00+00:00,no,0.75,1,0.25,2843.39,10.0,1748.75,1747.51,-0.0007090779127948587
KXETH15M-26JUL092000-00,ETH,2026-07-10,2026-07-10T00:00:00+00:00,no,0.6799999999999999,1,0.32000000000000006,1614.67,12.0,1745.56,1744.3,-0.0007218313893535547
KXETH15M-26JUL092300-00,ETH,2026-07-10,2026-07-10T03:00:00+00:00,yes,0.75,1,0.25,4827.52,12.0,1767.58,1771.67,0.002313898097964531
KXETH15M-26JUL100500-00,ETH,2026-07-10,2026-07-10T09:00:00+00:00,no,0.6599999999999999,1,0.3400000000000001,1412.81,12.0,1784.22,1783.2,-0.000571678380468766
KXETH15M-26JUL100800-00,ETH,2026-07-10,2026-07-10T12:00:00+00:00,yes,0.66,1,0.33999999999999997,2025.92,14.0,1796.41,1799.64,0.0017980305164188677
KXETH15M-26JUL101100-00,ETH,2026-07-10,2026-07-10T15:00:00+00:00,no,0.69,1,0.31000000000000005,1379.86,11.0,1786.99,1783.62,-0.001885852746797754
KXETH15M-26JUL101400-00,ETH,2026-07-10,2026-07-10T18:00:00+00:00,yes,0.75,0,-0.75,1862.31,10.0,1787.96,1787.24,-0.00040269357256315984
KXETH15M-26JUL101700-00,ETH,2026-07-10,2026-07-10T21:00:00+00:00,no,0.69,1,0.31000000000000005,4424.66,14.0,1791.13,1789.15,-0.001105447399127935
KXETH15M-26JUL102000-00,ETH,2026-07-11,2026-07-11T00:00:00+00:00,yes,0.65,1,0.35,1598.56,13.0,1794.66,1795.84,0.0006575061571550244
KXETH15M-26JUL110500-00,ETH,2026-07-11,2026-07-11T09:00:00+00:00,no,0.71,1,0.29000000000000004,3663.15,13.0,1801.66,1800.21,-0.0008048133388097895
KXETH15M-26JUL110800-00,ETH,2026-07-11,2026-07-11T12:00:00+00:00,no,0.6599999999999999,0,-0.6599999999999999,1785.17,14.0,1798.67,1799.0,0.00018346889646234563
KXETH15M-26JUL111100-00,ETH,2026-07-11,2026-07-11T15:00:00+00:00,no,0.6699999999999999,1,0.33000000000000007,13586.0,14.0,1812.67,1809.89,-0.0015336492577247775
KXETH15M-26JUL111400-00,ETH,2026-07-11,2026-07-11T18:00:00+00:00,no,0.65,1,0.35,5068.66,13.0,1825.32,1823.18,-0.0011723971687155527
KXETH15M-26JUL111700-00,ETH,2026-07-11,2026-07-11T21:00:00+00:00,no,0.78,1,0.21999999999999997,3848.16,11.0,1826.33,1825.15,-0.0006461044827604192
KXETH15M-26JUL120200-00,ETH,2026-07-12,2026-07-12T06:00:00+00:00,no,0.69,1,0.31000000000000005,2168.1,11.0,1804.16,1802.74,-0.0007870698829372521
KXETH15M-26JUL120500-00,ETH,2026-07-12,2026-07-12T09:00:00+00:00,no,0.79,0,-0.79,2104.41,12.0,1803.76,1803.84,4.435179846538744e-05
KXETH15M-26JUL120800-00,ETH,2026-07-12,2026-07-12T12:00:00+00:00,no,0.75,1,0.25,1846.44,8.0,1804.42,1803.12,-0.0007204531095865607
KXETH15M-26JUL121400-00,ETH,2026-07-12,2026-07-12T18:00:00+00:00,no,0.6699999999999999,1,0.33000000000000007,868.55,12.0,1820.46,1817.1,-0.0018456873537458264
KXETH15M-26JUL121700-00,ETH,2026-07-12,2026-07-12T21:00:00+00:00,no,0.72,1,0.28,3870.27,14.0,1822.24,1819.93,-0.0012676705593115864
KXETH15M-26JUL122000-00,ETH,2026-07-13,2026-07-13T00:00:00+00:00,no,0.71,1,0.29000000000000004,3894.84,13.0,1806.18,1805.53,-0.0003598755384292213
KXETH15M-26JUL122300-00,ETH,2026-07-13,2026-07-13T03:00:00+00:00,no,0.6699999999999999,1,0.33000000000000007,3853.09,14.0,1810.67,1806.17,-0.002485267884263836
KXETH15M-26JUL130200-00,ETH,2026-07-13,2026-07-13T06:00:00+00:00,no,0.74,1,0.26,3476.05,11.0,1781.4,1779.93,-0.0008251936679016656
KXETH15M-26JUL130500-00,ETH,2026-07-13,2026-07-13T09:00:00+00:00,yes,0.78,1,0.21999999999999997,5226.52,13.0,1786.36,1788.43,0.0011587809847959894
KXETH15M-26JUL130800-00,ETH,2026-07-13,2026-07-13T12:00:00+00:00,yes,0.68,0,-0.68,1172.62,10.0,1781.04,1779.38,-0.0009320397071373212
KXETH15M-26JUL131100-00,ETH,2026-07-13,2026-07-13T15:00:00+00:00,yes,0.67,1,0.32999999999999996,1970.36,11.0,1774.76,1779.63,0.0027440329960107947
KXETH15M-26JUL131400-00,ETH,2026-07-13,2026-07-13T18:00:00+00:00,no,0.65,1,0.35,1666.71,11.0,1766.17,1752.85,-0.007541742867334494
KXETH15M-26JUL131700-00,ETH,2026-07-13,2026-07-13T21:00:00+00:00,no,0.69,1,0.31000000000000005,4145.76,14.0,1766.86,1765.89,-0.0005489965249084816
KXETH15M-26JUL132000-00,ETH,2026-07-14,2026-07-14T00:00:00+00:00,yes,0.75,1,0.25,8181.51,14.0,1765.5,1774.45,0.005069385443217245
KXETH15M-26JUL132300-00,ETH,2026-07-14,2026-07-14T03:00:00+00:00,no,0.72,1,0.28,3028.36,8.0,1783.34,1780.96,-0.001334574450188905
KXETH15M-26JUL140500-00,ETH,2026-07-14,2026-07-14T09:00:00+00:00,no,0.79,1,0.20999999999999996,6020.38,11.0,1785.87,1784.05,-0.0010191111335091224
KXETH15M-26JUL140800-00,ETH,2026-07-14,2026-07-14T12:00:00+00:00,no,0.6599999999999999,1,0.3400000000000001,4122.92,11.0,1797.39,1796.22,-0.0006509438686095242
KXETH15M-26JUL141100-00,ETH,2026-07-14,2026-07-14T15:00:00+00:00,yes,0.7,1,0.30000000000000004,2827.33,11.0,1868.54,1877.1,0.004581116807775025
KXETH15M-26JUL141400-00,ETH,2026-07-14,2026-07-14T18:00:00+00:00,no,0.6599999999999999,0,-0.6599999999999999,4084.39,11.0,1867.59,1870.18,0.0013868140223497372
KXETH15M-26JUL142000-00,ETH,2026-07-15,2026-07-15T00:00:00+00:00,yes,0.7,1,0.30000000000000004,5073.44,14.0,1887.68,1889.86,0.0011548567553821814
KXETH15M-26JUL142300-00,ETH,2026-07-15,2026-07-15T03:00:00+00:00,no,0.65,1,0.35,5766.97,10.0,1865.54,1863.87,-0.0008951831641240996
KXETH15M-26JUL150200-00,ETH,2026-07-15,2026-07-15T06:00:00+00:00,yes,0.78,1,0.21999999999999997,2762.85,12.0,1872.97,1881.35,0.004474177376039062
KXETH15M-26JUL150500-00,ETH,2026-07-15,2026-07-15T09:00:00+00:00,yes,0.69,1,0.31000000000000005,3696.68,14.0,1875.48,1877.98,0.0013329920873589695
KXETH15M-26JUL150800-00,ETH,2026-07-15,2026-07-15T12:00:00+00:00,yes,0.72,1,0.28,2601.43,9.0,1880.07,1883.63,0.0018935465168851016
KXETH15M-26JUL151100-00,ETH,2026-07-15,2026-07-15T15:00:00+00:00,no,0.6699999999999999,0,-0.6699999999999999,7917.38,13.0,1926.62,1931.96,0.0027716934320209203
KXETH15M-26JUL151400-00,ETH,2026-07-15,2026-07-15T18:00:00+00:00,yes,0.77,1,0.22999999999999998,1664.97,12.0,1922.9,1926.14,0.001684955015861464
KXETH15M-26JUL151700-00,ETH,2026-07-15,2026-07-15T21:00:00+00:00,no,0.69,1,0.31000000000000005,1489.8,11.0,1924.65,1922.91,-0.0009040604785285683
KXETH15M-26JUL152000-00,ETH,2026-07-16,2026-07-16T00:00:00+00:00,yes,0.76,1,0.24,2607.57,9.0,1914.84,1916.81,0.0010288065843621543
KXETH15M-26JUL152300-00,ETH,2026-07-16,2026-07-16T03:00:00+00:00,yes,0.66,1,0.33999999999999997,4236.77,14.0,1920.34,1923.97,0.0018902902610996538
KXETH15M-26JUL160200-00,ETH,2026-07-16,2026-07-16T06:00:00+00:00,yes,0.66,1,0.33999999999999997,3126.32,9.0,1923.75,1923.87,6.23781676412688e-05
KXETH15M-26JUL160800-00,ETH,2026-07-16,2026-07-16T12:00:00+00:00,no,0.71,1,0.29000000000000004,1585.99,12.0,1886.0,1883.98,-0.0010710498409331824
KXETH15M-26JUL161100-00,ETH,2026-07-16,2026-07-16T15:00:00+00:00,no,0.6799999999999999,1,0.32000000000000006,4637.96,9.0,1886.14,1881.46,-0.002481258019023012
KXETH15M-26JUL161400-00,ETH,2026-07-16,2026-07-16T18:00:00+00:00,no,0.65,1,0.35,4933.15,13.0,1869.08,1867.0,-0.0011128469621417634
KXETH15M-26JUL161700-00,ETH,2026-07-16,2026-07-16T21:00:00+00:00,no,0.65,1,0.35,5559.24,13.0,1871.27,1870.79,-0.0002565102844592273
KXETH15M-26JUL162300-00,ETH,2026-07-17,2026-07-17T03:00:00+00:00,no,0.69,0,-0.69,3828.04,11.0,1845.0,1846.76,0.000953929539295388
KXETH15M-26JUL170200-00,ETH,2026-07-17,2026-07-17T06:00:00+00:00,no,0.79,1,0.20999999999999996,14062.31,14.0,1831.28,1822.2,-0.004958280546939806
KXETH15M-26JUL170500-00,ETH,2026-07-17,2026-07-17T09:00:00+00:00,yes,0.65,1,0.35,2298.84,14.0,1825.5,1828.8,0.001807723911257165
KXETH15M-26JUL170800-00,ETH,2026-07-17,2026-07-17T12:00:00+00:00,yes,0.68,0,-0.68,3689.36,14.0,1839.51,1838.0,-0.0008208707753695228
KXETH15M-26JUL171100-00,ETH,2026-07-17,2026-07-17T15:00:00+00:00,no,0.77,0,-0.77,2485.64,13.0,1820.88,1821.31,0.00023614955406168242
KXETH15M-26JUL171400-00,ETH,2026-07-17,2026-07-17T18:00:00+00:00,yes,0.69,0,-0.69,8067.82,12.0,1843.54,1843.08,-0.00024951994532260564
KXETH15M-26JUL171700-00,ETH,2026-07-17,2026-07-17T21:00:00+00:00,yes,0.73,1,0.27,3527.22,14.0,1839.59,1841.78,0.0011904826618975178
KXETH15M-26JUL172000-00,ETH,2026-07-18,2026-07-18T00:00:00+00:00,no,0.69,1,0.31000000000000005,5034.09,11.0,1841.76,1840.87,-0.0004832334288941556
KXETH15M-26JUL172300-00,ETH,2026-07-18,2026-07-18T03:00:00+00:00,no,0.7,1,0.30000000000000004,4324.42,9.0,1841.94,1841.21,-0.0003963212699653725
KXETH15M-26JUL180200-00,ETH,2026-07-18,2026-07-18T06:00:00+00:00,yes,0.78,0,-0.78,3628.42,12.0,1845.04,1844.51,-0.00028725664484237346
KXETH15M-26JUL180500-00,ETH,2026-07-18,2026-07-18T09:00:00+00:00,yes,0.69,1,0.31000000000000005,4100.92,11.0,1845.65,1846.08,0.00023298025086004187
KXETH15M-26JUL180800-00,ETH,2026-07-18,2026-07-18T12:00:00+00:00,yes,0.69,1,0.31000000000000005,6095.92,11.0,1843.71,1844.52,0.00043933156515935014
KXETH15M-26JUL181100-00,ETH,2026-07-18,2026-07-18T15:00:00+00:00,yes,0.66,1,0.33999999999999997,3795.28,8.0,1844.17,1844.49,0.00017351979481280812
KXETH15M-26JUL181400-00,ETH,2026-07-18,2026-07-18T18:00:00+00:00,yes,0.71,1,0.29000000000000004,6537.67,13.0,1848.03,1851.55,0.0019047309838043658
KXETH15M-26JUL181700-00,ETH,2026-07-18,2026-07-18T21:00:00+00:00,no,0.6599999999999999,1,0.3400000000000001,7361.54,12.0,1856.63,1856.21,-0.0002262163166597937
KXETH15M-26JUL182300-00,ETH,2026-07-19,2026-07-19T03:00:00+00:00,no,0.6799999999999999,1,0.32000000000000006,3054.81,12.0,1871.77,1870.56,-0.0006464469459388901
KXETH15M-26JUL190200-00,ETH,2026-07-19,2026-07-19T06:00:00+00:00,yes,0.75,1,0.25,6113.98,14.0,1866.4,1867.58,0.0006322331761679363
KXETH15M-26JUL190500-00,ETH,2026-07-19,2026-07-19T09:00:00+00:00,yes,0.73,1,0.27,4409.95,11.0,1869.59,1872.16,0.0013746329409122663
