coin,wkey,day,minute,px,vol,frac_long,maker_yes,won,edge
ETH,26JUL260730,2026-07-26,5,0.8,11510.850000000006,0.7148994209810738,True,1,0.19999999999999996
ETH,26JUL260730,2026-07-26,4,0.84,12789.650000000007,0.6824408799302555,True,1,0.16000000000000003
ETH,26JUL260730,2026-07-26,3,0.82,13978.420000000007,0.6741734759722481,True,1,0.18000000000000005
ETH,26JUL260730,2026-07-26,2,0.87,18235.920000000006,0.6263665337421964,True,1,0.13
ETH,26JUL260745,2026-07-26,3,0.912,0.0,0.0,False,1,0.08799999999999997
ETH,26JUL260745,2026-07-26,2,0.948,7959.880000000002,0.32942582048975605,False,1,0.052000000000000046
ETH,26JUL260800,2026-07-26,8,0.62,0.0,0.0,True,0,-0.62
ETH,26JUL260800,2026-07-26,7,0.62,80.0,0.8125,True,0,-0.62
ETH,26JUL260800,2026-07-26,6,0.59,1376.5800000000002,0.49313516105130095,True,0,-0.59
ETH,26JUL260800,2026-07-26,5,0.6599999999999999,8770.680000000002,0.3096601403768008,False,1,0.3400000000000001
ETH,26JUL260800,2026-07-26,4,0.88,12229.500000000004,0.30062226583261775,False,1,0.12
ETH,26JUL260800,2026-07-26,3,0.944,15869.950000000006,0.2955478750720701,False,1,0.05600000000000005
ETH,26JUL260815,2026-07-26,11,0.82,0.0,0.0,True,1,0.18000000000000005
ETH,26JUL260815,2026-07-26,10,0.89,1401.05,0.4773776810249456,True,1,0.10999999999999999
ETH,26JUL260815,2026-07-26,9,0.934,2267.0600000000004,0.5614496307993612,True,1,0.06599999999999995
ETH,26JUL260830,2026-07-26,5,0.9,186.98,0.0,False,1,0.09999999999999998
ETH,26JUL260830,2026-07-26,4,0.915,2231.9900000000007,0.41191044762745344,False,1,0.08499999999999996
ETH,26JUL260830,2026-07-26,3,0.94,5195.970000000002,0.3543688666408773,False,1,0.06000000000000005
ETH,26JUL260830,2026-07-26,2,0.83,15351.25000000001,0.5426874033059196,False,1,0.17000000000000004
ETH,26JUL260845,2026-07-26,11,0.6599999999999999,61.96,0.0,False,1,0.3400000000000001
ETH,26JUL260845,2026-07-26,10,0.6699999999999999,2848.6000000000004,0.6727655690514638,False,1,0.33000000000000007
ETH,26JUL260845,2026-07-26,9,0.7,3196.1300000000015,0.6199153351083965,False,1,0.30000000000000004
ETH,26JUL260845,2026-07-26,8,0.75,5663.730000000001,0.3870523488937503,False,1,0.25
ETH,26JUL260845,2026-07-26,7,0.6,13227.47,0.5263485761071469,False,1,0.4
ETH,26JUL260845,2026-07-26,6,0.6699999999999999,15866.700000000003,0.5164848393175646,False,1,0.33000000000000007
ETH,26JUL260845,2026-07-26,5,0.8200000000000001,19962.32,0.4412342853936817,False,1,0.17999999999999994
ETH,26JUL260900,2026-07-26,8,0.6,4.2,0.0,False,1,0.4
ETH,26JUL260900,2026-07-26,7,0.56,2562.61,0.7376073612449806,False,1,0.43999999999999995
ETH,26JUL260900,2026-07-26,6,0.5800000000000001,3698.9700000000003,0.5561386007456127,False,1,0.41999999999999993
ETH,26JUL260900,2026-07-26,5,0.5900000000000001,6120.000000000003,0.5517924836601308,False,1,0.4099999999999999
ETH,26JUL260900,2026-07-26,4,0.65,9400.110000000011,0.41067498146298254,False,1,0.35
ETH,26JUL260900,2026-07-26,3,0.902,17831.07000000001,0.28560877165531845,False,1,0.09799999999999998
ETH,26JUL260900,2026-07-26,2,0.87,27766.299999999974,0.2865506027090397,False,1,0.13
ETH,26JUL260915,2026-07-26,11,0.77,0.0,0.0,False,1,0.22999999999999998
ETH,26JUL260915,2026-07-26,10,0.81,505.39,0.5294525020281367,False,1,0.18999999999999995
ETH,26JUL260915,2026-07-26,9,0.917,2954.54,0.4207253921084162,False,1,0.08299999999999996
ETH,26JUL260915,2026-07-26,8,0.84,4561.0700000000015,0.5893419745805258,False,1,0.16000000000000003
ETH,26JUL260915,2026-07-26,7,0.948,6933.180000000006,0.5177739507700647,False,1,0.052000000000000046
ETH,26JUL260930,2026-07-26,14,0.53,46.37,0.0,True,1,0.47
ETH,26JUL260930,2026-07-26,13,0.75,2137.4300000000003,0.29145281950753943,True,1,0.25
ETH,26JUL260930,2026-07-26,12,0.8,3800.6100000000015,0.43038091253772404,True,1,0.19999999999999996
ETH,26JUL260930,2026-07-26,11,0.88,7668.880000000004,0.2791268086082973,True,1,0.12
ETH,26JUL260930,2026-07-26,10,0.87,10590.450000000006,0.33914895023346486,True,1,0.13
ETH,26JUL260930,2026-07-26,9,0.906,11910.750000000013,0.3562462481371867,True,1,0.09399999999999997
ETH,26JUL260945,2026-07-26,8,0.71,2.68,0.0,True,1,0.29000000000000004
ETH,26JUL260945,2026-07-26,7,0.72,1943.74,0.301439492936298,True,1,0.28
ETH,26JUL260945,2026-07-26,6,0.64,4507.340000000002,0.2921567931418529,True,1,0.36
ETH,26JUL260945,2026-07-26,5,0.65,5863.360000000004,0.321426622278011,True,1,0.35
ETH,26JUL260945,2026-07-26,4,0.57,8432.970000000007,0.3324819132523889,True,1,0.43000000000000005
ETH,26JUL260945,2026-07-26,3,0.89,13257.910000000016,0.2754325530947183,True,1,0.10999999999999999
ETH,26JUL261000,2026-07-26,9,0.71,0.0,0.0,False,1,0.29000000000000004
ETH,26JUL261000,2026-07-26,8,0.75,281.09999999999997,0.0921380291711135,False,1,0.25
ETH,26JUL261000,2026-07-26,7,0.85,2402.040000000001,0.4305132304208088,False,1,0.15000000000000002
ETH,26JUL261000,2026-07-26,6,0.88,4200.740000000002,0.5256669063069839,False,1,0.12
ETH,26JUL261000,2026-07-26,5,0.928,6286.550000000001,0.5727131733621781,False,1,0.07199999999999995
ETH,26JUL261015,2026-07-26,11,0.81,53.63,0.0,True,1,0.18999999999999995
ETH,26JUL261015,2026-07-26,10,0.86,1439.26,0.5194266498061503,True,1,0.14
ETH,26JUL261030,2026-07-26,9,0.85,627.95,0.0,False,1,0.15000000000000002
ETH,26JUL261030,2026-07-26,8,0.88,841.4799999999999,0.03844416979607359,False,1,0.12
ETH,26JUL261030,2026-07-26,7,0.85,2669.4500000000007,0.41094607503418296,False,1,0.15000000000000002
ETH,26JUL261030,2026-07-26,6,0.83,4365.920000000003,0.31019349873566154,False,1,0.17000000000000004
ETH,26JUL261030,2026-07-26,5,0.909,7305.890000000005,0.2627428006717866,False,1,0.09099999999999997
ETH,26JUL261030,2026-07-26,4,0.948,15269.170000000007,0.29385683701209697,False,1,0.052000000000000046
ETH,26JUL261045,2026-07-26,9,0.79,358.0,0.0,True,1,0.20999999999999996
ETH,26JUL261045,2026-07-26,8,0.78,1853.7,0.3324540108971247,True,1,0.21999999999999997
ETH,26JUL261045,2026-07-26,7,0.84,3960.23,0.3719455688179726,True,1,0.16000000000000003
ETH,26JUL261045,2026-07-26,6,0.85,8008.330000000003,0.407805372655722,True,1,0.15000000000000002
ETH,26JUL261045,2026-07-26,5,0.902,12108.460000000003,0.3872722047229787,True,1,0.09799999999999998
ETH,26JUL261045,2026-07-26,4,0.83,14671.270000000004,0.3596798368512062,True,1,0.17000000000000004
ETH,26JUL261045,2026-07-26,3,0.949,16407.240000000005,0.36812590051708854,True,1,0.051000000000000045
ETH,26JUL261100,2026-07-26,5,0.85,0.0,0.0,True,1,0.15000000000000002
ETH,26JUL261100,2026-07-26,4,0.87,5249.920000000003,0.37311425697915374,True,1,0.13
ETH,26JUL261100,2026-07-26,3,0.945,10570.700000000004,0.28929777592780037,True,1,0.05500000000000005
ETH,26JUL261115,2026-07-26,6,0.79,518.49,0.0,True,1,0.20999999999999996
ETH,26JUL261115,2026-07-26,5,0.62,5713.990000000002,0.6985153981718554,True,1,0.38
ETH,26JUL261115,2026-07-26,4,0.84,11690.400000000009,0.6277073496202008,True,1,0.16000000000000003
ETH,26JUL261115,2026-07-26,3,0.83,17378.36000000001,0.5263339003220096,True,1,0.17000000000000004
ETH,26JUL261115,2026-07-26,2,0.83,31742.629999999957,0.44210104833783576,True,1,0.17000000000000004
ETH,26JUL261130,2026-07-26,11,0.946,4622.990000000001,0.8803977512389166,True,1,0.05400000000000005
ETH,26JUL261145,2026-07-26,9,0.74,1.0,0.0,True,1,0.26
ETH,26JUL261145,2026-07-26,8,0.87,2241.16,0.7135456638526478,True,1,0.13
ETH,26JUL261200,2026-07-26,3,0.69,65.0,0.0,False,0,-0.69
ETH,26JUL261200,2026-07-26,2,0.8200000000000001,9789.230000000005,0.23877465336905956,False,0,-0.8200000000000001
ETH,26JUL261215,2026-07-26,6,0.9319999999999999,0.0,0.0,False,1,0.06800000000000006
ETH,26JUL261230,2026-07-26,9,0.935,637.75,0.0,True,1,0.06499999999999995
ETH,26JUL261230,2026-07-26,8,0.932,1410.6499999999999,0.4353879417289902,True,1,0.06799999999999995
ETH,26JUL261230,2026-07-26,7,0.943,5976.240000000001,0.7647902360012311,True,1,0.05700000000000005
ETH,26JUL261245,2026-07-26,4,0.69,242.6,0.0,True,0,-0.69
ETH,26JUL261245,2026-07-26,3,0.6,5453.52,0.4754158781850987,True,0,-0.6
ETH,26JUL261245,2026-07-26,2,0.79,14314.449999999999,0.40125048465012647,True,0,-0.79
ETH,26JUL261300,2026-07-26,4,0.84,120.69,0.0,False,1,0.16000000000000003
ETH,26JUL261300,2026-07-26,3,0.89,6205.900000000003,0.5604956573583202,False,1,0.10999999999999999
ETH,26JUL261315,2026-07-26,7,0.6799999999999999,1435.21,0.0,False,0,-0.6799999999999999
ETH,26JUL261315,2026-07-26,6,0.85,6241.010000000001,0.2799707098690757,False,0,-0.85
ETH,26JUL261315,2026-07-26,5,0.8200000000000001,9241.940000000006,0.25170256461305746,False,0,-0.8200000000000001
ETH,26JUL261315,2026-07-26,4,0.76,12864.460000000005,0.2796899364606056,False,0,-0.76
ETH,26JUL261315,2026-07-26,3,0.78,17018.54,0.2483144852613681,False,0,-0.78
ETH,26JUL261315,2026-07-26,2,0.83,25594.959999999974,0.2728072245473332,False,0,-0.83
ETH,26JUL261330,2026-07-26,6,0.92,0.0,0.0,False,1,0.07999999999999996
ETH,26JUL261330,2026-07-26,5,0.945,6625.200000000005,0.5344427338042621,False,1,0.05500000000000005
ETH,26JUL261330,2026-07-26,4,0.948,9036.480000000007,0.5228484985304008,False,1,0.052000000000000046
ETH,26JUL261345,2026-07-26,5,0.942,0.0,0.0,False,1,0.05800000000000005
ETH,26JUL261400,2026-07-26,2,0.53,0.0,0.0,True,0,-0.53
ETH,26JUL261415,2026-07-26,4,0.67,0.0,0.0,True,1,0.32999999999999996
ETH,26JUL261415,2026-07-26,3,0.68,1542.19,0.1580025807455631,True,1,0.31999999999999995
ETH,26JUL261415,2026-07-26,2,0.915,9639.270000000006,0.26621414277222233,True,1,0.08499999999999996
ETH,26JUL261430,2026-07-26,3,0.63,100.0,0.0,True,1,0.37
ETH,26JUL261430,2026-07-26,2,0.69,1471.6599999999999,0.30524034083959606,True,1,0.31000000000000005
ETH,26JUL261445,2026-07-26,6,0.5,86.91,0.0,False,0,-0.5
ETH,26JUL261445,2026-07-26,5,0.63,1943.9199999999996,0.03974957817194124,True,1,0.37
ETH,26JUL261445,2026-07-26,4,0.71,8594.92,0.39946154239946413,True,1,0.29000000000000004
ETH,26JUL261445,2026-07-26,3,0.55,22536.419999999987,0.5145617626934541,True,1,0.44999999999999996
ETH,26JUL261445,2026-07-26,2,0.62,29057.399999999954,0.46078176299324886,True,1,0.38
ETH,26JUL261500,2026-07-26,4,0.937,62.01,0.0,True,1,0.06299999999999994
ETH,26JUL261500,2026-07-26,3,0.937,5362.6500000000015,0.23858726562427152,True,1,0.06299999999999994
ETH,26JUL261515,2026-07-26,4,0.88,0.0,0.0,False,1,0.12
ETH,26JUL261515,2026-07-26,3,0.948,8847.070000000007,0.320041550479424,False,1,0.052000000000000046
ETH,26JUL261515,2026-07-26,2,0.949,13778.570000000005,0.4746973016793469,False,1,0.051000000000000045
ETH,26JUL261530,2026-07-26,3,0.947,627.84,0.4925140163098879,True,1,0.05300000000000005
ETH,26JUL261530,2026-07-26,2,0.932,14313.940000000017,0.5182751918758913,True,1,0.06799999999999995
ETH,26JUL261545,2026-07-26,4,0.928,343.98,0.0,True,1,0.07199999999999995
ETH,26JUL261600,2026-07-26,3,0.8200000000000001,0.0,0.0,False,1,0.17999999999999994
ETH,26JUL261600,2026-07-26,2,0.9339999999999999,4098.170000000004,0.4238135558066157,False,1,0.06600000000000006
ETH,26JUL261615,2026-07-26,4,0.946,100.0,1.0,False,1,0.05400000000000005
ETH,26JUL261630,2026-07-26,6,0.85,2.26,0.0,False,0,-0.85
ETH,26JUL261630,2026-07-26,5,0.85,227.45000000000002,0.5986810287975379,False,0,-0.85
ETH,26JUL261630,2026-07-26,4,0.79,5154.359999999999,0.5295109383124189,False,0,-0.79
ETH,26JUL261630,2026-07-26,3,0.89,13286.229999999998,0.2617785481660337,False,0,-0.89
ETH,26JUL261645,2026-07-26,5,0.65,46.03,0.0,False,1,0.35
ETH,26JUL261645,2026-07-26,4,0.6699999999999999,3632.7000000000016,0.45920940347399974,False,1,0.33000000000000007
ETH,26JUL261645,2026-07-26,3,0.55,11784.040000000008,0.5377298447730997,False,1,0.44999999999999996
ETH,26JUL261645,2026-07-26,2,0.75,21967.000000000004,0.46673737879546573,False,1,0.25
ETH,26JUL261700,2026-07-26,3,0.79,257.19,0.0,True,1,0.20999999999999996
ETH,26JUL261700,2026-07-26,2,0.905,9264.790000000005,0.5568318332093872,True,1,0.09499999999999997
ETH,26JUL261715,2026-07-26,4,0.86,0.0,0.0,True,1,0.14
ETH,26JUL261715,2026-07-26,3,0.902,3087.8000000000006,0.49241531187253057,True,1,0.09799999999999998
ETH,26JUL261715,2026-07-26,2,0.936,12344.100000000011,0.5993616383535453,True,1,0.06399999999999995
ETH,26JUL261730,2026-07-26,8,0.87,160.0,0.0,True,1,0.13
ETH,26JUL261730,2026-07-26,7,0.942,5736.68,0.5597383852681342,True,1,0.05800000000000005
ETH,26JUL261730,2026-07-26,6,0.948,8742.460000000005,0.6149379007739239,True,1,0.052000000000000046
ETH,26JUL261745,2026-07-26,2,0.82,176.0,0.0,True,1,0.18000000000000005
ETH,26JUL261800,2026-07-26,7,0.902,8.0,0.0,True,1,0.09799999999999998
ETH,26JUL261800,2026-07-26,6,0.934,3633.650000000001,0.6315550479545358,True,1,0.06599999999999995
ETH,26JUL261815,2026-07-26,11,0.923,71.0,0.0,True,1,0.07699999999999996
ETH,26JUL261815,2026-07-26,10,0.948,1704.1199999999997,0.8237741473605147,True,1,0.052000000000000046
ETH,26JUL261830,2026-07-26,5,0.55,0.0,0.0,True,1,0.44999999999999996
ETH,26JUL261830,2026-07-26,4,0.69,5329.330000000003,0.5304775647220195,False,0,-0.69
ETH,26JUL261830,2026-07-26,3,0.88,10966.110000000004,0.4634697262748597,False,0,-0.88
ETH,26JUL261830,2026-07-26,2,0.83,24036.709999999995,0.5161900276701764,False,0,-0.83
ETH,26JUL261845,2026-07-26,8,0.931,0.0,0.0,True,1,0.06899999999999995
ETH,26JUL261900,2026-07-26,4,0.904,0.0,0.0,True,1,0.09599999999999997
ETH,26JUL261900,2026-07-26,3,0.79,2721.150000000001,0.7585800121272251,True,1,0.20999999999999996
ETH,26JUL261900,2026-07-26,2,0.935,11007.730000000005,0.3715361841178881,True,1,0.06499999999999995
ETH,26JUL261915,2026-07-26,7,0.88,375.89,0.0,True,1,0.12
ETH,26JUL261930,2026-07-26,7,0.8200000000000001,208.0,0.0,False,1,0.17999999999999994
ETH,26JUL261930,2026-07-26,6,0.8200000000000001,2567.1400000000017,0.6416751715917319,False,1,0.17999999999999994
ETH,26JUL261930,2026-07-26,5,0.8,4138.780000000007,0.6823749993959561,False,1,0.19999999999999996
ETH,26JUL261930,2026-07-26,4,0.88,7703.460000000009,0.6437016613314013,False,1,0.12
ETH,26JUL261945,2026-07-26,2,0.66,0.0,0.0,True,1,0.33999999999999997
ETH,26JUL262000,2026-07-27,4,0.51,206.0,0.0,False,0,-0.51
ETH,26JUL262000,2026-07-27,3,0.74,4557.070000000003,0.3873717103314188,False,0,-0.74
ETH,26JUL262000,2026-07-27,2,0.5,16979.79000000001,0.3851584736913707,True,1,0.5
ETH,26JUL262015,2026-07-27,6,0.944,366.66999999999996,0.818474377505659,False,1,0.05600000000000005
ETH,26JUL262030,2026-07-27,4,0.947,7483.600000000004,0.506716019028275,False,1,0.05300000000000005
ETH,26JUL262030,2026-07-27,3,0.949,7799.680000000004,0.5101529806351028,False,1,0.051000000000000045
ETH,26JUL262030,2026-07-27,2,0.944,14703.390000000016,0.45763868060358853,False,1,0.05600000000000005
ETH,26JUL262045,2026-07-27,6,0.923,0.0,0.0,False,1,0.07699999999999996
ETH,26JUL262045,2026-07-27,5,0.935,1181.5700000000002,0.632006567533028,False,1,0.06499999999999995
ETH,26JUL262100,2026-07-27,2,0.61,73.01,0.0,False,0,-0.61
ETH,26JUL262130,2026-07-27,3,0.84,0.0,0.0,False,1,0.16000000000000003
ETH,26JUL262130,2026-07-27,2,0.89,3045.950000000002,0.32640063034521233,False,1,0.10999999999999999
ETH,26JUL262145,2026-07-27,2,0.906,0.0,0.0,True,1,0.09399999999999997
ETH,26JUL262200,2026-07-27,7,0.92,0.0,0.0,True,1,0.07999999999999996
ETH,26JUL262200,2026-07-27,6,0.922,1939.4800000000002,0.6227442407243178,True,1,0.07799999999999996
ETH,26JUL262200,2026-07-27,5,0.94,4285.810000000003,0.48185990512878507,True,1,0.06000000000000005
ETH,26JUL262215,2026-07-27,3,0.8200000000000001,0.0,0.0,False,1,0.17999999999999994
ETH,26JUL262215,2026-07-27,2,0.75,4170.390000000003,0.6137531501849943,False,1,0.25
ETH,26JUL262230,2026-07-27,5,0.6599999999999999,0.0,0.0,False,1,0.3400000000000001
ETH,26JUL262230,2026-07-27,4,0.72,741.74,0.21282390055814704,False,1,0.28
ETH,26JUL262230,2026-07-27,3,0.5700000000000001,4739.700000000004,0.49921935987509736,False,1,0.42999999999999994
ETH,26JUL262230,2026-07-27,2,0.6599999999999999,14001.270000000008,0.3711270477606674,False,1,0.3400000000000001
ETH,26JUL262245,2026-07-27,3,0.78,0.0,0.0,True,1,0.21999999999999997
ETH,26JUL262245,2026-07-27,2,0.9,3677.4300000000003,0.0578365869642658,True,1,0.09999999999999998
ETH,26JUL262300,2026-07-27,3,0.9,20349.670000000006,0.6660122744005184,False,1,0.09999999999999998
ETH,26JUL262315,2026-07-27,5,0.62,179.17,0.0,True,1,0.38
ETH,26JUL262315,2026-07-27,4,0.55,347.31999999999994,0.1583554071173558,True,1,0.44999999999999996
ETH,26JUL262315,2026-07-27,3,0.6799999999999999,8397.770000000002,0.583597788460508,False,0,-0.6799999999999999
ETH,26JUL262315,2026-07-27,2,0.81,24948.699999999997,0.4926312793852987,True,1,0.18999999999999995
ETH,26JUL262330,2026-07-27,3,0.916,0.0,0.0,True,1,0.08399999999999996
ETH,26JUL262345,2026-07-27,5,0.5700000000000001,235.5,0.0,False,0,-0.5700000000000001
ETH,26JUL262345,2026-07-27,4,0.84,6755.25,0.2171925539395285,False,0,-0.84
ETH,26JUL262345,2026-07-27,3,0.78,17774.230000000007,0.4232329614278649,False,0,-0.78
ETH,26JUL262345,2026-07-27,2,0.55,33465.34999999994,0.47968869293164507,True,1,0.44999999999999996
ETH,26JUL270000,2026-07-27,2,0.69,0.0,0.0,False,0,-0.69
ETH,26JUL270015,2026-07-27,4,0.77,261.61,0.0,True,1,0.22999999999999998
ETH,26JUL270015,2026-07-27,3,0.65,3169.33,0.66003855704518,True,1,0.35
ETH,26JUL270015,2026-07-27,2,0.65,29471.949999999993,0.521935263869544,False,0,-0.65
ETH,26JUL270030,2026-07-27,5,0.943,0.0,0.0,True,1,0.05700000000000005
ETH,26JUL270030,2026-07-27,4,0.945,1893.05,0.399012176117905,True,1,0.05500000000000005
ETH,26JUL270030,2026-07-27,3,0.937,9458.510000000004,0.46088231655937356,True,1,0.06299999999999994
ETH,26JUL270030,2026-07-27,2,0.86,15748.070000000005,0.5100072580322542,True,1,0.14
ETH,26JUL270045,2026-07-27,4,0.84,1063.0,0.0,True,1,0.16000000000000003
ETH,26JUL270045,2026-07-27,3,0.89,9862.820000000005,0.39158273191642945,True,1,0.10999999999999999
ETH,26JUL270100,2026-07-27,5,0.933,282.4,0.0,False,1,0.06699999999999995
ETH,26JUL270130,2026-07-27,4,0.8,60.32,0.0,True,1,0.19999999999999996
ETH,26JUL270130,2026-07-27,3,0.87,4690.860000000001,0.8914825852828691,True,1,0.13
ETH,26JUL270130,2026-07-27,2,0.914,12331.660000000007,0.4757453578836912,True,1,0.08599999999999997
ETH,26JUL270145,2026-07-27,3,0.902,0.0,0.0,True,1,0.09799999999999998
ETH,26JUL270145,2026-07-27,2,0.86,6826.290000000003,0.4262534993385863,True,1,0.14
ETH,26JUL270200,2026-07-27,4,0.68,9.8,0.0,True,1,0.31999999999999995
ETH,26JUL270200,2026-07-27,3,0.78,7371.3,0.39292255097472634,True,1,0.21999999999999997
ETH,26JUL270200,2026-07-27,2,0.87,15040.589999999998,0.3644737340755916,True,1,0.13
ETH,26JUL270215,2026-07-27,3,0.945,20.48,0.0,True,1,0.05500000000000005
ETH,26JUL270230,2026-07-27,5,0.927,134.24,0.0,False,1,0.07299999999999995
ETH,26JUL270230,2026-07-27,4,0.938,6286.5800000000045,0.30693795354548875,False,1,0.062000000000000055
ETH,26JUL270245,2026-07-27,5,0.941,162.32999999999998,0.0,True,1,0.05900000000000005
ETH,26JUL270245,2026-07-27,4,0.947,5697.790000000003,0.2576542835029019,True,1,0.05300000000000005
ETH,26JUL270300,2026-07-27,3,0.949,12180.660000000005,0.39861961502907056,False,1,0.051000000000000045
ETH,26JUL270315,2026-07-27,4,0.59,0.0,0.0,True,1,0.41000000000000003
ETH,26JUL270315,2026-07-27,3,0.54,288.39,0.5875030340857866,True,1,0.45999999999999996
ETH,26JUL270315,2026-07-27,2,0.67,15694.630000000008,0.5132742855358807,True,1,0.32999999999999996
ETH,26JUL270330,2026-07-27,3,0.6599999999999999,68.0,0.0,False,1,0.3400000000000001
ETH,26JUL270330,2026-07-27,2,0.75,8484.480000000001,0.5736368050841066,False,1,0.25
ETH,26JUL270345,2026-07-27,7,0.84,0.0,0.0,False,1,0.16000000000000003
ETH,26JUL270345,2026-07-27,6,0.902,5328.790000000003,0.18667089526890712,False,1,0.09799999999999998
ETH,26JUL270400,2026-07-27,3,0.62,0.0,0.0,True,0,-0.62
ETH,26JUL270400,2026-07-27,2,0.6599999999999999,6839.400000000003,0.7743281574407112,False,1,0.3400000000000001
ETH,26JUL270415,2026-07-27,4,0.76,248.72000000000003,0.0,False,0,-0.76
ETH,26JUL270415,2026-07-27,3,0.86,4120.7300000000005,0.20444921166880614,False,0,-0.86
ETH,26JUL270415,2026-07-27,2,0.949,15805.590000000011,0.3108197795843116,False,0,-0.949
ETH,26JUL270430,2026-07-27,3,0.85,0.0,0.0,True,1,0.15000000000000002
ETH,26JUL270430,2026-07-27,2,0.905,6998.570000000002,0.5623448790252867,True,1,0.09499999999999997
ETH,26JUL270445,2026-07-27,3,0.926,0.0,0.0,False,1,0.07399999999999995
ETH,26JUL270445,2026-07-27,2,0.944,11454.340000000006,0.45047728633862794,False,1,0.05600000000000005
ETH,26JUL270500,2026-07-27,7,0.5800000000000001,0.0,0.0,False,1,0.41999999999999993
ETH,26JUL270500,2026-07-27,6,0.5,9236.510000000002,0.5471958564436136,False,1,0.5
ETH,26JUL270500,2026-07-27,5,0.55,13613.780000000006,0.534824273640385,False,1,0.44999999999999996
ETH,26JUL270500,2026-07-27,4,0.7,18481.840000000015,0.47620799660639845,True,0,-0.7
ETH,26JUL270500,2026-07-27,3,0.82,25295.56999999999,0.440349832006158,True,0,-0.82
ETH,26JUL270500,2026-07-27,2,0.72,28812.729999999956,0.4736923575100323,True,0,-0.72
ETH,26JUL270515,2026-07-27,9,0.948,20.0,1.0,False,1,0.052000000000000046
ETH,26JUL270515,2026-07-27,7,0.948,6135.880000000004,0.6379541320886324,False,1,0.052000000000000046
ETH,26JUL270530,2026-07-27,5,0.88,0.0,0.0,True,1,0.12
ETH,26JUL270530,2026-07-27,4,0.86,608.21,0.6333338813896516,True,1,0.14
ETH,26JUL270530,2026-07-27,3,0.948,6353.540000000001,0.5725359405937477,True,1,0.052000000000000046
ETH,26JUL270545,2026-07-27,10,0.81,0.0,0.0,True,1,0.18999999999999995
ETH,26JUL270545,2026-07-27,9,0.85,699.8999999999999,0.8077725389341336,True,1,0.15000000000000002
ETH,26JUL270545,2026-07-27,8,0.947,5431.440000000001,0.5876581532705875,True,1,0.05300000000000005
ETH,26JUL270545,2026-07-27,7,0.945,10624.500000000004,0.6834194550331781,True,1,0.05500000000000005
ETH,26JUL270600,2026-07-27,4,0.87,2.0,0.0,False,1,0.13
ETH,26JUL270600,2026-07-27,3,0.928,2731.9600000000014,0.44657315626875926,False,1,0.07199999999999995
ETH,26JUL270600,2026-07-27,2,0.85,26085.189999999988,0.7638111894143765,False,1,0.15000000000000002
ETH,26JUL270615,2026-07-27,5,0.64,35.22,0.0,True,0,-0.64
ETH,26JUL270615,2026-07-27,4,0.55,6972.29,0.6010564678176037,True,0,-0.55
ETH,26JUL270615,2026-07-27,3,0.78,13364.129999999997,0.5539155934580107,False,1,0.21999999999999997
ETH,26JUL270615,2026-07-27,2,0.933,16399.899999999998,0.495477411447631,False,1,0.06699999999999995
ETH,26JUL270630,2026-07-27,7,0.947,1272.12,0.9820535798509575,True,1,0.05300000000000005
ETH,26JUL270630,2026-07-27,6,0.944,2083.59,0.7837578410339845,True,1,0.05600000000000005
ETH,26JUL270645,2026-07-27,8,0.77,148.12,0.0,True,1,0.22999999999999998
ETH,26JUL270645,2026-07-27,7,0.84,1098.52,0.6818173542584568,True,1,0.16000000000000003
ETH,26JUL270645,2026-07-27,6,0.88,4165.630000000001,0.5689751610200617,True,1,0.12
ETH,26JUL270645,2026-07-27,5,0.918,8113.450000000001,0.450259753865495,True,1,0.08199999999999996
ETH,26JUL270645,2026-07-27,4,0.941,13507.910000000003,0.4875469262084215,True,1,0.05900000000000005
ETH,26JUL270700,2026-07-27,11,0.79,144.06000000000003,0.0,False,1,0.20999999999999996
ETH,26JUL270700,2026-07-27,10,0.8200000000000001,867.3799999999999,0.1844635569185363,False,1,0.17999999999999994
ETH,26JUL270700,2026-07-27,9,0.8,2417.46,0.17338446137681696,False,1,0.19999999999999996
ETH,26JUL270700,2026-07-27,8,0.89,4678.76,0.3449332729184656,False,1,0.10999999999999999
ETH,26JUL270700,2026-07-27,7,0.926,6468.220000000003,0.3857970198910983,False,1,0.07399999999999995
ETH,26JUL270700,2026-07-27,6,0.92,9059.930000000006,0.4741504625311674,False,1,0.07999999999999996
ETH,26JUL270700,2026-07-27,5,0.944,10940.510000000004,0.4670330724984485,False,1,0.05600000000000005
ETH,26JUL270715,2026-07-27,10,0.83,33.0,0.0,False,1,0.17000000000000004
ETH,26JUL270715,2026-07-27,9,0.84,1099.3399999999997,0.24031691742318126,False,1,0.16000000000000003
ETH,26JUL270715,2026-07-27,8,0.89,3488.120000000001,0.25793837367980454,False,1,0.10999999999999999
ETH,26JUL270715,2026-07-27,7,0.87,4555.790000000003,0.25205507716554076,False,1,0.13
ETH,26JUL270715,2026-07-27,6,0.87,5785.550000000001,0.2556040480161781,False,1,0.13
ETH,26JUL270715,2026-07-27,5,0.86,7889.560000000006,0.29034318770628503,False,1,0.14
ETH,26JUL270715,2026-07-27,4,0.942,10193.020000000004,0.2975359608830355,False,1,0.05800000000000005
ETH,26JUL270715,2026-07-27,3,0.949,13710.650000000009,0.35757312745931064,False,1,0.051000000000000045
ETH,26JUL270730,2026-07-27,7,0.75,1022.32,0.0,False,1,0.25
