ticker,coin,date,side,bid,ask,won,vol,ml
KXETH15M-26AUG050800-00,ETH,2026-08-05,no,0.79,0.8,1,4899.81,14.0
KXETH15M-26AUG051100-00,ETH,2026-08-05,yes,0.68,0.69,1,1283.43,12.0
KXETH15M-26AUG051400-00,ETH,2026-08-05,yes,0.69,0.7,1,4614.37,10.0
KXHYPE15M-26MAY242000-00,HYPE,2026-05-25,no,0.6699999999999999,0.7,1,14.57,14.0
KXHYPE15M-26MAY242300-00,HYPE,2026-05-25,yes,0.75,0.8,1,289.2,11.0
KXHYPE15M-26MAY250200-00,HYPE,2026-05-25,no,0.73,0.78,0,61.04,14.0
KXHYPE15M-26MAY250500-00,HYPE,2026-05-25,no,0.73,0.78,0,65.05,11.0
KXHYPE15M-26MAY250800-00,HYPE,2026-05-25,yes,0.76,0.8,1,102.04,10.0
KXHYPE15M-26MAY251100-00,HYPE,2026-05-25,yes,0.66,0.71,0,58.37,13.0
KXHYPE15M-26MAY251400-00,HYPE,2026-05-25,yes,0.69,0.72,1,111.49,13.0
KXHYPE15M-26MAY251700-00,HYPE,2026-05-25,yes,0.74,0.75,1,14.0,14.0
KXHYPE15M-26MAY252000-00,HYPE,2026-05-26,yes,0.67,0.72,0,24.08,12.0
KXHYPE15M-26MAY252300-00,HYPE,2026-05-26,yes,0.67,0.71,0,100.45,12.0
KXHYPE15M-26MAY260200-00,HYPE,2026-05-26,no,0.71,0.74,0,78.06,14.0
KXHYPE15M-26MAY260500-00,HYPE,2026-05-26,no,0.7,0.75,1,39.0,10.0
KXHYPE15M-26MAY260800-00,HYPE,2026-05-26,yes,0.72,0.74,1,31.75,13.0
KXHYPE15M-26MAY261100-00,HYPE,2026-05-26,yes,0.69,0.75,0,62.56,10.0
KXHYPE15M-26MAY261400-00,HYPE,2026-05-26,no,0.65,0.69,0,27.39,13.0
KXHYPE15M-26MAY261700-00,HYPE,2026-05-26,no,0.73,0.76,1,113.62,14.0
KXHYPE15M-26MAY262000-00,HYPE,2026-05-27,no,0.6699999999999999,0.7,1,40.69,13.0
KXHYPE15M-26MAY262300-00,HYPE,2026-05-27,yes,0.73,0.78,1,120.46,14.0
KXHYPE15M-26MAY270200-00,HYPE,2026-05-27,no,0.69,0.73,0,367.48,12.0
KXHYPE15M-26MAY270500-00,HYPE,2026-05-27,no,0.72,0.73,0,74.36,12.0
KXHYPE15M-26MAY270800-00,HYPE,2026-05-27,no,0.69,0.73,1,14.0,11.0
KXHYPE15M-26MAY271100-00,HYPE,2026-05-27,yes,0.7,0.71,1,37.0,13.0
KXHYPE15M-26MAY271400-00,HYPE,2026-05-27,yes,0.68,0.73,1,98.53,11.0
KXHYPE15M-26MAY272000-00,HYPE,2026-05-28,yes,0.69,0.74,0,24.0,13.0
KXHYPE15M-26MAY272300-00,HYPE,2026-05-28,no,0.7,0.72,0,5.98,12.0
KXHYPE15M-26MAY280200-00,HYPE,2026-05-28,no,0.73,0.77,1,406.48,13.0
KXHYPE15M-26MAY280800-00,HYPE,2026-05-28,yes,0.69,0.73,1,23.5,13.0
KXHYPE15M-26MAY281400-00,HYPE,2026-05-28,yes,0.67,0.73,0,97.95,9.0
KXHYPE15M-26MAY281700-00,HYPE,2026-05-28,no,0.69,0.74,1,45.98,14.0
KXHYPE15M-26MAY282000-00,HYPE,2026-05-29,no,0.65,0.71,1,129.33,12.0
KXHYPE15M-26MAY282300-00,HYPE,2026-05-29,yes,0.74,0.79,0,61.99,8.0
KXHYPE15M-26MAY290200-00,HYPE,2026-05-29,yes,0.79,0.84,0,75.87,13.0
KXHYPE15M-26MAY290500-00,HYPE,2026-05-29,no,0.6799999999999999,0.73,1,180.53,11.0
KXHYPE15M-26MAY290800-00,HYPE,2026-05-29,no,0.75,0.8,1,85.17,8.0
KXHYPE15M-26MAY291100-00,HYPE,2026-05-29,yes,0.78,0.83,1,77.0,12.0
KXHYPE15M-26MAY291400-00,HYPE,2026-05-29,no,0.69,0.74,1,168.12,11.0
KXHYPE15M-26MAY291700-00,HYPE,2026-05-29,no,0.6699999999999999,0.7,1,113.87,12.0
KXHYPE15M-26MAY292000-00,HYPE,2026-05-30,no,0.71,0.73,1,610.63,11.0
KXHYPE15M-26MAY292300-00,HYPE,2026-05-30,no,0.69,0.71,0,365.24,13.0
KXHYPE15M-26MAY300500-00,HYPE,2026-05-30,yes,0.72,0.73,1,247.39,8.0
KXHYPE15M-26MAY301100-00,HYPE,2026-05-30,no,0.73,0.75,0,153.84,13.0
KXHYPE15M-26MAY301400-00,HYPE,2026-05-30,no,0.73,0.75,0,193.61,13.0
KXHYPE15M-26MAY301700-00,HYPE,2026-05-30,yes,0.69,0.7,0,1044.57,13.0
KXHYPE15M-26MAY302000-00,HYPE,2026-05-31,yes,0.68,0.71,1,194.25,10.0
KXHYPE15M-26MAY302300-00,HYPE,2026-05-31,yes,0.72,0.73,1,109.44,13.0
KXHYPE15M-26MAY310200-00,HYPE,2026-05-31,yes,0.78,0.79,1,431.1,10.0
KXHYPE15M-26MAY310500-00,HYPE,2026-05-31,no,0.6699999999999999,0.69,1,28.74,14.0
KXHYPE15M-26MAY310800-00,HYPE,2026-05-31,yes,0.67,0.72,1,328.77,12.0
KXHYPE15M-26MAY311100-00,HYPE,2026-05-31,yes,0.72,0.73,0,279.76,14.0
KXHYPE15M-26MAY311400-00,HYPE,2026-05-31,yes,0.74,0.76,0,263.82,8.0
KXHYPE15M-26MAY311700-00,HYPE,2026-05-31,yes,0.72,0.73,1,421.36,11.0
KXHYPE15M-26MAY312000-00,HYPE,2026-06-01,yes,0.72,0.73,1,338.84,11.0
KXHYPE15M-26MAY312300-00,HYPE,2026-06-01,no,0.79,0.84,1,219.56,10.0
KXHYPE15M-26JUN010200-00,HYPE,2026-06-01,yes,0.66,0.68,0,850.67,9.0
KXHYPE15M-26JUN010500-00,HYPE,2026-06-01,no,0.71,0.74,1,321.56,10.0
KXHYPE15M-26JUN010800-00,HYPE,2026-06-01,yes,0.67,0.68,0,182.66,12.0
KXHYPE15M-26JUN011100-00,HYPE,2026-06-01,no,0.72,0.74,1,456.2,10.0
KXHYPE15M-26JUN011400-00,HYPE,2026-06-01,no,0.78,0.79,1,269.81,10.0
KXHYPE15M-26JUN011700-00,HYPE,2026-06-01,yes,0.67,0.7,1,14.1,13.0
KXHYPE15M-26JUN012000-00,HYPE,2026-06-02,yes,0.72,0.73,1,124.47,10.0
KXHYPE15M-26JUN012300-00,HYPE,2026-06-02,yes,0.69,0.74,1,85.42,10.0
KXHYPE15M-26JUN020200-00,HYPE,2026-06-02,no,0.6699999999999999,0.71,1,221.72,14.0
KXHYPE15M-26JUN020500-00,HYPE,2026-06-02,yes,0.68,0.73,1,135.6,12.0
KXHYPE15M-26JUN020800-00,HYPE,2026-06-02,no,0.6699999999999999,0.6799999999999999,1,162.12,12.0
KXHYPE15M-26JUN021100-00,HYPE,2026-06-02,no,0.6599999999999999,0.72,1,215.28,12.0
KXHYPE15M-26JUN021400-00,HYPE,2026-06-02,yes,0.7,0.71,1,106.67,10.0
KXHYPE15M-26JUN021700-00,HYPE,2026-06-02,yes,0.75,0.77,1,483.67,13.0
KXHYPE15M-26JUN022300-00,HYPE,2026-06-03,yes,0.66,0.69,1,396.65,11.0
KXHYPE15M-26JUN030200-00,HYPE,2026-06-03,no,0.72,0.77,0,430.09,12.0
KXHYPE15M-26JUN030500-00,HYPE,2026-06-03,no,0.65,0.69,1,230.26,13.0
KXHYPE15M-26JUN031100-00,HYPE,2026-06-03,yes,0.66,0.7,1,50.24,14.0
KXHYPE15M-26JUN031400-00,HYPE,2026-06-03,yes,0.67,0.7,1,320.22,12.0
KXHYPE15M-26JUN031700-00,HYPE,2026-06-03,no,0.72,0.75,1,43.81,14.0
KXHYPE15M-26JUN032000-00,HYPE,2026-06-04,no,0.6799999999999999,0.73,1,128.84,11.0
KXHYPE15M-26JUN032300-00,HYPE,2026-06-04,no,0.7,0.71,1,190.49,14.0
KXHYPE15M-26JUN040200-00,HYPE,2026-06-04,no,0.78,0.79,1,599.57,9.0
KXHYPE15M-26JUN040800-00,HYPE,2026-06-04,yes,0.79,0.82,1,184.21,13.0
KXHYPE15M-26JUN041100-00,HYPE,2026-06-04,yes,0.67,0.68,0,288.29,14.0
KXHYPE15M-26JUN041400-00,HYPE,2026-06-04,yes,0.67,0.69,1,172.52,13.0
KXHYPE15M-26JUN041700-00,HYPE,2026-06-04,no,0.7,0.73,1,354.13,12.0
KXHYPE15M-26JUN042000-00,HYPE,2026-06-05,no,0.76,0.77,1,187.88,13.0
KXHYPE15M-26JUN042300-00,HYPE,2026-06-05,no,0.72,0.73,1,211.84,12.0
KXHYPE15M-26JUN050200-00,HYPE,2026-06-05,no,0.6599999999999999,0.69,1,383.86,11.0
KXHYPE15M-26JUN050500-00,HYPE,2026-06-05,no,0.74,0.76,1,420.34,8.0
KXHYPE15M-26JUN050800-00,HYPE,2026-06-05,yes,0.73,0.74,1,207.47,13.0
KXHYPE15M-26JUN051400-00,HYPE,2026-06-05,no,0.69,0.71,1,191.89,14.0
KXHYPE15M-26JUN051700-00,HYPE,2026-06-05,yes,0.65,0.67,1,253.8,14.0
KXHYPE15M-26JUN052000-00,HYPE,2026-06-06,yes,0.76,0.8,1,430.71,10.0
KXHYPE15M-26JUN052300-00,HYPE,2026-06-06,yes,0.65,0.7,1,91.4,13.0
KXHYPE15M-26JUN060200-00,HYPE,2026-06-06,yes,0.7,0.76,1,459.48,9.0
KXHYPE15M-26JUN060500-00,HYPE,2026-06-06,no,0.71,0.76,1,239.48,11.0
KXHYPE15M-26JUN060800-00,HYPE,2026-06-06,yes,0.77,0.78,1,434.28,12.0
KXHYPE15M-26JUN061100-00,HYPE,2026-06-06,no,0.69,0.71,1,158.53,13.0
KXHYPE15M-26JUN061400-00,HYPE,2026-06-06,no,0.6599999999999999,0.71,1,59.65,12.0
KXHYPE15M-26JUN061700-00,HYPE,2026-06-06,no,0.6599999999999999,0.69,0,291.58,11.0
KXHYPE15M-26JUN062000-00,HYPE,2026-06-07,no,0.78,0.8200000000000001,1,666.38,9.0
KXHYPE15M-26JUN062300-00,HYPE,2026-06-07,yes,0.66,0.72,1,113.4,13.0
KXHYPE15M-26JUN070200-00,HYPE,2026-06-07,no,0.73,0.78,1,560.54,10.0
KXHYPE15M-26JUN070500-00,HYPE,2026-06-07,no,0.74,0.76,1,751.14,10.0
KXHYPE15M-26JUN070800-00,HYPE,2026-06-07,no,0.73,0.75,1,174.2,11.0
KXHYPE15M-26JUN071100-00,HYPE,2026-06-07,no,0.7,0.71,0,29.13,10.0
KXHYPE15M-26JUN071400-00,HYPE,2026-06-07,no,0.73,0.78,0,120.19,11.0
KXHYPE15M-26JUN071700-00,HYPE,2026-06-07,yes,0.65,0.7,1,229.29,9.0
KXHYPE15M-26JUN072000-00,HYPE,2026-06-08,yes,0.67,0.71,1,203.05,12.0
KXHYPE15M-26JUN072300-00,HYPE,2026-06-08,no,0.71,0.74,0,249.16,12.0
KXHYPE15M-26JUN080200-00,HYPE,2026-06-08,no,0.73,0.78,0,283.17,14.0
KXHYPE15M-26JUN080500-00,HYPE,2026-06-08,no,0.6599999999999999,0.71,1,116.07,10.0
KXHYPE15M-26JUN080800-00,HYPE,2026-06-08,no,0.71,0.76,0,139.98,11.0
KXHYPE15M-26JUN081100-00,HYPE,2026-06-08,yes,0.67,0.7,1,73.51,13.0
KXHYPE15M-26JUN081400-00,HYPE,2026-06-08,no,0.6599999999999999,0.72,0,1644.87,8.0
KXHYPE15M-26JUN082000-00,HYPE,2026-06-09,no,0.7,0.74,0,236.94,14.0
KXHYPE15M-26JUN082300-00,HYPE,2026-06-09,yes,0.67,0.71,1,619.38,11.0
KXHYPE15M-26JUN090200-00,HYPE,2026-06-09,no,0.6799999999999999,0.73,1,98.7,9.0
KXHYPE15M-26JUN090500-00,HYPE,2026-06-09,yes,0.69,0.7,1,14.39,14.0
KXHYPE15M-26JUN090800-00,HYPE,2026-06-09,no,0.6599999999999999,0.71,1,1.45,8.0
KXHYPE15M-26JUN091100-00,HYPE,2026-06-09,yes,0.67,0.7,1,52.72,11.0
KXHYPE15M-26JUN091400-00,HYPE,2026-06-09,yes,0.65,0.7,1,373.07,9.0
KXHYPE15M-26JUN092000-00,HYPE,2026-06-10,yes,0.66,0.69,1,87.34,13.0
KXHYPE15M-26JUN092300-00,HYPE,2026-06-10,no,0.72,0.76,1,329.38,13.0
KXHYPE15M-26JUN100200-00,HYPE,2026-06-10,no,0.6799999999999999,0.7,0,106.99,11.0
KXHYPE15M-26JUN100800-00,HYPE,2026-06-10,yes,0.67,0.71,0,200.4,13.0
KXHYPE15M-26JUN101100-00,HYPE,2026-06-10,no,0.69,0.7,1,179.11,14.0
KXHYPE15M-26JUN101400-00,HYPE,2026-06-10,yes,0.66,0.72,1,420.5,11.0
KXHYPE15M-26JUN101700-00,HYPE,2026-06-10,yes,0.67,0.7,0,303.41,11.0
KXHYPE15M-26JUN102300-00,HYPE,2026-06-11,yes,0.69,0.75,1,392.14,13.0
KXHYPE15M-26JUN110200-00,HYPE,2026-06-11,yes,0.68,0.7,1,1368.16,12.0
KXHYPE15M-26JUN110800-00,HYPE,2026-06-11,yes,0.74,0.77,0,511.81,8.0
KXHYPE15M-26JUN111100-00,HYPE,2026-06-11,no,0.71,0.73,1,471.46,13.0
KXHYPE15M-26JUN111400-00,HYPE,2026-06-11,yes,0.67,0.69,1,245.51,14.0
KXHYPE15M-26JUN111700-00,HYPE,2026-06-11,no,0.7,0.75,1,249.66,10.0
KXHYPE15M-26JUN112000-00,HYPE,2026-06-12,no,0.6699999999999999,0.6799999999999999,1,162.74,12.0
KXHYPE15M-26JUN112300-00,HYPE,2026-06-12,no,0.69,0.7,1,499.18,11.0
KXHYPE15M-26JUN120200-00,HYPE,2026-06-12,yes,0.65,0.68,0,140.22,10.0
KXHYPE15M-26JUN120500-00,HYPE,2026-06-12,yes,0.72,0.73,1,186.63,13.0
KXHYPE15M-26JUN120800-00,HYPE,2026-06-12,yes,0.67,0.71,0,116.33,12.0
KXHYPE15M-26JUN121400-00,HYPE,2026-06-12,yes,0.66,0.71,0,578.27,14.0
KXHYPE15M-26JUN121700-00,HYPE,2026-06-12,no,0.72,0.75,1,523.98,14.0
KXHYPE15M-26JUN122300-00,HYPE,2026-06-13,no,0.69,0.74,1,544.01,10.0
KXHYPE15M-26JUN130200-00,HYPE,2026-06-13,no,0.72,0.74,0,608.74,8.0
KXHYPE15M-26JUN130800-00,HYPE,2026-06-13,yes,0.68,0.7,1,168.89,14.0
KXHYPE15M-26JUN131100-00,HYPE,2026-06-13,yes,0.67,0.7,1,191.67,14.0
KXHYPE15M-26JUN131400-00,HYPE,2026-06-13,no,0.73,0.76,1,615.01,12.0
KXHYPE15M-26JUN131700-00,HYPE,2026-06-13,yes,0.76,0.78,1,405.52,9.0
KXHYPE15M-26JUN132000-00,HYPE,2026-06-14,no,0.76,0.78,1,451.51,9.0
KXHYPE15M-26JUN132300-00,HYPE,2026-06-14,no,0.65,0.6799999999999999,1,42.71,13.0
KXHYPE15M-26JUN140500-00,HYPE,2026-06-14,yes,0.71,0.75,1,206.88,11.0
KXHYPE15M-26JUN140800-00,HYPE,2026-06-14,yes,0.7,0.73,0,12.68,10.0
KXHYPE15M-26JUN141100-00,HYPE,2026-06-14,yes,0.66,0.68,1,325.84,8.0
KXHYPE15M-26JUN141400-00,HYPE,2026-06-14,no,0.75,0.76,1,903.73,11.0
KXHYPE15M-26JUN141700-00,HYPE,2026-06-14,no,0.65,0.6799999999999999,1,215.91,8.0
KXHYPE15M-26JUN142000-00,HYPE,2026-06-15,yes,0.69,0.74,0,2390.39,8.0
KXHYPE15M-26JUN142300-00,HYPE,2026-06-15,no,0.69,0.77,1,175.15,12.0
KXHYPE15M-26JUN150200-00,HYPE,2026-06-15,yes,0.79,0.83,1,975.15,13.0
KXHYPE15M-26JUN150500-00,HYPE,2026-06-15,no,0.75,0.79,0,1001.31,8.0
KXHYPE15M-26JUN150800-00,HYPE,2026-06-15,no,0.6799999999999999,0.69,1,56.47,11.0
KXHYPE15M-26JUN151100-00,HYPE,2026-06-15,yes,0.72,0.74,1,351.56,14.0
KXHYPE15M-26JUN151400-00,HYPE,2026-06-15,yes,0.68,0.69,1,102.2,9.0
KXHYPE15M-26JUN152000-00,HYPE,2026-06-16,yes,0.69,0.7,1,324.3,11.0
KXHYPE15M-26JUN152300-00,HYPE,2026-06-16,yes,0.74,0.76,1,331.51,11.0
KXHYPE15M-26JUN160200-00,HYPE,2026-06-16,no,0.6599999999999999,0.69,1,341.0,11.0
KXHYPE15M-26JUN160500-00,HYPE,2026-06-16,yes,0.79,0.83,1,177.25,11.0
KXHYPE15M-26JUN160800-00,HYPE,2026-06-16,no,0.6799999999999999,0.72,0,159.18,13.0
KXHYPE15M-26JUN161100-00,HYPE,2026-06-16,yes,0.67,0.69,0,385.96,14.0
KXHYPE15M-26JUN161400-00,HYPE,2026-06-16,yes,0.74,0.76,1,1707.16,12.0
KXHYPE15M-26JUN162000-00,HYPE,2026-06-17,no,0.77,0.8200000000000001,0,1050.59,9.0
KXHYPE15M-26JUN162300-00,HYPE,2026-06-17,yes,0.7,0.74,1,523.55,11.0
KXHYPE15M-26JUN170200-00,HYPE,2026-06-17,yes,0.67,0.69,0,341.07,14.0
KXHYPE15M-26JUN170500-00,HYPE,2026-06-17,no,0.77,0.81,1,1122.51,14.0
KXHYPE15M-26JUN170800-00,HYPE,2026-06-17,yes,0.69,0.73,0,272.91,13.0
KXHYPE15M-26JUN171100-00,HYPE,2026-06-17,yes,0.73,0.74,1,823.78,13.0
KXHYPE15M-26JUN171400-00,HYPE,2026-06-17,yes,0.66,0.69,1,806.75,14.0
KXHYPE15M-26JUN171700-00,HYPE,2026-06-17,no,0.6599999999999999,0.7,0,2612.2,11.0
KXHYPE15M-26JUN172300-00,HYPE,2026-06-18,yes,0.76,0.81,1,368.48,10.0
KXHYPE15M-26JUN180200-00,HYPE,2026-06-18,yes,0.67,0.69,1,620.33,9.0
KXHYPE15M-26JUN180800-00,HYPE,2026-06-18,no,0.69,0.72,0,362.32,8.0
KXHYPE15M-26JUN181100-00,HYPE,2026-06-18,yes,0.72,0.77,1,565.95,13.0
KXHYPE15M-26JUN181700-00,HYPE,2026-06-18,no,0.76,0.81,0,599.0,13.0
KXHYPE15M-26JUN182300-00,HYPE,2026-06-19,yes,0.74,0.78,1,404.82,9.0
KXHYPE15M-26JUN190500-00,HYPE,2026-06-19,yes,0.7,0.72,0,325.29,8.0
KXHYPE15M-26JUN190800-00,HYPE,2026-06-19,yes,0.68,0.73,0,245.62,12.0
KXHYPE15M-26JUN191400-00,HYPE,2026-06-19,no,0.65,0.7,0,334.66,14.0
KXHYPE15M-26JUN191700-00,HYPE,2026-06-19,yes,0.75,0.76,1,1167.06,13.0
KXHYPE15M-26JUN192000-00,HYPE,2026-06-20,yes,0.68,0.7,1,501.65,8.0
KXHYPE15M-26JUN192300-00,HYPE,2026-06-20,yes,0.69,0.72,0,421.07,12.0
KXHYPE15M-26JUN200200-00,HYPE,2026-06-20,no,0.6699999999999999,0.72,1,565.36,9.0
KXHYPE15M-26JUN200500-00,HYPE,2026-06-20,yes,0.75,0.79,0,1282.17,11.0
KXHYPE15M-26JUN200800-00,HYPE,2026-06-20,yes,0.72,0.73,1,345.83,13.0
KXHYPE15M-26JUN201400-00,HYPE,2026-06-20,no,0.71,0.74,0,327.58,8.0
KXHYPE15M-26JUN201700-00,HYPE,2026-06-20,yes,0.65,0.67,1,235.32,11.0
KXHYPE15M-26JUN202000-00,HYPE,2026-06-21,no,0.75,0.76,1,187.78,13.0
KXHYPE15M-26JUN210500-00,HYPE,2026-06-21,no,0.72,0.74,1,371.65,13.0
KXHYPE15M-26JUN210800-00,HYPE,2026-06-21,no,0.72,0.75,1,272.97,12.0
KXHYPE15M-26JUN211400-00,HYPE,2026-06-21,yes,0.78,0.82,1,144.45,13.0
KXHYPE15M-26JUN211700-00,HYPE,2026-06-21,no,0.65,0.69,1,611.96,13.0
KXHYPE15M-26JUN212000-00,HYPE,2026-06-22,yes,0.67,0.7,1,187.92,14.0
KXHYPE15M-26JUN212300-00,HYPE,2026-06-22,no,0.6699999999999999,0.71,1,2920.79,11.0
KXHYPE15M-26JUN220200-00,HYPE,2026-06-22,no,0.65,0.7,0,718.59,11.0
KXHYPE15M-26JUN220500-00,HYPE,2026-06-22,yes,0.69,0.72,0,227.94,14.0
KXHYPE15M-26JUN220800-00,HYPE,2026-06-22,yes,0.72,0.75,1,582.52,13.0
KXHYPE15M-26JUN221100-00,HYPE,2026-06-22,yes,0.79,0.84,0,139.52,8.0
KXHYPE15M-26JUN221400-00,HYPE,2026-06-22,yes,0.73,0.75,1,211.26,14.0
KXHYPE15M-26JUN221700-00,HYPE,2026-06-22,no,0.69,0.75,1,417.39,14.0
KXHYPE15M-26JUN222000-00,HYPE,2026-06-23,no,0.65,0.7,0,328.43,10.0
KXHYPE15M-26JUN222300-00,HYPE,2026-06-23,no,0.6799999999999999,0.73,1,951.03,10.0
KXHYPE15M-26JUN230200-00,HYPE,2026-06-23,no,0.6699999999999999,0.71,1,1057.63,12.0
KXHYPE15M-26JUN230500-00,HYPE,2026-06-23,no,0.7,0.73,1,463.16,13.0
KXHYPE15M-26JUN231100-00,HYPE,2026-06-23,no,0.73,0.78,1,933.83,11.0
KXHYPE15M-26JUN231400-00,HYPE,2026-06-23,no,0.6699999999999999,0.72,1,318.46,9.0
KXHYPE15M-26JUN231700-00,HYPE,2026-06-23,no,0.74,0.76,1,332.53,13.0
KXHYPE15M-26JUN232000-00,HYPE,2026-06-24,yes,0.76,0.79,1,705.74,14.0
KXHYPE15M-26JUN232300-00,HYPE,2026-06-24,yes,0.67,0.68,0,863.02,14.0
KXHYPE15M-26JUN240200-00,HYPE,2026-06-24,no,0.69,0.73,1,424.52,10.0
KXHYPE15M-26JUN240500-00,HYPE,2026-06-24,no,0.65,0.6599999999999999,0,194.92,11.0
KXHYPE15M-26JUN240800-00,HYPE,2026-06-24,yes,0.71,0.74,0,299.1,12.0
KXHYPE15M-26JUN241100-00,HYPE,2026-06-24,yes,0.76,0.77,0,793.34,12.0
KXHYPE15M-26JUN241400-00,HYPE,2026-06-24,yes,0.65,0.69,0,2823.37,11.0
KXHYPE15M-26JUN241700-00,HYPE,2026-06-24,yes,0.66,0.69,0,396.15,10.0
KXHYPE15M-26JUN242300-00,HYPE,2026-06-25,yes,0.71,0.74,1,135.54,13.0
KXHYPE15M-26JUN250200-00,HYPE,2026-06-25,yes,0.65,0.7,1,1256.62,10.0
KXHYPE15M-26JUN250800-00,HYPE,2026-06-25,no,0.73,0.76,0,1174.07,12.0
KXHYPE15M-26JUN251100-00,HYPE,2026-06-25,yes,0.66,0.67,1,1019.42,10.0
KXHYPE15M-26JUN251400-00,HYPE,2026-06-25,no,0.6599999999999999,0.6799999999999999,0,259.45,13.0
KXHYPE15M-26JUN252000-00,HYPE,2026-06-26,no,0.6799999999999999,0.72,1,1731.39,11.0
KXHYPE15M-26JUN252300-00,HYPE,2026-06-26,no,0.7,0.71,1,492.18,14.0
KXHYPE15M-26JUN260200-00,HYPE,2026-06-26,no,0.72,0.73,0,2104.4,14.0
KXHYPE15M-26JUN260500-00,HYPE,2026-06-26,yes,0.65,0.69,0,299.27,14.0
KXHYPE15M-26JUN260800-00,HYPE,2026-06-26,no,0.71,0.74,1,910.95,12.0
KXHYPE15M-26JUN261100-00,HYPE,2026-06-26,yes,0.77,0.78,1,1444.29,11.0
KXHYPE15M-26JUN261400-00,HYPE,2026-06-26,no,0.6599999999999999,0.6699999999999999,1,2602.59,13.0
KXHYPE15M-26JUN262000-00,HYPE,2026-06-27,no,0.6799999999999999,0.71,1,989.39,10.0
KXHYPE15M-26JUN262300-00,HYPE,2026-06-27,no,0.65,0.6799999999999999,0,777.1,13.0
KXHYPE15M-26JUN270200-00,HYPE,2026-06-27,yes,0.65,0.67,0,557.16,14.0
KXHYPE15M-26JUN271100-00,HYPE,2026-06-27,no,0.7,0.73,1,573.75,10.0
KXHYPE15M-26JUN271400-00,HYPE,2026-06-27,no,0.6599999999999999,0.6799999999999999,1,1694.65,12.0
KXHYPE15M-26JUN271700-00,HYPE,2026-06-27,yes,0.67,0.7,1,1842.51,13.0
KXHYPE15M-26JUN272000-00,HYPE,2026-06-28,no,0.7,0.74,1,1034.69,13.0
KXHYPE15M-26JUN272300-00,HYPE,2026-06-28,no,0.72,0.76,0,1661.78,11.0
KXHYPE15M-26JUN280500-00,HYPE,2026-06-28,yes,0.69,0.7,0,602.52,13.0
KXHYPE15M-26JUN280800-00,HYPE,2026-06-28,no,0.76,0.79,1,4352.13,13.0
KXHYPE15M-26JUN281100-00,HYPE,2026-06-28,no,0.65,0.69,1,494.21,13.0
KXHYPE15M-26JUN281400-00,HYPE,2026-06-28,yes,0.65,0.69,1,650.67,10.0
KXHYPE15M-26JUN281700-00,HYPE,2026-06-28,yes,0.67,0.71,0,449.48,12.0
KXHYPE15M-26JUN282000-00,HYPE,2026-06-29,yes,0.68,0.7,0,995.75,11.0
KXHYPE15M-26JUN290200-00,HYPE,2026-06-29,yes,0.65,0.68,1,625.75,12.0
KXHYPE15M-26JUN290500-00,HYPE,2026-06-29,yes,0.69,0.7,0,527.62,13.0
KXHYPE15M-26JUN290800-00,HYPE,2026-06-29,no,0.69,0.7,0,386.56,14.0
KXHYPE15M-26JUN291100-00,HYPE,2026-06-29,no,0.72,0.74,0,1529.82,11.0
KXHYPE15M-26JUN291400-00,HYPE,2026-06-29,yes,0.68,0.69,1,443.49,13.0
KXHYPE15M-26JUN291700-00,HYPE,2026-06-29,no,0.6699999999999999,0.7,1,379.72,14.0
KXHYPE15M-26JUN292000-00,HYPE,2026-06-30,yes,0.73,0.76,1,914.73,10.0
KXHYPE15M-26JUN292300-00,HYPE,2026-06-30,yes,0.67,0.69,0,1131.23,14.0
KXHYPE15M-26JUN300500-00,HYPE,2026-06-30,no,0.72,0.75,1,16258.17,10.0
KXHYPE15M-26JUN301100-00,HYPE,2026-06-30,no,0.6799999999999999,0.72,1,2090.52,11.0
KXHYPE15M-26JUN301400-00,HYPE,2026-06-30,no,0.6599999999999999,0.6699999999999999,1,4164.74,12.0
KXHYPE15M-26JUN301700-00,HYPE,2026-06-30,yes,0.71,0.75,0,1232.71,13.0
KXHYPE15M-26JUN302000-00,HYPE,2026-07-01,yes,0.73,0.75,1,500.81,12.0
KXHYPE15M-26JUN302300-00,HYPE,2026-07-01,no,0.6699999999999999,0.7,1,3034.88,13.0
KXHYPE15M-26JUL010200-00,HYPE,2026-07-01,yes,0.66,0.7,0,487.06,14.0
KXHYPE15M-26JUL010500-00,HYPE,2026-07-01,no,0.72,0.76,0,2093.99,11.0
KXHYPE15M-26JUL010800-00,HYPE,2026-07-01,no,0.6599999999999999,0.69,1,166.56,12.0
KXHYPE15M-26JUL011100-00,HYPE,2026-07-01,no,0.71,0.75,1,6264.73,14.0
KXHYPE15M-26JUL011700-00,HYPE,2026-07-01,yes,0.67,0.68,1,1603.01,13.0
KXHYPE15M-26JUL012000-00,HYPE,2026-07-02,no,0.78,0.79,1,619.39,13.0
KXHYPE15M-26JUL012300-00,HYPE,2026-07-02,yes,0.7,0.74,1,4002.14,14.0
KXHYPE15M-26JUL020200-00,HYPE,2026-07-02,no,0.6799999999999999,0.71,1,3147.42,10.0
KXHYPE15M-26JUL020800-00,HYPE,2026-07-02,yes,0.69,0.72,1,157.97,14.0
KXHYPE15M-26JUL021400-00,HYPE,2026-07-02,no,0.6599999999999999,0.6699999999999999,0,3101.74,13.0
